date,pig_group_id,site,barn,day_in_finisher,est_weight_lb,expected_feed_per_head_lb,actual_feed_per_head_lb,head_count,total_barn_feed_lb,source
2025-08-18,PG-1009,Finisher West,FW1,70,186.3,4.96,5.04,2456,12367.0,ISU growth model
2025-08-19,PG-1009,Finisher West,FW1,71,188.2,5.0,5.42,2456,13300.0,ISU growth model
2025-08-20,PG-1009,Finisher West,FW1,72,190.0,5.03,5.48,2456,13459.0,ISU growth model
2025-08-21,PG-1009,Finisher West,FW1,73,191.8,5.07,5.56,2456,13646.0,ISU growth model
2025-08-22,PG-1009,Finisher West,FW1,74,193.7,5.11,5.38,2456,13201.0,ISU growth model
2025-08-23,PG-1009,Finisher West,FW1,75,195.5,5.15,4.68,2456,11499.0,ISU growth model
2025-08-24,PG-1009,Finisher West,FW1,76,197.3,5.19,5.87,2456,14420.0,ISU growth model
2025-08-25,PG-1009,Finisher West,FW1,77,199.2,5.23,4.75,2456,11672.0,ISU growth model
2025-08-26,PG-1009,Finisher West,FW1,78,201.0,5.27,5.4,2456,13261.0,ISU growth model
2025-08-27,PG-1009,Finisher West,FW1,79,202.8,5.31,4.99,2456,12257.0,ISU growth model
2025-08-28,PG-1009,Finisher West,FW1,80,204.7,5.35,5.32,2456,13074.0,ISU growth model
2025-08-29,PG-1009,Finisher West,FW1,81,206.5,5.39,5.53,2456,13587.0,ISU growth model
2025-08-30,PG-1009,Finisher West,FW1,82,208.4,5.43,5.57,2456,13678.0,ISU growth model
2025-08-31,PG-1009,Finisher West,FW1,83,210.2,5.47,5.65,2456,13886.0,ISU growth model
2025-09-01,PG-1009,Finisher West,FW1,84,212.0,5.51,6.22,2456,15276.0,ISU growth model
2025-09-02,PG-1009,Finisher West,FW1,85,213.9,5.55,5.75,2456,14121.0,ISU growth model
2025-09-03,PG-1009,Finisher West,FW1,86,215.7,5.59,5.48,2456,13455.0,ISU growth model
2025-09-04,PG-1009,Finisher West,FW1,87,217.5,5.63,6.06,2456,14886.0,ISU growth model
2025-09-05,PG-1009,Finisher West,FW1,88,219.4,5.67,6.21,2456,15242.0,ISU growth model
2025-09-06,PG-1009,Finisher West,FW1,89,221.2,5.71,5.15,2456,12638.0,ISU growth model
2025-09-07,PG-1009,Finisher West,FW1,90,223.1,5.75,6.02,2456,14786.0,ISU growth model
2025-09-08,PG-1009,Finisher West,FW1,91,224.9,5.79,6.11,2456,15005.0,ISU growth model
2025-09-09,PG-1009,Finisher West,FW1,92,226.7,5.82,5.69,2456,13965.0,ISU growth model
2025-09-10,PG-1009,Finisher West,FW1,93,228.6,5.86,6.51,2456,15987.0,ISU growth model
2025-09-11,PG-1009,Finisher West,FW1,94,230.4,5.9,5.83,2456,14325.0,ISU growth model
2025-09-12,PG-1009,Finisher West,FW1,95,232.2,5.94,6.0,2456,14743.0,ISU growth model
2025-09-13,PG-1009,Finisher West,FW1,96,234.1,5.98,5.9,2456,14490.0,ISU growth model
2025-09-14,PG-1009,Finisher West,FW1,97,235.9,6.02,6.03,2456,14809.0,ISU growth model
2025-09-15,PG-1009,Finisher West,FW1,98,237.8,6.06,5.53,2456,13582.0,ISU growth model
2025-09-16,PG-1009,Finisher West,FW1,99,239.6,6.1,5.4,2456,13258.0,ISU growth model
2025-09-17,PG-1009,Finisher West,FW1,100,241.4,6.14,6.92,2456,17005.0,ISU growth model
2025-09-18,PG-1009,Finisher West,FW1,101,243.3,6.18,5.76,2456,14150.0,ISU growth model
2025-09-19,PG-1009,Finisher West,FW1,102,245.1,6.22,5.73,2456,14064.0,ISU growth model
2025-09-20,PG-1009,Finisher West,FW1,103,246.9,6.26,5.18,2456,12724.0,ISU growth model
2025-09-21,PG-1009,Finisher West,FW1,104,248.8,6.3,5.98,2456,14679.0,ISU growth model
2025-09-22,PG-1009,Finisher West,FW1,105,250.6,6.34,5.67,2456,13919.0,ISU growth model
2025-09-23,PG-1009,Finisher West,FW1,106,252.4,6.38,7.22,2456,17721.0,ISU growth model
2025-09-24,PG-1009,Finisher West,FW1,107,254.3,6.42,6.94,2456,17034.0,ISU growth model
2025-09-25,PG-1009,Finisher West,FW1,108,256.1,6.46,6.1,2456,14984.0,ISU growth model
2025-09-26,PG-1009,Finisher West,FW1,109,258.0,6.5,7.67,2456,18829.0,ISU growth model
2025-09-27,PG-1009,Finisher West,FW1,110,259.8,6.54,7.05,2456,17312.0,ISU growth model
2025-09-28,PG-1009,Finisher West,FW1,111,261.6,6.58,6.4,2456,15729.0,ISU growth model
2025-10-06,PG-1010,Finisher West,FW2,0,56.9,2.17,2.09,2113,4425.0,ISU growth model
2025-10-07,PG-1010,Finisher West,FW2,1,58.7,2.21,2.21,2113,4666.0,ISU growth model
2025-10-08,PG-1010,Finisher West,FW2,2,60.5,2.25,2.04,2113,4316.0,ISU growth model
2025-10-09,PG-1010,Finisher West,FW2,3,62.3,2.29,2.01,2113,4245.0,ISU growth model
2025-10-10,PG-1010,Finisher West,FW2,4,64.1,2.33,2.6,2113,5489.0,ISU growth model
2025-10-11,PG-1010,Finisher West,FW2,5,65.9,2.37,2.02,2113,4272.0,ISU growth model
2025-10-12,PG-1010,Finisher West,FW2,6,67.7,2.41,2.85,2113,6031.0,ISU growth model
2025-10-13,PG-1010,Finisher West,FW2,7,69.5,2.44,2.59,2113,5466.0,ISU growth model
2025-10-14,PG-1010,Finisher West,FW2,8,71.3,2.48,2.62,2113,5534.0,ISU growth model
2025-10-15,PG-1010,Finisher West,FW2,9,73.1,2.52,2.64,2113,5576.0,ISU growth model
2025-10-16,PG-1010,Finisher West,FW2,10,75.0,2.56,2.51,2113,5303.0,ISU growth model
2025-10-17,PG-1010,Finisher West,FW2,11,76.8,2.6,2.68,2113,5667.0,ISU growth model
2025-10-18,PG-1010,Finisher West,FW2,12,78.6,2.64,2.6,2113,5493.0,ISU growth model
2025-10-19,PG-1010,Finisher West,FW2,13,80.4,2.68,2.8,2113,5909.0,ISU growth model
2025-10-20,PG-1010,Finisher West,FW2,14,82.2,2.72,2.71,2113,5726.0,ISU growth model
2025-10-21,PG-1010,Finisher West,FW2,15,84.0,2.76,2.55,2113,5380.0,ISU growth model
2025-10-22,PG-1010,Finisher West,FW2,16,85.8,2.79,2.6,2113,5494.0,ISU growth model
2025-10-23,PG-1010,Finisher West,FW2,17,87.6,2.83,2.61,2113,5516.0,ISU growth model
2025-10-24,PG-1010,Finisher West,FW2,18,89.4,2.87,3.1,2113,6541.0,ISU growth model
2025-10-25,PG-1010,Finisher West,FW2,19,91.2,2.91,2.77,2113,5848.0,ISU growth model
2025-10-26,PG-1010,Finisher West,FW2,20,93.0,2.95,1.87,2113,3960.0,ISU growth model
2025-10-27,PG-1010,Finisher West,FW2,21,94.8,2.99,2.31,2113,4887.0,ISU growth model
2025-10-28,PG-1010,Finisher West,FW2,22,96.6,3.03,2.55,2113,5380.0,ISU growth model
2025-10-29,PG-1010,Finisher West,FW2,23,98.5,3.07,2.44,2113,5161.0,ISU growth model
2025-10-30,PG-1010,Finisher West,FW2,24,100.3,3.11,2.22,2113,4684.0,ISU growth model
2025-10-31,PG-1010,Finisher West,FW2,25,102.1,3.14,2.06,2113,4351.0,ISU growth model
2025-11-01,PG-1010,Finisher West,FW2,26,103.9,3.18,2.36,2113,4991.0,ISU growth model
2025-11-02,PG-1010,Finisher West,FW2,27,105.7,3.22,2.39,2113,5041.0,ISU growth model
2025-11-03,PG-1010,Finisher West,FW2,28,107.5,3.26,3.01,2113,6356.0,ISU growth model
2025-11-04,PG-1010,Finisher West,FW2,29,109.3,3.3,3.45,2113,7280.0,ISU growth model
2025-11-05,PG-1010,Finisher West,FW2,30,111.1,3.34,3.83,2113,8097.0,ISU growth model
2025-11-06,PG-1010,Finisher West,FW2,31,112.9,3.38,3.44,2113,7264.0,ISU growth model
2025-11-07,PG-1010,Finisher West,FW2,32,114.7,3.42,3.46,2113,7312.0,ISU growth model
2025-11-08,PG-1010,Finisher West,FW2,33,116.5,3.46,3.2,2113,6754.0,ISU growth model
2025-11-09,PG-1010,Finisher West,FW2,34,118.3,3.49,3.88,2113,8209.0,ISU growth model
2025-11-10,PG-1010,Finisher West,FW2,35,120.1,3.53,3.51,2113,7421.0,ISU growth model
2025-11-11,PG-1010,Finisher West,FW2,36,122.0,3.57,3.41,2113,7198.0,ISU growth model
2025-11-12,PG-1010,Finisher West,FW2,37,123.8,3.61,3.63,2113,7669.0,ISU growth model
2025-11-13,PG-1010,Finisher West,FW2,38,125.6,3.65,3.79,2113,8003.0,ISU growth model
2025-11-14,PG-1010,Finisher West,FW2,39,127.4,3.69,3.73,2113,7881.0,ISU growth model
2025-11-15,PG-1010,Finisher West,FW2,40,129.2,3.73,4.09,2113,8636.0,ISU growth model
2025-11-16,PG-1010,Finisher West,FW2,41,131.0,3.77,3.88,2113,8203.0,ISU growth model
2025-11-17,PG-1010,Finisher West,FW2,42,132.8,3.81,3.72,2113,7858.0,ISU growth model
2025-11-18,PG-1010,Finisher West,FW2,43,134.6,3.84,3.97,2113,8383.0,ISU growth model
2025-11-19,PG-1010,Finisher West,FW2,44,136.4,3.88,4.04,2113,8533.0,ISU growth model
2025-11-20,PG-1010,Finisher West,FW2,45,138.2,3.92,3.52,2113,7427.0,ISU growth model
2025-11-21,PG-1010,Finisher West,FW2,46,140.0,3.96,4.32,2113,9138.0,ISU growth model
2025-11-22,PG-1010,Finisher West,FW2,47,141.8,4.0,3.9,2113,8248.0,ISU growth model
2025-11-23,PG-1010,Finisher West,FW2,48,143.6,4.04,3.95,2113,8345.0,ISU growth model
2025-11-24,PG-1010,Finisher West,FW2,49,145.5,4.08,4.32,2113,9133.0,ISU growth model
2025-11-25,PG-1010,Finisher West,FW2,50,147.3,4.12,4.36,2113,9217.0,ISU growth model
2025-11-26,PG-1010,Finisher West,FW2,51,149.1,4.15,3.92,2113,8287.0,ISU growth model
2025-11-27,PG-1010,Finisher West,FW2,52,150.9,4.19,4.46,2113,9431.0,ISU growth model
2025-11-28,PG-1010,Finisher West,FW2,53,152.7,4.23,4.04,2113,8543.0,ISU growth model
2025-11-29,PG-1010,Finisher West,FW2,54,154.5,4.27,4.89,2113,10340.0,ISU growth model
2025-11-30,PG-1010,Finisher West,FW2,55,156.3,4.31,4.02,2113,8505.0,ISU growth model
2025-12-01,PG-1010,Finisher West,FW2,56,158.1,4.35,4.43,2113,9366.0,ISU growth model
2025-12-02,PG-1010,Finisher West,FW2,57,159.9,4.39,4.11,2113,8692.0,ISU growth model
2025-12-03,PG-1010,Finisher West,FW2,58,161.7,4.43,5.21,2113,11018.0,ISU growth model
2025-12-04,PG-1010,Finisher West,FW2,59,163.5,4.47,4.02,2113,8502.0,ISU growth model
2025-12-05,PG-1010,Finisher West,FW2,60,165.3,4.5,4.69,2113,9918.0,ISU growth model
2025-12-06,PG-1010,Finisher West,FW2,61,167.1,4.54,4.28,2113,9036.0,ISU growth model
2025-12-07,PG-1010,Finisher West,FW2,62,169.0,4.58,4.45,2113,9409.0,ISU growth model
2025-12-08,PG-1010,Finisher West,FW2,63,170.8,4.62,4.79,2113,10119.0,ISU growth model
2025-12-09,PG-1010,Finisher West,FW2,64,172.6,4.66,5.12,2113,10812.0,ISU growth model
2025-12-10,PG-1010,Finisher West,FW2,65,174.4,4.7,5.31,2113,11219.0,ISU growth model
2025-12-11,PG-1010,Finisher West,FW2,66,176.2,4.74,4.16,2113,8780.0,ISU growth model
2025-12-12,PG-1010,Finisher West,FW2,67,178.0,4.78,4.88,2113,10310.0,ISU growth model
2025-12-13,PG-1010,Finisher West,FW2,68,179.8,4.82,5.38,2113,11364.0,ISU growth model
2025-12-14,PG-1010,Finisher West,FW2,69,181.6,4.85,4.2,2113,8875.0,ISU growth model
2025-12-15,PG-1010,Finisher West,FW2,70,183.4,4.89,5.02,2113,10600.0,ISU growth model
2025-12-16,PG-1010,Finisher West,FW2,71,185.2,4.93,4.93,2113,10420.0,ISU growth model
2025-12-17,PG-1010,Finisher West,FW2,72,187.0,4.97,5.14,2113,10852.0,ISU growth model
2025-12-18,PG-1010,Finisher West,FW2,73,188.8,5.01,4.7,2113,9932.0,ISU growth model
2025-12-19,PG-1010,Finisher West,FW2,74,190.6,5.05,4.47,2113,9443.0,ISU growth model
2025-12-20,PG-1010,Finisher West,FW2,75,192.5,5.09,4.31,2113,9105.0,ISU growth model
2025-12-21,PG-1010,Finisher West,FW2,76,194.3,5.13,5.53,2113,11679.0,ISU growth model
2025-12-22,PG-1010,Finisher West,FW2,77,196.1,5.17,5.62,2113,11879.0,ISU growth model
2025-12-23,PG-1010,Finisher West,FW2,78,197.9,5.2,5.33,2113,11263.0,ISU growth model
2025-12-24,PG-1010,Finisher West,FW2,79,199.7,5.24,5.02,2113,10605.0,ISU growth model
2025-12-25,PG-1010,Finisher West,FW2,80,201.5,5.28,4.6,2113,9712.0,ISU growth model
2025-12-26,PG-1010,Finisher West,FW2,81,203.3,5.32,5.56,2113,11750.0,ISU growth model
2025-12-27,PG-1010,Finisher West,FW2,82,205.1,5.36,4.89,2113,10328.0,ISU growth model
2025-12-28,PG-1010,Finisher West,FW2,83,206.9,5.4,5.09,2113,10758.0,ISU growth model
2025-12-29,PG-1010,Finisher West,FW2,84,208.7,5.44,5.18,2113,10950.0,ISU growth model
2025-12-30,PG-1010,Finisher West,FW2,85,210.5,5.48,5.39,2113,11389.0,ISU growth model
2025-12-31,PG-1010,Finisher West,FW2,86,212.3,5.52,5.18,2113,10946.0,ISU growth model
2026-01-01,PG-1010,Finisher West,FW2,87,214.1,5.55,5.57,2113,11767.0,ISU growth model
2026-01-02,PG-1010,Finisher West,FW2,88,216.0,5.59,5.31,2113,11230.0,ISU growth model
2026-01-03,PG-1010,Finisher West,FW2,89,217.8,5.63,5.95,2113,12568.0,ISU growth model
2026-01-04,PG-1010,Finisher West,FW2,90,219.6,5.67,6.14,2113,12971.0,ISU growth model
2026-01-05,PG-1010,Finisher West,FW2,91,221.4,5.71,5.76,2113,12169.0,ISU growth model
2026-01-06,PG-1010,Finisher West,FW2,92,223.2,5.75,5.96,2113,12596.0,ISU growth model
2026-01-07,PG-1010,Finisher West,FW2,93,225.0,5.79,6.77,2113,14300.0,ISU growth model
2026-01-08,PG-1010,Finisher West,FW2,94,226.8,5.83,5.28,2113,11156.0,ISU growth model
2026-01-09,PG-1010,Finisher West,FW2,95,228.6,5.87,5.29,2113,11170.0,ISU growth model
2026-01-10,PG-1010,Finisher West,FW2,96,230.4,5.9,6.23,2113,13168.0,ISU growth model
2026-01-11,PG-1010,Finisher West,FW2,97,232.2,5.94,6.87,2113,14512.0,ISU growth model
2026-01-12,PG-1010,Finisher West,FW2,98,234.0,5.98,5.86,2113,12376.0,ISU growth model
2026-01-13,PG-1010,Finisher West,FW2,99,235.8,6.02,6.85,2113,14479.0,ISU growth model
2026-01-14,PG-1010,Finisher West,FW2,100,237.6,6.06,6.11,2113,12902.0,ISU growth model
2026-01-15,PG-1010,Finisher West,FW2,101,239.5,6.1,5.77,2113,12184.0,ISU growth model
2026-01-16,PG-1010,Finisher West,FW2,102,241.3,6.14,5.65,2113,11940.0,ISU growth model
2026-01-17,PG-1010,Finisher West,FW2,103,243.1,6.18,6.49,2113,13707.0,ISU growth model
2026-01-18,PG-1010,Finisher West,FW2,104,244.9,6.21,5.76,2113,12171.0,ISU growth model
2026-01-19,PG-1010,Finisher West,FW2,105,246.7,6.25,6.29,2113,13300.0,ISU growth model
2026-01-20,PG-1010,Finisher West,FW2,106,248.5,6.29,7.09,2113,14980.0,ISU growth model
2026-01-21,PG-1010,Finisher West,FW2,107,250.3,6.33,6.18,2113,13050.0,ISU growth model
2026-01-22,PG-1010,Finisher West,FW2,108,252.1,6.37,7.04,2113,14875.0,ISU growth model
2026-01-23,PG-1010,Finisher West,FW2,109,253.9,6.41,5.79,2113,12227.0,ISU growth model
2026-01-24,PG-1010,Finisher West,FW2,110,255.7,6.45,6.17,2113,13043.0,ISU growth model
2026-01-25,PG-1010,Finisher West,FW2,111,257.5,6.49,5.76,2113,12164.0,ISU growth model
2025-04-20,PG-1011,Finisher West,FW1,0,62.3,2.29,2.51,2248,5648.0,ISU growth model
2025-04-21,PG-1011,Finisher West,FW1,1,64.0,2.33,2.35,2248,5288.0,ISU growth model
2025-04-22,PG-1011,Finisher West,FW1,2,65.7,2.36,2.8,2248,6294.0,ISU growth model
2025-04-23,PG-1011,Finisher West,FW1,3,67.3,2.4,2.47,2248,5559.0,ISU growth model
2025-04-24,PG-1011,Finisher West,FW1,4,69.0,2.43,2.47,2248,5554.0,ISU growth model
2025-04-25,PG-1011,Finisher West,FW1,5,70.6,2.47,2.41,2248,5413.0,ISU growth model
2025-04-26,PG-1011,Finisher West,FW1,6,72.3,2.5,2.53,2248,5690.0,ISU growth model
2025-04-27,PG-1011,Finisher West,FW1,7,74.0,2.54,2.51,2248,5641.0,ISU growth model
2025-04-28,PG-1011,Finisher West,FW1,8,75.6,2.58,2.72,2248,6119.0,ISU growth model
2025-04-29,PG-1011,Finisher West,FW1,9,77.3,2.61,2.81,2248,6320.0,ISU growth model
2025-04-30,PG-1011,Finisher West,FW1,10,78.9,2.65,2.48,2248,5577.0,ISU growth model
2025-05-01,PG-1011,Finisher West,FW1,11,80.6,2.68,2.4,2248,5389.0,ISU growth model
2025-05-02,PG-1011,Finisher West,FW1,12,82.3,2.72,2.32,2248,5214.0,ISU growth model
2025-05-03,PG-1011,Finisher West,FW1,13,83.9,2.75,2.87,2248,6444.0,ISU growth model
2025-05-04,PG-1011,Finisher West,FW1,14,85.6,2.79,2.54,2248,5719.0,ISU growth model
2025-05-05,PG-1011,Finisher West,FW1,15,87.3,2.83,2.34,2248,5259.0,ISU growth model
2025-05-06,PG-1011,Finisher West,FW1,16,88.9,2.86,2.95,2248,6633.0,ISU growth model
2025-05-07,PG-1011,Finisher West,FW1,17,90.6,2.9,3.48,2248,7812.0,ISU growth model
2025-05-08,PG-1011,Finisher West,FW1,18,92.2,2.93,2.93,2248,6590.0,ISU growth model
2025-05-09,PG-1011,Finisher West,FW1,19,93.9,2.97,3.17,2248,7122.0,ISU growth model
2025-05-10,PG-1011,Finisher West,FW1,20,95.6,3.0,3.02,2248,6798.0,ISU growth model
2025-05-11,PG-1011,Finisher West,FW1,21,97.2,3.04,3.02,2248,6780.0,ISU growth model
2025-05-12,PG-1011,Finisher West,FW1,22,98.9,3.08,3.3,2248,7423.0,ISU growth model
2025-05-13,PG-1011,Finisher West,FW1,23,100.5,3.11,3.04,2248,6833.0,ISU growth model
2025-05-14,PG-1011,Finisher West,FW1,24,102.2,3.15,3.21,2248,7227.0,ISU growth model
2025-05-15,PG-1011,Finisher West,FW1,25,103.9,3.18,3.26,2248,7340.0,ISU growth model
2025-05-16,PG-1011,Finisher West,FW1,26,105.5,3.22,3.05,2248,6849.0,ISU growth model
2025-05-17,PG-1011,Finisher West,FW1,27,107.2,3.25,3.51,2248,7897.0,ISU growth model
2025-05-18,PG-1011,Finisher West,FW1,28,108.8,3.29,3.24,2248,7293.0,ISU growth model
2025-05-19,PG-1011,Finisher West,FW1,29,110.5,3.33,3.12,2248,7025.0,ISU growth model
2025-05-20,PG-1011,Finisher West,FW1,30,112.2,3.36,3.51,2248,7881.0,ISU growth model
2025-05-21,PG-1011,Finisher West,FW1,31,113.8,3.4,3.15,2248,7088.0,ISU growth model
2025-05-22,PG-1011,Finisher West,FW1,32,115.5,3.43,3.44,2248,7735.0,ISU growth model
2025-05-23,PG-1011,Finisher West,FW1,33,117.2,3.47,3.47,2248,7792.0,ISU growth model
2025-05-24,PG-1011,Finisher West,FW1,34,118.8,3.5,3.81,2248,8562.0,ISU growth model
2025-05-25,PG-1011,Finisher West,FW1,35,120.5,3.54,3.67,2248,8261.0,ISU growth model
2025-05-26,PG-1011,Finisher West,FW1,36,122.1,3.58,3.57,2248,8023.0,ISU growth model
2025-05-27,PG-1011,Finisher West,FW1,37,123.8,3.61,3.85,2248,8650.0,ISU growth model
2025-05-28,PG-1011,Finisher West,FW1,38,125.5,3.65,4.05,2248,9111.0,ISU growth model
2025-05-29,PG-1011,Finisher West,FW1,39,127.1,3.68,3.85,2248,8649.0,ISU growth model
2025-05-30,PG-1011,Finisher West,FW1,40,128.8,3.72,3.72,2248,8367.0,ISU growth model
2025-05-31,PG-1011,Finisher West,FW1,41,130.4,3.75,3.36,2248,7554.0,ISU growth model
2025-06-01,PG-1011,Finisher West,FW1,42,132.1,3.79,3.47,2248,7794.0,ISU growth model
2025-06-02,PG-1011,Finisher West,FW1,43,133.8,3.83,3.73,2248,8391.0,ISU growth model
2025-06-03,PG-1011,Finisher West,FW1,44,135.4,3.86,3.67,2248,8258.0,ISU growth model
2025-06-04,PG-1011,Finisher West,FW1,45,137.1,3.9,3.84,2248,8630.0,ISU growth model
2025-06-05,PG-1011,Finisher West,FW1,46,138.7,3.93,3.95,2248,8881.0,ISU growth model
2025-06-06,PG-1011,Finisher West,FW1,47,140.4,3.97,4.14,2248,9300.0,ISU growth model
2025-06-07,PG-1011,Finisher West,FW1,48,142.1,4.0,3.98,2248,8951.0,ISU growth model
2025-06-08,PG-1011,Finisher West,FW1,49,143.7,4.04,4.2,2248,9436.0,ISU growth model
2025-06-09,PG-1011,Finisher West,FW1,50,145.4,4.08,4.1,2248,9210.0,ISU growth model
2025-06-10,PG-1011,Finisher West,FW1,51,147.0,4.11,3.46,2248,7782.0,ISU growth model
2025-06-11,PG-1011,Finisher West,FW1,52,148.7,4.15,3.84,2248,8622.0,ISU growth model
2025-06-12,PG-1011,Finisher West,FW1,53,150.4,4.18,4.13,2248,9295.0,ISU growth model
2025-06-13,PG-1011,Finisher West,FW1,54,152.0,4.22,3.81,2248,8566.0,ISU growth model
2025-06-14,PG-1011,Finisher West,FW1,55,153.7,4.25,4.46,2248,10023.0,ISU growth model
2025-06-15,PG-1011,Finisher West,FW1,56,155.4,4.29,4.82,2248,10825.0,ISU growth model
2025-06-16,PG-1011,Finisher West,FW1,57,157.0,4.33,4.75,2248,10673.0,ISU growth model
2025-06-17,PG-1011,Finisher West,FW1,58,158.7,4.36,4.29,2248,9637.0,ISU growth model
2025-06-18,PG-1011,Finisher West,FW1,59,160.3,4.4,4.92,2248,11064.0,ISU growth model
2025-06-19,PG-1011,Finisher West,FW1,60,162.0,4.43,4.49,2248,10084.0,ISU growth model
2025-06-20,PG-1011,Finisher West,FW1,61,163.7,4.47,4.35,2248,9775.0,ISU growth model
2025-06-21,PG-1011,Finisher West,FW1,62,165.3,4.5,4.28,2248,9629.0,ISU growth model
2025-06-22,PG-1011,Finisher West,FW1,63,167.0,4.54,4.43,2248,9959.0,ISU growth model
2025-06-23,PG-1011,Finisher West,FW1,64,168.6,4.58,4.43,2248,9967.0,ISU growth model
2025-06-24,PG-1011,Finisher West,FW1,65,170.3,4.61,4.67,2248,10508.0,ISU growth model
2025-06-25,PG-1011,Finisher West,FW1,66,172.0,4.65,4.71,2248,10581.0,ISU growth model
2025-06-26,PG-1011,Finisher West,FW1,67,173.6,4.68,4.68,2248,10530.0,ISU growth model
2025-06-27,PG-1011,Finisher West,FW1,68,175.3,4.72,4.88,2248,10978.0,ISU growth model
2025-06-28,PG-1011,Finisher West,FW1,69,176.9,4.75,5.21,2248,11706.0,ISU growth model
2025-06-29,PG-1011,Finisher West,FW1,70,178.6,4.79,5.15,2248,11586.0,ISU growth model
2025-06-30,PG-1011,Finisher West,FW1,71,180.3,4.83,4.25,2248,9560.0,ISU growth model
2025-07-01,PG-1011,Finisher West,FW1,72,181.9,4.86,3.87,2248,8696.0,ISU growth model
2025-07-02,PG-1011,Finisher West,FW1,73,183.6,4.9,5.26,2248,11832.0,ISU growth model
2025-07-03,PG-1011,Finisher West,FW1,74,185.3,4.93,4.39,2248,9877.0,ISU growth model
2025-07-04,PG-1011,Finisher West,FW1,75,186.9,4.97,4.88,2248,10969.0,ISU growth model
2025-07-05,PG-1011,Finisher West,FW1,76,188.6,5.0,4.54,2248,10197.0,ISU growth model
2025-07-06,PG-1011,Finisher West,FW1,77,190.2,5.04,4.31,2248,9697.0,ISU growth model
2025-07-07,PG-1011,Finisher West,FW1,78,191.9,5.08,5.3,2248,11905.0,ISU growth model
2025-07-08,PG-1011,Finisher West,FW1,79,193.6,5.11,5.42,2248,12188.0,ISU growth model
2025-07-09,PG-1011,Finisher West,FW1,80,195.2,5.15,4.91,2248,11037.0,ISU growth model
2025-07-10,PG-1011,Finisher West,FW1,81,196.9,5.18,4.11,2248,9236.0,ISU growth model
2025-07-11,PG-1011,Finisher West,FW1,82,198.5,5.22,4.99,2248,11219.0,ISU growth model
2025-07-12,PG-1011,Finisher West,FW1,83,200.2,5.25,5.42,2248,12182.0,ISU growth model
2025-07-13,PG-1011,Finisher West,FW1,84,201.9,5.29,4.66,2248,10485.0,ISU growth model
2025-07-14,PG-1011,Finisher West,FW1,85,203.5,5.33,5.4,2248,12148.0,ISU growth model
2025-07-15,PG-1011,Finisher West,FW1,86,205.2,5.36,5.35,2248,12038.0,ISU growth model
2025-07-16,PG-1011,Finisher West,FW1,87,206.8,5.4,5.65,2248,12695.0,ISU growth model
2025-07-17,PG-1011,Finisher West,FW1,88,208.5,5.43,5.48,2248,12330.0,ISU growth model
2025-07-18,PG-1011,Finisher West,FW1,89,210.2,5.47,5.04,2248,11336.0,ISU growth model
2025-07-19,PG-1011,Finisher West,FW1,90,211.8,5.5,6.03,2248,13558.0,ISU growth model
2025-07-20,PG-1011,Finisher West,FW1,91,213.5,5.54,5.47,2248,12296.0,ISU growth model
2025-07-21,PG-1011,Finisher West,FW1,92,215.1,5.58,5.56,2248,12507.0,ISU growth model
2025-07-22,PG-1011,Finisher West,FW1,93,216.8,5.61,5.19,2248,11673.0,ISU growth model
2025-07-23,PG-1011,Finisher West,FW1,94,218.5,5.65,5.45,2248,12245.0,ISU growth model
2025-07-24,PG-1011,Finisher West,FW1,95,220.1,5.68,5.28,2248,11871.0,ISU growth model
2025-07-25,PG-1011,Finisher West,FW1,96,221.8,5.72,5.64,2248,12677.0,ISU growth model
2025-07-26,PG-1011,Finisher West,FW1,97,223.5,5.75,6.54,2248,14707.0,ISU growth model
2025-07-27,PG-1011,Finisher West,FW1,98,225.1,5.79,5.15,2248,11587.0,ISU growth model
2025-07-28,PG-1011,Finisher West,FW1,99,226.8,5.83,5.07,2248,11406.0,ISU growth model
2025-07-29,PG-1011,Finisher West,FW1,100,228.4,5.86,6.55,2248,14727.0,ISU growth model
2025-07-30,PG-1011,Finisher West,FW1,101,230.1,5.9,5.8,2248,13035.0,ISU growth model
2025-07-31,PG-1011,Finisher West,FW1,102,231.8,5.93,5.62,2248,12623.0,ISU growth model
2025-08-01,PG-1011,Finisher West,FW1,103,233.4,5.97,6.47,2248,14533.0,ISU growth model
2025-08-02,PG-1011,Finisher West,FW1,104,235.1,6.0,5.71,2248,12844.0,ISU growth model
2025-08-03,PG-1011,Finisher West,FW1,105,236.7,6.04,6.92,2248,15561.0,ISU growth model
2025-08-04,PG-1011,Finisher West,FW1,106,238.4,6.08,6.41,2248,14399.0,ISU growth model
2025-08-05,PG-1011,Finisher West,FW1,107,240.1,6.11,5.87,2248,13202.0,ISU growth model
2025-08-06,PG-1011,Finisher West,FW1,108,241.7,6.15,7.21,2248,16204.0,ISU growth model
2025-08-07,PG-1011,Finisher West,FW1,109,243.4,6.18,5.88,2248,13225.0,ISU growth model
2025-08-08,PG-1011,Finisher West,FW1,110,245.0,6.22,6.59,2248,14809.0,ISU growth model
2025-08-09,PG-1011,Finisher West,FW1,111,246.7,6.25,6.4,2248,14396.0,ISU growth model
2025-09-30,PG-1012,Finisher West,FW2,0,54.1,2.11,2.0,2382,4774.0,ISU growth model
