report_date,published_date,description,commodity,type,class,volume,unit,Year,IndexbyYear
2015-02-14 00:00:00.000,"","","","","Steer",881,"",2015,7
2015-02-21 00:00:00.000,"","","","","Steer",880,"",2015,8
2015-02-28 00:00:00.000,"","","","","Steer",875,"",2015,9
2015-03-07 00:00:00.000,"","","","","Steer",876,"",2015,10
2015-03-14 00:00:00.000,"","","","","Steer",871,"",2015,11
2015-03-21 00:00:00.000,"","","","","Steer",871,"",2015,12
2015-03-28 00:00:00.000,"","","","","Steer",874,"",2015,13
2015-04-04 00:00:00.000,"","","","","Steer",869,"",2015,14
2015-04-11 00:00:00.000,"","","","","Steer",871,"",2015,15
2015-04-18 00:00:00.000,"","","","","Steer",872,"",2015,16
2015-04-25 00:00:00.000,"","","","","Steer",866,"",2015,17
2015-05-02 00:00:00.000,"","","","","Steer",865,"",2015,18
2015-05-09 00:00:00.000,"","","","","Steer",870,"",2015,19
2015-05-16 00:00:00.000,"","","","","Steer",867,"",2015,20
2015-05-23 00:00:00.000,"","","","","Steer",864,"",2015,21
2015-05-30 00:00:00.000,"","","","","Steer",864,"",2015,22
2015-06-06 00:00:00.000,"","","","","Steer",866,"",2015,23
2015-06-13 00:00:00.000,"","","","","Steer",869,"",2015,24
2015-06-20 00:00:00.000,"","","","","Steer",872,"",2015,25
2015-06-27 00:00:00.000,"","","","","Steer",872,"",2015,26
2015-07-04 00:00:00.000,"","","","","Steer",875,"",2015,27
2015-07-11 00:00:00.000,"","","","","Steer",885,"",2015,28
2015-07-18 00:00:00.000,"","","","","Steer",884,"",2015,29
2015-07-25 00:00:00.000,"","","","","Steer",884,"",2015,30
2015-08-01 00:00:00.000,"","","","","Steer",886,"",2015,31
2015-08-08 00:00:00.000,"","","","","Steer",895,"",2015,32
2015-08-15 00:00:00.000,"","","","","Steer",900,"",2015,33
2015-08-22 00:00:00.000,"","","","","Steer",905,"",2015,34
2015-08-29 00:00:00.000,"","","","","Steer",906,"",2015,35
2015-09-05 00:00:00.000,"","","","","Steer",916,"",2015,36
2015-09-12 00:00:00.000,"","","","","Steer",919,"",2015,37
2015-09-19 00:00:00.000,"","","","","Steer",923,"",2015,38
2015-09-26 00:00:00.000,"","","","","Steer",920,"",2015,39
2015-10-03 00:00:00.000,"","","","","Steer",924,"",2015,40
2015-10-10 00:00:00.000,"","","","","Steer",928,"",2015,41
2015-10-17 00:00:00.000,"","","","","Steer",930,"",2015,42
2015-10-24 00:00:00.000,"","","","","Steer",927,"",2015,43
2015-10-31 00:00:00.000,"","","","","Steer",920,"",2015,44
2015-11-07 00:00:00.000,"","","","","Steer",921,"",2015,45
2015-11-14 00:00:00.000,"","","","","Steer",925,"",2015,46
2015-11-21 00:00:00.000,"","","","","Steer",925,"",2015,47
2015-11-28 00:00:00.000,"","","","","Steer",923,"",2015,48
2015-12-05 00:00:00.000,"","","","","Steer",913,"",2015,49
2015-12-12 00:00:00.000,"","","","","Steer",909,"",2015,50
2015-12-19 00:00:00.000,"","","","","Steer",907,"",2015,51
2015-12-26 00:00:00.000,"","","","","Steer",906,"",2015,52
2016-01-02 00:00:00.000,"","","","","Steer",904,"",2016,1
2016-01-09 00:00:00.000,"","","","","Steer",902,"",2016,2
2016-01-16 00:00:00.000,"","","","","Steer",898,"",2016,3
2016-01-23 00:00:00.000,"","","","","Steer",899,"",2016,4
2016-01-30 00:00:00.000,"","","","","Steer",898,"",2016,5
2016-02-06 00:00:00.000,"","","","","Steer",899,"",2016,6
2016-02-13 00:00:00.000,"","","","","Steer",891,"",2016,7
2016-02-20 00:00:00.000,"","","","","Steer",886,"",2016,8
2016-02-27 00:00:00.000,"","","","","Steer",887,"",2016,9
2016-03-05 00:00:00.000,"","","","","Steer",888,"",2016,10
2016-03-12 00:00:00.000,"","","","","Steer",896,"",2016,11
2016-03-19 00:00:00.000,"","","","","Steer",895,"",2016,12
2016-03-26 00:00:00.000,"","","","","Steer",887,"",2016,13
2016-04-02 00:00:00.000,"","","","","Steer",884,"",2016,14
2016-04-09 00:00:00.000,"","","","","Steer",880,"",2016,15
2016-04-16 00:00:00.000,"","","","","Steer",878,"",2016,16
2016-04-23 00:00:00.000,"","","","","Steer",870,"",2016,17
2016-04-30 00:00:00.000,"","","","","Steer",868,"",2016,18
2016-05-07 00:00:00.000,"","","","","Steer",862,"",2016,19
2016-05-14 00:00:00.000,"","","","","Steer",863,"",2016,20
2016-05-21 00:00:00.000,"","","","","Steer",862,"",2016,21
2016-05-28 00:00:00.000,"","","","","Steer",859,"",2016,22
2016-06-04 00:00:00.000,"","","","","Steer",864,"",2016,23
2016-06-11 00:00:00.000,"","","","","Steer",864,"",2016,24
2016-06-18 00:00:00.000,"","","","","Steer",867,"",2016,25
2016-06-25 00:00:00.000,"","","","","Steer",864,"",2016,26
2016-07-02 00:00:00.000,"","","","","Steer",868,"",2016,27
2016-07-09 00:00:00.000,"","","","","Steer",875,"",2016,28
2016-07-16 00:00:00.000,"","","","","Steer",880,"",2016,29
2016-07-23 00:00:00.000,"","","","","Steer",880,"",2016,30
2016-07-30 00:00:00.000,"","","","","Steer",883,"",2016,31
2016-08-06 00:00:00.000,"","","","","Steer",886,"",2016,32
2016-08-13 00:00:00.000,"","","","","Steer",887,"",2016,33
2016-08-20 00:00:00.000,"","","","","Steer",893,"",2016,34
2016-08-27 00:00:00.000,"","","","","Steer",896,"",2016,35
2016-09-03 00:00:00.000,"","","","","Steer",898,"",2016,36
2016-09-10 00:00:00.000,"","","","","Steer",903,"",2016,37
2016-09-17 00:00:00.000,"","","","","Steer",905,"",2016,38
2016-09-24 00:00:00.000,"","","","","Steer",904,"",2016,39
2016-10-01 00:00:00.000,"","","","","Steer",909,"",2016,40
2016-10-08 00:00:00.000,"","","","","Steer",911,"",2016,41
2016-10-15 00:00:00.000,"","","","","Steer",915,"",2016,42
2016-10-22 00:00:00.000,"","","","","Steer",915,"",2016,43
2016-10-29 00:00:00.000,"","","","","Steer",917,"",2016,44
2016-11-05 00:00:00.000,"","","","","Steer",913,"",2016,45
2016-11-12 00:00:00.000,"","","","","Steer",918,"",2016,46
2016-11-19 00:00:00.000,"","","","","Steer",918,"",2016,47
2016-11-26 00:00:00.000,"","","","","Steer",916,"",2016,48
2016-12-03 00:00:00.000,"","","","","Steer",913,"",2016,49
2016-12-10 00:00:00.000,"","","","","Steer",908,"",2016,50
2016-12-17 00:00:00.000,"","","","","Steer",908,"",2016,51
2016-12-24 00:00:00.000,"","","","","Steer",897,"",2016,52
2017-01-07 00:00:00.000,"","","","","Steer",905,"",2017,1
2017-01-14 00:00:00.000,"","","","","Steer",898,"",2017,2
2017-01-21 00:00:00.000,"","","","","Steer",889,"",2017,3
2017-01-28 00:00:00.000,"","","","","Steer",884,"",2017,4
2017-02-04 00:00:00.000,"","","","","Steer",887,"",2017,5
2017-02-11 00:00:00.000,"","","","","Steer",879,"",2017,6
2017-02-18 00:00:00.000,"","","","","Steer",881,"",2017,7
2017-02-25 00:00:00.000,"","","","","Steer",878,"",2017,8
2017-03-04 00:00:00.000,"","","","","Steer",876,"",2017,9
2017-03-11 00:00:00.000,"","","","","Steer",881,"",2017,10
2017-03-18 00:00:00.000,"","","","","Steer",872,"",2017,11
2017-03-25 00:00:00.000,"","","","","Steer",868,"",2017,12
2017-04-01 00:00:00.000,"","","","","Steer",862,"",2017,13
2017-04-08 00:00:00.000,"","","","","Steer",852,"",2017,14
2017-04-15 00:00:00.000,"","","","","Steer",848,"",2017,15
2017-04-22 00:00:00.000,"","","","","Steer",849,"",2017,16
2017-04-29 00:00:00.000,"","","","","Steer",847,"",2017,17
2017-05-06 00:00:00.000,"","","","","Steer",832,"",2017,18
2017-05-13 00:00:00.000,"","","","","Steer",836,"",2017,19
2017-05-20 00:00:00.000,"","","","","Steer",836,"",2017,20
2017-05-27 00:00:00.000,"","","","","Steer",838,"",2017,21
2017-06-03 00:00:00.000,"","","","","Steer",847,"",2017,22
2017-06-10 00:00:00.000,"","","","","Steer",847,"",2017,23
2017-06-17 00:00:00.000,"","","","","Steer",855,"",2017,24
2017-06-24 00:00:00.000,"","","","","Steer",855,"",2017,25
2017-07-01 00:00:00.000,"","","","","Steer",859,"",2017,26
2017-07-08 00:00:00.000,"","","","","Steer",866,"",2017,27
2017-07-15 00:00:00.000,"","","","","Steer",865,"",2017,28
2017-07-22 00:00:00.000,"","","","","Steer",868,"",2017,29
2017-07-29 00:00:00.000,"","","","","Steer",875,"",2017,30
2017-08-05 00:00:00.000,"","","","","Steer",880,"",2017,31
2017-08-12 00:00:00.000,"","","","","Steer",882,"",2017,32
2017-08-19 00:00:00.000,"","","","","Steer",884,"",2017,33
2017-08-26 00:00:00.000,"","","","","Steer",887,"",2017,34
2017-09-02 00:00:00.000,"","","","","Steer",890,"",2017,35
2017-09-09 00:00:00.000,"","","","","Steer",896,"",2017,36
2017-09-16 00:00:00.000,"","","","","Steer",897,"",2017,37
2017-09-23 00:00:00.000,"","","","","Steer",897,"",2017,38
2017-09-30 00:00:00.000,"","","","","Steer",894,"",2017,39
2017-10-07 00:00:00.000,"","","","","Steer",895,"",2017,40
2017-10-14 00:00:00.000,"","","","","Steer",896,"",2017,41
2017-10-21 00:00:00.000,"","","","","Steer",899,"",2017,42
2017-10-28 00:00:00.000,"","","","","Steer",901,"",2017,43
2017-11-04 00:00:00.000,"","","","","Steer",902,"",2017,44
2017-11-11 00:00:00.000,"","","","","Steer",902,"",2017,45
2017-11-18 00:00:00.000,"","","","","Steer",902,"",2017,46
2017-11-25 00:00:00.000,"","","","","Steer",904,"",2017,47
2017-12-02 00:00:00.000,"","","","","Steer",903,"",2017,48
2017-12-09 00:00:00.000,"","","","","Steer",904,"",2017,49
2017-12-16 00:00:00.000,"","","","","Steer",902,"",2017,50
2017-12-23 00:00:00.000,"","","","","Steer",903,"",2017,51
2017-12-30 00:00:00.000,"","","","","Steer",902,"",2017,52
2018-01-06 00:00:00.000,"","","","","Steer",900,"",2018,1
2018-01-13 00:00:00.000,"","","","","Steer",896,"",2018,2
2018-01-20 00:00:00.000,"","","","","Steer",891,"",2018,3
2018-01-27 00:00:00.000,"","","","","Steer",889,"",2018,4
2018-02-03 00:00:00.000,"","","","","Steer",888,"",2018,5
2018-02-10 00:00:00.000,"","","","","Steer",889,"",2018,6
2018-02-17 00:00:00.000,"","","","","Steer",881,"",2018,7
2018-02-24 00:00:00.000,"","","","","Steer",883,"",2018,8
2018-03-03 00:00:00.000,"","","","","Steer",883,"",2018,9
2018-03-10 00:00:00.000,"","","","","Steer",881,"",2018,10
2018-03-17 00:00:00.000,"","","","","Steer",877,"",2018,11
2018-03-24 00:00:00.000,"","","","","Steer",878,"",2018,12
2018-03-31 00:00:00.000,"","","","","Steer",872,"",2018,13
2018-04-07 00:00:00.000,"","","","","Steer",872,"",2018,14
2018-04-14 00:00:00.000,"","","","","Steer",867,"",2018,15
2018-04-21 00:00:00.000,"","","","","Steer",856,"",2018,16
2018-04-28 00:00:00.000,"","","","","Steer",850,"",2018,17
2018-05-05 00:00:00.000,"","","","","Steer",849,"",2018,18
2018-05-12 00:00:00.000,"","","","","Steer",848,"",2018,19
2018-05-19 00:00:00.000,"","","","","Steer",846,"",2018,20
2018-05-26 00:00:00.000,"","","","","Steer",848,"",2018,21
2018-06-02 00:00:00.000,"","","","","Steer",851,"",2018,22
2018-06-09 00:00:00.000,"","","","","Steer",851,"",2018,23
2018-06-16 00:00:00.000,"","","","","Steer",856,"",2018,24
2018-06-23 00:00:00.000,"","","","","Steer",858,"",2018,25
2018-06-30 00:00:00.000,"","","","","Steer",865,"",2018,26
2018-07-07 00:00:00.000,"","","","","Steer",867,"",2018,27
2018-07-14 00:00:00.000,"","","","","Steer",867,"",2018,28
2018-07-21 00:00:00.000,"","","","","Steer",872,"",2018,29
2018-07-28 00:00:00.000,"","","","","Steer",874,"",2018,30
2018-08-04 00:00:00.000,"","","","","Steer",880,"",2018,31
2018-08-11 00:00:00.000,"","","","","Steer",881,"",2018,32
2018-08-18 00:00:00.000,"","","","","Steer",886,"",2018,33
2018-08-25 00:00:00.000,"","","","","Steer",889,"",2018,34
2018-09-01 00:00:00.000,"","","","","Steer",888,"",2018,35
2018-09-08 00:00:00.000,"","","","","Steer",896,"",2018,36
2018-09-15 00:00:00.000,"","","","","Steer",896,"",2018,37
2018-09-22 00:00:00.000,"","","","","Steer",896,"",2018,38
2018-09-29 00:00:00.000,"","","","","Steer",900,"",2018,39
2018-10-06 00:00:00.000,"","","","","Steer",903,"",2018,40
2018-10-13 00:00:00.000,"","","","","Steer",899,"",2018,41
2018-10-20 00:00:00.000,"","","","","Steer",894,"",2018,42
2018-10-27 00:00:00.000,"","","","","Steer",895,"",2018,43
2018-11-03 00:00:00.000,"","","","","Steer",899,"",2018,44
2018-11-10 00:00:00.000,"","","","","Steer",904,"",2018,45
2018-11-17 00:00:00.000,"","","","","Steer",900,"",2018,46
2018-11-24 00:00:00.000,"","","","","Steer",902,"",2018,47
2018-12-01 00:00:00.000,"","","","","Steer",899,"",2018,48
2018-12-08 00:00:00.000,"","","","","Steer",896,"",2018,49
2018-12-15 00:00:00.000,"","","","","Steer",892,"",2018,50
2018-12-22 00:00:00.000,"","","","","Steer",868,"",2018,51
2018-12-29 00:00:00.000,"","","","","Steer",896,"",2018,52
2019-01-05 00:00:00.000,"","","","","Steer",892,"",2019,1
2019-01-12 00:00:00.000,"","","","","Steer",883,"",2019,2
2019-01-19 00:00:00.000,"","","","","Steer",886,"",2019,3
2019-01-26 00:00:00.000,"","","","","Steer",888,"",2019,4
2019-02-02 00:00:00.000,"","","","","Steer",885,"",2019,5
2019-02-09 00:00:00.000,"","","","","Steer",885,"",2019,6
2019-02-16 00:00:00.000,"","","","","Steer",879,"",2019,7
2019-02-23 00:00:00.000,"","","","","Steer",874,"",2019,8
2019-03-02 00:00:00.000,"","","","","Steer",874,"",2019,9
2019-03-09 00:00:00.000,"","","","","Steer",871,"",2019,10
2019-03-16 00:00:00.000,"","","","","Steer",865,"",2019,11
2019-03-23 00:00:00.000,"","","","","Steer",866,"",2019,12
2019-03-30 00:00:00.000,"","","","","Steer",865,"",2019,13
2019-04-06 00:00:00.000,"","","","","Steer",865,"",2019,14
2019-04-13 00:00:00.000,"","","","","Steer",864,"",2019,15
2019-04-20 00:00:00.000,"","","","","Steer",857,"",2019,16
2019-04-27 00:00:00.000,"","","","","Steer",854,"",2019,17
2019-05-04 00:00:00.000,"","","","","Steer",852,"",2019,18
2019-05-11 00:00:00.000,"","","","","Steer",852,"",2019,19
2019-05-18 00:00:00.000,"","","","","Steer",849,"",2019,20
2019-05-25 00:00:00.000,"","","","","Steer",842,"",2019,21
2019-06-01 00:00:00.000,"","","","","Steer",842,"",2019,22
2019-06-08 00:00:00.000,"","","","","Steer",846,"",2019,23
2019-06-15 00:00:00.000,"","","","","Steer",849,"",2019,24
2019-06-22 00:00:00.000,"","","","","Steer",854,"",2019,25
2019-06-29 00:00:00.000,"","","","","Steer",854,"",2019,26
2019-07-06 00:00:00.000,"","","","","Steer",861,"",2019,27
2019-07-13 00:00:00.000,"","","","","Steer",865,"",2019,28
2019-07-20 00:00:00.000,"","","","","Steer",866,"",2019,29
2019-07-27 00:00:00.000,"","","","","Steer",869,"",2019,30
2019-08-03 00:00:00.000,"","","","","Steer",872,"",2019,31
2019-08-10 00:00:00.000,"","","","","Steer",878,"",2019,32
2019-08-17 00:00:00.000,"","","","","Steer",881,"",2019,33
2019-08-24 00:00:00.000,"","","","","Steer",884,"",2019,34
2019-08-31 00:00:00.000,"","","","","Steer",884,"",2019,35
2019-09-07 00:00:00.000,"","","","","Steer",893,"",2019,36
2019-09-14 00:00:00.000,"","","","","Steer",891,"",2019,37
2019-09-21 00:00:00.000,"","","","","Steer",896,"",2019,38
2019-09-28 00:00:00.000,"","","","","Steer",898,"",2019,39
2019-10-05 00:00:00.000,"","","","","Steer",899,"",2019,40
2019-10-12 00:00:00.000,"","","","","Steer",901,"",2019,41
2019-10-19 00:00:00.000,"","","","","Steer",900,"",2019,42
2019-10-26 00:00:00.000,"","","","","Steer",906,"",2019,43
2019-11-02 00:00:00.000,"","","","","Steer",903,"",2019,44
2019-11-09 00:00:00.000,"","","","","Steer",908,"",2019,45
2019-11-16 00:00:00.000,"","","","","Steer",912,"",2019,46
2019-11-23 00:00:00.000,"","","","","Steer",911,"",2019,47
2019-11-30 00:00:00.000,"","","","","Steer",911,"",2019,48
2019-12-07 00:00:00.000,"","","","","Steer",906,"",2019,49
2019-12-14 00:00:00.000,"","","","","Steer",904,"",2019,50
2019-12-21 00:00:00.000,"","","","","Steer",904,"",2019,51
2019-12-28 00:00:00.000,"","","","","Steer",905,"",2019,52
2020-01-04 00:00:00.000,"","","","","Steer",912,"",2020,1
2020-01-11 00:00:00.000,"","","","","Steer",904,"",2020,2
2020-01-18 00:00:00.000,"","","","","Steer",907,"",2020,3
2020-01-25 00:00:00.000,"","","","","Steer",901,"",2020,4
2020-02-01 00:00:00.000,"","","","","Steer",897,"",2020,5
2020-02-08 00:00:00.000,"","","","","Steer",903,"",2020,6
2020-02-15 00:00:00.000,"","","","","Steer",905,"",2020,7
2020-02-22 00:00:00.000,"","","","","Steer",900,"",2020,8
2020-02-29 00:00:00.000,"","","","","Steer",897,"",2020,9
2020-03-07 00:00:00.000,"","","","","Steer",903,"",2020,10
2020-03-14 00:00:00.000,"","","","","Steer",901,"",2020,11
2020-03-21 00:00:00.000,"","","","","Steer",898,"",2020,12
2020-03-28 00:00:00.000,"","","","","Steer",891,"",2020,13
2020-04-04 00:00:00.000,"","","","","Steer",889,"",2020,14
2020-04-11 00:00:00.000,"","","","","Steer",886,"",2020,15
2020-04-18 00:00:00.000,"","","","","Steer",889,"",2020,16
2020-04-25 00:00:00.000,"","","","","Steer",891,"",2020,17
2020-05-02 00:00:00.000,"","","","","Steer",893,"",2020,18
2020-05-09 00:00:00.000,"","","","","Steer",896,"",2020,19
2020-05-16 00:00:00.000,"","","","","Steer",901,"",2020,20
2020-05-23 00:00:00.000,"","","","","Steer",894,"",2020,21
2020-05-30 00:00:00.000,"","","","","Steer",891,"",2020,22
2020-06-06 00:00:00.000,"","","","","Steer",892,"",2020,23
2020-06-13 00:00:00.000,"","","","","Steer",896,"",2020,24
2020-06-20 00:00:00.000,"","","","","Steer",890,"",2020,25
2020-06-27 00:00:00.000,"","","","","Steer",896,"",2020,26
2020-07-04 00:00:00.000,"","","","","Steer",896,"",2020,27
2020-07-11 00:00:00.000,"","","","","Steer",902,"",2020,28
2020-07-18 00:00:00.000,"","","","","Steer",899,"",2020,29
2020-07-25 00:00:00.000,"","","","","Steer",903,"",2020,30
2020-08-01 00:00:00.000,"","","","","Steer",905,"",2020,31
2020-08-08 00:00:00.000,"","","","","Steer",906,"",2020,32
2020-08-15 00:00:00.000,"","","","","Steer",909,"",2020,33
2020-08-22 00:00:00.000,"","","","","Steer",910,"",2020,34
2020-08-29 00:00:00.000,"","","","","Steer",916,"",2020,35
2020-09-05 00:00:00.000,"","","","","Steer",918,"",2020,36
2020-09-12 00:00:00.000,"","","","","Steer",920,"",2020,37
2020-09-19 00:00:00.000,"","","","","Steer",919,"",2020,38
2020-09-26 00:00:00.000,"","","","","Steer",924,"",2020,39
2020-10-03 00:00:00.000,"","","","","Steer",924,"",2020,40
2020-10-10 00:00:00.000,"","","","","Steer",928,"",2020,41
2020-10-17 00:00:00.000,"","","","","Steer",929,"",2020,42
2020-10-24 00:00:00.000,"","","","","Steer",931,"",2020,43
2020-10-31 00:00:00.000,"","","","","Steer",926,"",2020,44
2020-11-07 00:00:00.000,"","","","","Steer",924,"",2020,45
2020-11-14 00:00:00.000,"","","","","Steer",930,"",2020,46
2020-11-21 00:00:00.000,"","","","","Steer",923,"",2020,47
2020-11-28 00:00:00.000,"","","","","Steer",921,"",2020,48
2020-12-05 00:00:00.000,"","","","","Steer",922,"",2020,49
2020-12-12 00:00:00.000,"","","","","Steer",922,"",2020,50
2020-12-19 00:00:00.000,"","","","","Steer",921,"",2020,51
2020-12-26 00:00:00.000,"","","","","Steer",913,"",2020,52
2021-01-02 00:00:00.000,"","","","","Steer",920,"",2021,1
2021-01-09 00:00:00.000,"","","","","Steer",923,"",2021,2
2021-01-16 00:00:00.000,"","","","","Steer",925,"",2021,3
2021-01-23 00:00:00.000,"","","","","Steer",926,"",2021,4
2021-01-30 00:00:00.000,"","","","","Steer",920,"",2021,5
2021-02-06 00:00:00.000,"","","","","Steer",919,"",2021,6
2021-02-13 00:00:00.000,"","","","","Steer",919,"",2021,7
2021-02-20 00:00:00.000,"","","","","Steer",909,"",2021,8
2021-02-27 00:00:00.000,"","","","","Steer",899,"",2021,9
2021-03-06 00:00:00.000,"","","","","Steer",900,"",2021,10
2021-03-13 00:00:00.000,"","","","","Steer",904,"",2021,11
2021-03-20 00:00:00.000,"","","","","Steer",901,"",2021,12
2021-03-27 00:00:00.000,"","","","","Steer",899,"",2021,13
2021-04-03 00:00:00.000,"","","","","Steer",894,"",2021,14
2021-04-10 00:00:00.000,"","","","","Steer",900,"",2021,15
2021-04-17 00:00:00.000,"","","","","Steer",898,"",2021,16
2021-04-24 00:00:00.000,"","","","","Steer",896,"",2021,17
2021-05-01 00:00:00.000,"","","","","Steer",891,"",2021,18
2021-05-08 00:00:00.000,"","","","","Steer",896,"",2021,19
2021-05-15 00:00:00.000,"","","","","Steer",894,"",2021,20
2021-05-22 00:00:00.000,"","","","","Steer",888,"",2021,21
2021-05-29 00:00:00.000,"","","","","Steer",884,"",2021,22
2021-06-05 00:00:00.000,"","","","","Steer",891,"",2021,23
2021-06-12 00:00:00.000,"","","","","Steer",882,"",2021,24
2021-06-19 00:00:00.000,"","","","","Steer",879,"",2021,25
2021-06-26 00:00:00.000,"","","","","Steer",883,"",2021,26
2021-07-03 00:00:00.000,"","","","","Steer",884,"",2021,27
2021-07-10 00:00:00.000,"","","","","Steer",885,"",2021,28
2021-07-17 00:00:00.000,"","","","","Steer",888,"",2021,29
2021-07-24 00:00:00.000,"","","","","Steer",894,"",2021,30
2021-07-31 00:00:00.000,"","","","","Steer",891,"",2021,31
2021-08-07 00:00:00.000,"","","","","Steer",896,"",2021,32
2021-08-14 00:00:00.000,"","","","","Steer",898,"",2021,33
2021-08-21 00:00:00.000,"","","","","Steer",903,"",2021,34
2021-08-28 00:00:00.000,"","","","","Steer",901,"",2021,35
2021-09-04 00:00:00.000,"","","","","Steer",906,"",2021,36
