report_date,purchase_type,price_5day,Name,Year,IndexbyYear,wtd_avg
2021-01-22 00:00:00.000,"Negotiated (carcass basis)",55.72,"Western Cornbelt",2021,15,55.07
2021-01-21 00:00:00.000,"Negotiated (carcass basis)",55.66,"Western Cornbelt",2021,14,56.05
2021-01-20 00:00:00.000,"Negotiated (carcass basis)",55.41,"Western Cornbelt",2021,13,56.31
2021-01-19 00:00:00.000,"Negotiated (carcass basis)",54.63,"Western Cornbelt",2021,12,54.77
2021-01-18 00:00:00.000,"Negotiated (carcass basis)",54.53,"Western Cornbelt",2021,11,53.45
2021-01-15 00:00:00.000,"Negotiated (carcass basis)",54.53,"Western Cornbelt",2021,10,54.19
2021-01-14 00:00:00.000,"Negotiated (carcass basis)",54.31,"Western Cornbelt",2021,9,54.51
2021-01-13 00:00:00.000,"Negotiated (carcass basis)",53.9,"Western Cornbelt",2021,8,55.22
2021-01-12 00:00:00.000,"Negotiated (carcass basis)",53.32,"Western Cornbelt",2021,7,54.44
2021-01-11 00:00:00.000,"Negotiated (carcass basis)",53.15,"Western Cornbelt",2021,6,51.05
2021-01-08 00:00:00.000,"Negotiated (carcass basis)",53.1,"Western Cornbelt",2021,5,53.47
2021-01-07 00:00:00.000,"Negotiated (carcass basis)",52.95,"Western Cornbelt",2021,4,51.92
2021-01-06 00:00:00.000,"Negotiated (carcass basis)",51.82,"Western Cornbelt",2021,3,52.03
2021-01-05 00:00:00.000,"Negotiated (carcass basis)",51.26,"Western Cornbelt",2021,2,53.85
2021-01-04 00:00:00.000,"Negotiated (carcass basis)",50.34,"Western Cornbelt",2021,1,50.78
2022-12-30 00:00:00.000,"Negotiated (carcass basis)",75.39,"Western Cornbelt",2022,255,74.93
2022-12-29 00:00:00.000,"Negotiated (carcass basis)",75.43,"Western Cornbelt",2022,254,75.59
2022-12-28 00:00:00.000,"Negotiated (carcass basis)",75.37,"Western Cornbelt",2022,253,75.15
2022-12-27 00:00:00.000,"Negotiated (carcass basis)",77.28,"Western Cornbelt",2022,252,75.93
2022-12-21 00:00:00.000,"Negotiated (carcass basis)",81.04,"Western Cornbelt",2022,249,79.25
2022-12-20 00:00:00.000,"Negotiated (carcass basis)",81.37,"Western Cornbelt",2022,248,79.8
2022-12-19 00:00:00.000,"Negotiated (carcass basis)",81.98,"Western Cornbelt",2022,247,81.34
2022-12-16 00:00:00.000,"Negotiated (carcass basis)",82.11,"Western Cornbelt",2022,246,81.24
2022-12-15 00:00:00.000,"Negotiated (carcass basis)",82.7,"Western Cornbelt",2022,245,82.26
2022-12-14 00:00:00.000,"Negotiated (carcass basis)",82.66,"Western Cornbelt",2022,244,81.37
2022-12-13 00:00:00.000,"Negotiated (carcass basis)",84.44,"Western Cornbelt",2022,243,82.81
2022-12-12 00:00:00.000,"Negotiated (carcass basis)",84.6,"Western Cornbelt",2022,242,82.77
2022-12-09 00:00:00.000,"Negotiated (carcass basis)",84.64,"Western Cornbelt",2022,241,83.57
2022-12-08 00:00:00.000,"Negotiated (carcass basis)",84.96,"Western Cornbelt",2022,240,81.31
2022-12-07 00:00:00.000,"Negotiated (carcass basis)",85.77,"Western Cornbelt",2022,239,85.79
2022-12-06 00:00:00.000,"Negotiated (carcass basis)",86.31,"Western Cornbelt",2022,238,83.16
2022-12-05 00:00:00.000,"Negotiated (carcass basis)",86.38,"Western Cornbelt",2022,237,83.84
2022-12-02 00:00:00.000,"Negotiated (carcass basis)",86.36,"Western Cornbelt",2022,236,86.04
2022-12-01 00:00:00.000,"Negotiated (carcass basis)",86.29,"Western Cornbelt",2022,235,87.21
2022-11-30 00:00:00.000,"Negotiated (carcass basis)",86.14,"Western Cornbelt",2022,234,86.68
2022-11-29 00:00:00.000,"Negotiated (carcass basis)",85.59,"Western Cornbelt",2022,233,85.43
2022-11-28 00:00:00.000,"Negotiated (carcass basis)",86.22,"Western Cornbelt",2022,232,84.95
2022-11-25 00:00:00.000,"Negotiated (carcass basis)",86.72,"Western Cornbelt",2022,231,84.79
2022-11-23 00:00:00.000,"Negotiated (carcass basis)",86.53,"Western Cornbelt",2022,230,86.65
2022-11-22 00:00:00.000,"Negotiated (carcass basis)",86.99,"Western Cornbelt",2022,229,87.36
2022-11-21 00:00:00.000,"Negotiated (carcass basis)",86.74,"Western Cornbelt",2022,228,86
2022-11-18 00:00:00.000,"Negotiated (carcass basis)",86.76,"Western Cornbelt",2022,227,84.87
2022-11-17 00:00:00.000,"Negotiated (carcass basis)",86.5,"Western Cornbelt",2022,226,84.82
2022-11-16 00:00:00.000,"Negotiated (carcass basis)",86.69,"Western Cornbelt",2022,225,87.66
2022-11-15 00:00:00.000,"Negotiated (carcass basis)",87.09,"Western Cornbelt",2022,224,86.63
2022-11-14 00:00:00.000,"Negotiated (carcass basis)",87.9,"Western Cornbelt",2022,223,84.69
2022-11-11 00:00:00.000,"Negotiated (carcass basis)",88.03,"Western Cornbelt",2022,222,81.87
2022-11-10 00:00:00.000,"Negotiated (carcass basis)",88.47,"Western Cornbelt",2022,221,87.16
2022-11-09 00:00:00.000,"Negotiated (carcass basis)",88.47,"Western Cornbelt",2022,220,88.72
2022-11-08 00:00:00.000,"Negotiated (carcass basis)",89.35,"Western Cornbelt",2022,219,88.39
2022-11-07 00:00:00.000,"Negotiated (carcass basis)",90.5,"Western Cornbelt",2022,218,88.68
2022-11-04 00:00:00.000,"Negotiated (carcass basis)",90.8,"Western Cornbelt",2022,217,88.71
2022-11-03 00:00:00.000,"Negotiated (carcass basis)",91.05,"Western Cornbelt",2022,216,87.52
2022-11-02 00:00:00.000,"Negotiated (carcass basis)",93.03,"Western Cornbelt",2022,215,91.79
2022-11-01 00:00:00.000,"Negotiated (carcass basis)",99.09,"Western Cornbelt",2022,214,91.88
2022-10-31 00:00:00.000,"Negotiated (carcass basis)",99.93,"Western Cornbelt",2022,213,90.13
2022-10-28 00:00:00.000,"Negotiated (carcass basis)",99.85,"Western Cornbelt",2022,212,92.62
2022-10-27 00:00:00.000,"Negotiated (carcass basis)",99.86,"Western Cornbelt",2022,211,98.75
2022-10-26 00:00:00.000,"Negotiated (carcass basis)",99.78,"Western Cornbelt",2022,210,100.78
2022-10-25 00:00:00.000,"Negotiated (carcass basis)",99.38,"Western Cornbelt",2022,209,99.55
2022-10-24 00:00:00.000,"Negotiated (carcass basis)",98.45,"Western Cornbelt",2022,208,94.39
2022-10-21 00:00:00.000,"Negotiated (carcass basis)",98.36,"Western Cornbelt",2022,207,98.63
2022-10-20 00:00:00.000,"Negotiated (carcass basis)",98.01,"Western Cornbelt",2022,206,98.96
2022-10-19 00:00:00.000,"Negotiated (carcass basis)",97.8,"Western Cornbelt",2022,205,99.97
2022-10-18 00:00:00.000,"Negotiated (carcass basis)",94.37,"Western Cornbelt",2022,204,96.57
2022-10-17 00:00:00.000,"Negotiated (carcass basis)",92.08,"Western Cornbelt",2022,203,92.77
2022-10-14 00:00:00.000,"Negotiated (carcass basis)",91.75,"Western Cornbelt",2022,202,92.36
2022-10-12 00:00:00.000,"Negotiated (carcass basis)",91.69,"Western Cornbelt",2022,200,92.55
2022-10-11 00:00:00.000,"Negotiated (carcass basis)",93.21,"Western Cornbelt",2022,199,90.98
2022-10-10 00:00:00.000,"Negotiated (carcass basis)",94.37,"Western Cornbelt",2022,198,85.21
2022-10-07 00:00:00.000,"Negotiated (carcass basis)",94.55,"Western Cornbelt",2022,197,91.81
2022-10-06 00:00:00.000,"Negotiated (carcass basis)",94.65,"Western Cornbelt",2022,196,91.72
2022-10-05 00:00:00.000,"Negotiated (carcass basis)",94.61,"Western Cornbelt",2022,195,95.26
2022-10-04 00:00:00.000,"Negotiated (carcass basis)",94.66,"Western Cornbelt",2022,194,94.69
2022-09-30 00:00:00.000,"Negotiated (carcass basis)",97.62,"Western Cornbelt",2022,192,93.67
2022-09-29 00:00:00.000,"Negotiated (carcass basis)",97.72,"Western Cornbelt",2022,191,91.81
2022-09-28 00:00:00.000,"Negotiated (carcass basis)",98.63,"Western Cornbelt",2022,190,96.92
2022-09-27 00:00:00.000,"Negotiated (carcass basis)",99.4,"Western Cornbelt",2022,189,99.39
2022-09-26 00:00:00.000,"Negotiated (carcass basis)",99.63,"Western Cornbelt",2022,188,94.55
2022-09-23 00:00:00.000,"Negotiated (carcass basis)",100.23,"Western Cornbelt",2022,187,96.67
2022-09-22 00:00:00.000,"Negotiated (carcass basis)",100.19,"Western Cornbelt",2022,186,101.3
2022-09-21 00:00:00.000,"Negotiated (carcass basis)",100.01,"Western Cornbelt",2022,185,100.98
2022-09-20 00:00:00.000,"Negotiated (carcass basis)",99.71,"Western Cornbelt",2022,184,99.95
2022-09-19 00:00:00.000,"Negotiated (carcass basis)",99.44,"Western Cornbelt",2022,183,97.72
2022-09-16 00:00:00.000,"Negotiated (carcass basis)",99.51,"Western Cornbelt",2022,182,98.82
2022-09-15 00:00:00.000,"Negotiated (carcass basis)",99.26,"Western Cornbelt",2022,181,99.8
2022-09-14 00:00:00.000,"Negotiated (carcass basis)",99.3,"Western Cornbelt",2022,180,100.01
2022-09-13 00:00:00.000,"Negotiated (carcass basis)",98.71,"Western Cornbelt",2022,179,98.67
2022-09-12 00:00:00.000,"Negotiated (carcass basis)",101.02,"Western Cornbelt",2022,178,95.54
2022-09-09 00:00:00.000,"Negotiated (carcass basis)",101.43,"Western Cornbelt",2022,177,95.52
2022-09-08 00:00:00.000,"Negotiated (carcass basis)",102.44,"Western Cornbelt",2022,176,100.79
2022-09-07 00:00:00.000,"Negotiated (carcass basis)",102.86,"Western Cornbelt",2022,175,99.5
2022-09-06 00:00:00.000,"Negotiated (carcass basis)",107.29,"Western Cornbelt",2022,174,107.77
2022-09-02 00:00:00.000,"Negotiated (carcass basis)",107.83,"Western Cornbelt",2022,173,103.71
2022-09-01 00:00:00.000,"Negotiated (carcass basis)",109.9,"Western Cornbelt",2022,172,104.41
2022-08-31 00:00:00.000,"Negotiated (carcass basis)",110.93,"Western Cornbelt",2022,171,108.3
2022-08-30 00:00:00.000,"Negotiated (carcass basis)",125.96,"Western Cornbelt",2022,170,108.99
2022-08-29 00:00:00.000,"Negotiated (carcass basis)",128.41,"Western Cornbelt",2022,169,111.5
2022-08-26 00:00:00.000,"Negotiated (carcass basis)",129.32,"Western Cornbelt",2022,168,116.43
2022-08-25 00:00:00.000,"Negotiated (carcass basis)",129.72,"Western Cornbelt",2022,167,117.61
2022-08-24 00:00:00.000,"Negotiated (carcass basis)",130.11,"Western Cornbelt",2022,166,129.17
2022-08-23 00:00:00.000,"Negotiated (carcass basis)",132.27,"Western Cornbelt",2022,165,130.61
2022-08-22 00:00:00.000,"Negotiated (carcass basis)",132.97,"Western Cornbelt",2022,164,131.92
2022-08-19 00:00:00.000,"Negotiated (carcass basis)",132.82,"Western Cornbelt",2022,163,124.96
2022-08-18 00:00:00.000,"Negotiated (carcass basis)",132.92,"Western Cornbelt",2022,162,131.83
2022-08-17 00:00:00.000,"Negotiated (carcass basis)",132.95,"Western Cornbelt",2022,161,133.89
2022-08-16 00:00:00.000,"Negotiated (carcass basis)",133.63,"Western Cornbelt",2022,160,132.84
2022-08-15 00:00:00.000,"Negotiated (carcass basis)",133.87,"Western Cornbelt",2022,159,119.66
2022-08-12 00:00:00.000,"Negotiated (carcass basis)",133.97,"Western Cornbelt",2022,158,129.16
2022-08-11 00:00:00.000,"Negotiated (carcass basis)",133.94,"Western Cornbelt",2022,157,131.33
2022-08-10 00:00:00.000,"Negotiated (carcass basis)",133.52,"Western Cornbelt",2022,156,135.17
2022-08-09 00:00:00.000,"Negotiated (carcass basis)",132.82,"Western Cornbelt",2022,155,133.7
2022-08-08 00:00:00.000,"Negotiated (carcass basis)",131.6,"Western Cornbelt",2022,154,130.41
2022-08-05 00:00:00.000,"Negotiated (carcass basis)",131.39,"Western Cornbelt",2022,153,130.19
2022-08-04 00:00:00.000,"Negotiated (carcass basis)",131.25,"Western Cornbelt",2022,152,130.29
2022-08-03 00:00:00.000,"Negotiated (carcass basis)",131.32,"Western Cornbelt",2022,151,133.19
2022-08-02 00:00:00.000,"Negotiated (carcass basis)",130.74,"Western Cornbelt",2022,150,126.62
2022-08-01 00:00:00.000,"Negotiated (carcass basis)",130.79,"Western Cornbelt",2022,149,121.41
2022-07-29 00:00:00.000,"Negotiated (carcass basis)",130.76,"Western Cornbelt",2022,148,121.02
2022-07-28 00:00:00.000,"Negotiated (carcass basis)",130.87,"Western Cornbelt",2022,147,127.49
2022-07-27 00:00:00.000,"Negotiated (carcass basis)",130.52,"Western Cornbelt",2022,146,132.21
2022-07-26 00:00:00.000,"Negotiated (carcass basis)",128.76,"Western Cornbelt",2022,145,126.65
2022-07-25 00:00:00.000,"Negotiated (carcass basis)",128.46,"Western Cornbelt",2022,144,122.78
2022-07-22 00:00:00.000,"Negotiated (carcass basis)",128.64,"Western Cornbelt",2022,143,123.95
2022-07-21 00:00:00.000,"Negotiated (carcass basis)",128.47,"Western Cornbelt",2022,142,128.92
2022-07-20 00:00:00.000,"Negotiated (carcass basis)",127.97,"Western Cornbelt",2022,141,129.52
2022-07-19 00:00:00.000,"Negotiated (carcass basis)",124.38,"Western Cornbelt",2022,140,123.53
2022-07-15 00:00:00.000,"Negotiated (carcass basis)",124.11,"Western Cornbelt",2022,138,124.76
2022-07-14 00:00:00.000,"Negotiated (carcass basis)",124.11,"Western Cornbelt",2022,137,124.96
2022-07-13 00:00:00.000,"Negotiated (carcass basis)",124.15,"Western Cornbelt",2022,136,124.41
2022-07-12 00:00:00.000,"Negotiated (carcass basis)",124.62,"Western Cornbelt",2022,135,123.84
2022-07-11 00:00:00.000,"Negotiated (carcass basis)",124.6,"Western Cornbelt",2022,134,122.41
2022-07-08 00:00:00.000,"Negotiated (carcass basis)",124.79,"Western Cornbelt",2022,133,124.63
2022-07-07 00:00:00.000,"Negotiated (carcass basis)",124.71,"Western Cornbelt",2022,132,125.07
2022-07-06 00:00:00.000,"Negotiated (carcass basis)",124.37,"Western Cornbelt",2022,131,125.51
2022-07-05 00:00:00.000,"Negotiated (carcass basis)",123.15,"Western Cornbelt",2022,130,123.37
2022-07-01 00:00:00.000,"Negotiated (carcass basis)",122.59,"Western Cornbelt",2022,129,120.86
2022-06-30 00:00:00.000,"Negotiated (carcass basis)",122.99,"Western Cornbelt",2022,128,122.45
2022-06-29 00:00:00.000,"Negotiated (carcass basis)",123.34,"Western Cornbelt",2022,127,123.43
2022-06-28 00:00:00.000,"Negotiated (carcass basis)",123.65,"Western Cornbelt",2022,126,122.71
2022-06-27 00:00:00.000,"Negotiated (carcass basis)",123.69,"Western Cornbelt",2022,125,118.93
2022-06-24 00:00:00.000,"Negotiated (carcass basis)",123.59,"Western Cornbelt",2022,124,124.24
2022-06-23 00:00:00.000,"Negotiated (carcass basis)",123.26,"Western Cornbelt",2022,123,124.24
2022-06-22 00:00:00.000,"Negotiated (carcass basis)",122.58,"Western Cornbelt",2022,122,124.22
2022-06-21 00:00:00.000,"Negotiated (carcass basis)",121.2,"Western Cornbelt",2022,121,122.82
2022-06-20 00:00:00.000,"Negotiated (carcass basis)",120.85,"Western Cornbelt",2022,120,118.6
2022-06-17 00:00:00.000,"Negotiated (carcass basis)",120.9,"Western Cornbelt",2022,119,120.96
2022-06-16 00:00:00.000,"Negotiated (carcass basis)",120.67,"Western Cornbelt",2022,118,120.57
2022-06-15 00:00:00.000,"Negotiated (carcass basis)",120.66,"Western Cornbelt",2022,117,121.32
2022-06-14 00:00:00.000,"Negotiated (carcass basis)",119.91,"Western Cornbelt",2022,116,120.89
2022-06-13 00:00:00.000,"Negotiated (carcass basis)",118.92,"Western Cornbelt",2022,115,116.78
2022-06-10 00:00:00.000,"Negotiated (carcass basis)",118.88,"Western Cornbelt",2022,114,117.36
2022-06-09 00:00:00.000,"Negotiated (carcass basis)",118.83,"Western Cornbelt",2022,113,120.52
2022-06-08 00:00:00.000,"Negotiated (carcass basis)",118.01,"Western Cornbelt",2022,112,118.64
2022-06-07 00:00:00.000,"Negotiated (carcass basis)",117.3,"Western Cornbelt",2022,111,118.75
2022-06-06 00:00:00.000,"Negotiated (carcass basis)",116.32,"Western Cornbelt",2022,110,115.65
2022-06-03 00:00:00.000,"Negotiated (carcass basis)",116.34,"Western Cornbelt",2022,109,113.5
2022-06-02 00:00:00.000,"Negotiated (carcass basis)",116.27,"Western Cornbelt",2022,108,117.06
2022-06-01 00:00:00.000,"Negotiated (carcass basis)",115.72,"Western Cornbelt",2022,107,116.68
2022-05-31 00:00:00.000,"Negotiated (carcass basis)",114.62,"Western Cornbelt",2022,106,113.99
2022-05-27 00:00:00.000,"Negotiated (carcass basis)",113.79,"Western Cornbelt",2022,105,113.77
2022-05-26 00:00:00.000,"Negotiated (carcass basis)",114.17,"Western Cornbelt",2022,104,114.25
2022-05-25 00:00:00.000,"Negotiated (carcass basis)",114.04,"Western Cornbelt",2022,103,115.48
2022-05-24 00:00:00.000,"Negotiated (carcass basis)",113.76,"Western Cornbelt",2022,102,112.58
2022-05-23 00:00:00.000,"Negotiated (carcass basis)",113.71,"Western Cornbelt",2022,101,112.42
2022-05-20 00:00:00.000,"Negotiated (carcass basis)",113.64,"Western Cornbelt",2022,100,115.42
2022-05-19 00:00:00.000,"Negotiated (carcass basis)",113.15,"Western Cornbelt",2022,99,113.59
2022-05-18 00:00:00.000,"Negotiated (carcass basis)",113.06,"Western Cornbelt",2022,98,113.99
2022-05-17 00:00:00.000,"Negotiated (carcass basis)",112.58,"Western Cornbelt",2022,97,113.03
2022-05-16 00:00:00.000,"Negotiated (carcass basis)",112.15,"Western Cornbelt",2022,96,105.15
2022-05-13 00:00:00.000,"Negotiated (carcass basis)",112.04,"Western Cornbelt",2022,95,103.35
2022-05-12 00:00:00.000,"Negotiated (carcass basis)",112.17,"Western Cornbelt",2022,94,112.75
2022-05-11 00:00:00.000,"Negotiated (carcass basis)",111.87,"Western Cornbelt",2022,93,112.61
2022-05-10 00:00:00.000,"Negotiated (carcass basis)",111.22,"Western Cornbelt",2022,92,112.68
2022-05-09 00:00:00.000,"Negotiated (carcass basis)",110.42,"Western Cornbelt",2022,91,111.07
2022-05-06 00:00:00.000,"Negotiated (carcass basis)",109.99,"Western Cornbelt",2022,90,109.44
2022-05-05 00:00:00.000,"Negotiated (carcass basis)",109.79,"Western Cornbelt",2022,89,109.86
2022-05-04 00:00:00.000,"Negotiated (carcass basis)",109.85,"Western Cornbelt",2022,88,110.82
2022-05-03 00:00:00.000,"Negotiated (carcass basis)",108.36,"Western Cornbelt",2022,87,107.79
2022-05-02 00:00:00.000,"Negotiated (carcass basis)",108.64,"Western Cornbelt",2022,86,102.44
2022-04-29 00:00:00.000,"Negotiated (carcass basis)",108.9,"Western Cornbelt",2022,85,106.72
2022-04-28 00:00:00.000,"Negotiated (carcass basis)",108.72,"Western Cornbelt",2022,84,110.41
2022-04-27 00:00:00.000,"Negotiated (carcass basis)",108.67,"Western Cornbelt",2022,83,108.94
2022-04-26 00:00:00.000,"Negotiated (carcass basis)",108.44,"Western Cornbelt",2022,82,108.99
2022-04-25 00:00:00.000,"Negotiated (carcass basis)",108.27,"Western Cornbelt",2022,81,108.14
2022-04-22 00:00:00.000,"Negotiated (carcass basis)",108.28,"Western Cornbelt",2022,80,103.72
2022-04-21 00:00:00.000,"Negotiated (carcass basis)",108.63,"Western Cornbelt",2022,79,109.18
2022-04-20 00:00:00.000,"Negotiated (carcass basis)",105.31,"Western Cornbelt",2022,78,107.87
2022-04-19 00:00:00.000,"Negotiated (carcass basis)",103.12,"Western Cornbelt",2022,77,108.31
2022-04-14 00:00:00.000,"Negotiated (carcass basis)",101.47,"Western Cornbelt",2022,74,99.72
2022-04-13 00:00:00.000,"Negotiated (carcass basis)",101.98,"Western Cornbelt",2022,73,100.88
2022-04-12 00:00:00.000,"Negotiated (carcass basis)",102.29,"Western Cornbelt",2022,72,102.41
2022-04-11 00:00:00.000,"Negotiated (carcass basis)",102.33,"Western Cornbelt",2022,71,102.36
2022-04-08 00:00:00.000,"Negotiated (carcass basis)",102.33,"Western Cornbelt",2022,70,100.28
2022-04-07 00:00:00.000,"Negotiated (carcass basis)",102.56,"Western Cornbelt",2022,69,102.14
2022-04-06 00:00:00.000,"Negotiated (carcass basis)",102.95,"Western Cornbelt",2022,68,102.71
2022-04-05 00:00:00.000,"Negotiated (carcass basis)",104.3,"Western Cornbelt",2022,67,102.48
2022-04-04 00:00:00.000,"Negotiated (carcass basis)",105.99,"Western Cornbelt",2022,66,102.25
2022-04-01 00:00:00.000,"Negotiated (carcass basis)",106.81,"Western Cornbelt",2022,65,104.76
2022-03-31 00:00:00.000,"Negotiated (carcass basis)",107.21,"Western Cornbelt",2022,64,104.22
2022-03-30 00:00:00.000,"Negotiated (carcass basis)",108.15,"Western Cornbelt",2022,63,107.33
2022-03-29 00:00:00.000,"Negotiated (carcass basis)",108.92,"Western Cornbelt",2022,62,106.76
2022-03-28 00:00:00.000,"Negotiated (carcass basis)",109.87,"Western Cornbelt",2022,61,108.39
2022-03-25 00:00:00.000,"Negotiated (carcass basis)",110.21,"Western Cornbelt",2022,60,109.51
2022-03-24 00:00:00.000,"Negotiated (carcass basis)",110.02,"Western Cornbelt",2022,59,109.66
2022-03-23 00:00:00.000,"Negotiated (carcass basis)",110.12,"Western Cornbelt",2022,58,110.09
2022-03-22 00:00:00.000,"Negotiated (carcass basis)",110.81,"Western Cornbelt",2022,57,111.21
2022-03-21 00:00:00.000,"Negotiated (carcass basis)",110.91,"Western Cornbelt",2022,56,109.49
2022-03-18 00:00:00.000,"Negotiated (carcass basis)",110.73,"Western Cornbelt",2022,55,106.73
2022-03-17 00:00:00.000,"Negotiated (carcass basis)",110.56,"Western Cornbelt",2022,54,110.06
2022-03-16 00:00:00.000,"Negotiated (carcass basis)",110.72,"Western Cornbelt",2022,53,112.93
2022-03-15 00:00:00.000,"Negotiated (carcass basis)",109.84,"Western Cornbelt",2022,52,111.89
2022-03-14 00:00:00.000,"Negotiated (carcass basis)",109.44,"Western Cornbelt",2022,51,108.3
2022-03-11 00:00:00.000,"Negotiated (carcass basis)",109.47,"Western Cornbelt",2022,50,105.42
2022-03-10 00:00:00.000,"Negotiated (carcass basis)",109.29,"Western Cornbelt",2022,49,110.75
2022-03-09 00:00:00.000,"Negotiated (carcass basis)",107.91,"Western Cornbelt",2022,48,109.29
2022-03-08 00:00:00.000,"Negotiated (carcass basis)",106.03,"Western Cornbelt",2022,47,110.15
2022-03-07 00:00:00.000,"Negotiated (carcass basis)",103.59,"Western Cornbelt",2022,46,108.92
2022-03-04 00:00:00.000,"Negotiated (carcass basis)",101.32,"Western Cornbelt",2022,45,104.57
2022-03-03 00:00:00.000,"Negotiated (carcass basis)",100.29,"Western Cornbelt",2022,44,95.66
2022-03-02 00:00:00.000,"Negotiated (carcass basis)",100.68,"Western Cornbelt",2022,43,102.97
2022-03-01 00:00:00.000,"Negotiated (carcass basis)",99.46,"Western Cornbelt",2022,42,100.68
2022-02-28 00:00:00.000,"Negotiated (carcass basis)",98.68,"Western Cornbelt",2022,41,94.39
2022-02-25 00:00:00.000,"Negotiated (carcass basis)",99.43,"Western Cornbelt",2022,40,93.17
2022-02-23 00:00:00.000,"Negotiated (carcass basis)",99.86,"Western Cornbelt",2022,38,100.63
2022-02-22 00:00:00.000,"Negotiated (carcass basis)",97.32,"Western Cornbelt",2022,37,97.83
2022-02-16 00:00:00.000,"Negotiated (carcass basis)",93.84,"Western Cornbelt",2022,33,97.11
2022-02-15 00:00:00.000,"Negotiated (carcass basis)",91.74,"Western Cornbelt",2022,32,95.93
2022-02-14 00:00:00.000,"Negotiated (carcass basis)",90.75,"Western Cornbelt",2022,31,91.71
2022-02-11 00:00:00.000,"Negotiated (carcass basis)",90.13,"Western Cornbelt",2022,30,90.32
2022-02-10 00:00:00.000,"Negotiated (carcass basis)",89.36,"Western Cornbelt",2022,29,89.84
2022-02-09 00:00:00.000,"Negotiated (carcass basis)",88.77,"Western Cornbelt",2022,28,90.9
2022-02-08 00:00:00.000,"Negotiated (carcass basis)",88.48,"Western Cornbelt",2022,27,90.36
2022-02-07 00:00:00.000,"Negotiated (carcass basis)",87.98,"Western Cornbelt",2022,26,87.1
2022-02-04 00:00:00.000,"Negotiated (carcass basis)",87.64,"Western Cornbelt",2022,25,81.57
2022-02-03 00:00:00.000,"Negotiated (carcass basis)",87.45,"Western Cornbelt",2022,24,87.58
2022-02-02 00:00:00.000,"Negotiated (carcass basis)",86.8,"Western Cornbelt",2022,23,89.53
2022-02-01 00:00:00.000,"Negotiated (carcass basis)",82.05,"Western Cornbelt",2022,22,86.96
2022-01-31 00:00:00.000,"Negotiated (carcass basis)",79.7,"Western Cornbelt",2022,21,77.28
2022-01-28 00:00:00.000,"Negotiated (carcass basis)",79.16,"Western Cornbelt",2022,20,84.44
2022-01-27 00:00:00.000,"Negotiated (carcass basis)",77.32,"Western Cornbelt",2022,19,83.77
2022-01-26 00:00:00.000,"Negotiated (carcass basis)",74.94,"Western Cornbelt",2022,18,75.37
2022-01-25 00:00:00.000,"Negotiated (carcass basis)",74.18,"Western Cornbelt",2022,17,77.39
2022-01-24 00:00:00.000,"Negotiated (carcass basis)",72.11,"Western Cornbelt",2022,16,68.14
2022-01-21 00:00:00.000,"Negotiated (carcass basis)",72.36,"Western Cornbelt",2022,15,66.72
2022-01-20 00:00:00.000,"Negotiated (carcass basis)",72.61,"Western Cornbelt",2022,14,69.13
2022-01-19 00:00:00.000,"Negotiated (carcass basis)",71.02,"Western Cornbelt",2022,13,73.38
2022-01-17 00:00:00.000,"Negotiated (carcass basis)",68.96,"Western Cornbelt",2022,11,66.72
2022-01-14 00:00:00.000,"Negotiated (carcass basis)",68.99,"Western Cornbelt",2022,10,72.34
2022-01-13 00:00:00.000,"Negotiated (carcass basis)",68.91,"Western Cornbelt",2022,9,67.9
2022-01-12 00:00:00.000,"Negotiated (carcass basis)",69.47,"Western Cornbelt",2022,8,69.17
2022-01-11 00:00:00.000,"Negotiated (carcass basis)",69.43,"Western Cornbelt",2022,7,70.04
2022-01-07 00:00:00.000,"Negotiated (carcass basis)",68.45,"Western Cornbelt",2022,5,70.11
2022-01-06 00:00:00.000,"Negotiated (carcass basis)",68.38,"Western Cornbelt",2022,4,69.27
2022-01-05 00:00:00.000,"Negotiated (carcass basis)",67.8,"Western Cornbelt",2022,3,69.31
2022-01-04 00:00:00.000,"Negotiated (carcass basis)",62.58,"Western Cornbelt",2022,2,65.24
2022-01-03 00:00:00.000,"Negotiated (carcass basis)",62.02,"Western Cornbelt",2022,1,62.73
2020-12-31 00:00:00.000,"Negotiated (carcass basis)",50.36,"Western Cornbelt",2020,255,50.36
2020-12-30 00:00:00.000,"Negotiated (carcass basis)",50.04,"Western Cornbelt",2020,254,50.04
2020-12-29 00:00:00.000,"Negotiated (carcass basis)",50.55,"Western Cornbelt",2020,253,50.55
2020-12-28 00:00:00.000,"Negotiated (carcass basis)",51.29,"Western Cornbelt",2020,252,51.29
2020-12-23 00:00:00.000,"Negotiated (carcass basis)",50.84,"Western Cornbelt",2020,251,50.84
2020-12-22 00:00:00.000,"Negotiated (carcass basis)",52.17,"Western Cornbelt",2020,250,52.17
2020-12-21 00:00:00.000,"Negotiated (carcass basis)",50.75,"Western Cornbelt",2020,249,50.75
2020-12-18 00:00:00.000,"Negotiated (carcass basis)",51.57,"Western Cornbelt",2020,248,51.57
2020-12-17 00:00:00.000,"Negotiated (carcass basis)",52.12,"Western Cornbelt",2020,247,52.12
2020-12-16 00:00:00.000,"Negotiated (carcass basis)",54.56,"Western Cornbelt",2020,246,54.56
2020-12-15 00:00:00.000,"Negotiated (carcass basis)",53.54,"Western Cornbelt",2020,245,53.54
