report_date,for_date_begin,avg_carcass_weight,avg_backfat,avg_loin_area,avg_loin_depth,standard_lean_yield,wtd_avg_base,wtd_avg_net_price,WeekofYear,Year,IndexbyYear
2024-05-09 00:00:00.000,2024-05-08 00:00:00.000,216.18,".66","7.89","2.62","53.70","89.66","91.51","194",2024,93
2024-04-24 00:00:00.000,2024-04-23 00:00:00.000,214.97,".66","7.87","2.62","53.70","90.24","92.08","173",2024,82
2024-04-11 00:00:00.000,2024-04-10 00:00:00.000,216.61,".66","7.91","2.63","53.70","87.95","89.69","154",2024,73
2024-04-05 00:00:00.000,2024-04-04 00:00:00.000,217.37,".66","7.91","2.63","53.70","84.70","86.35","145",2024,69
2024-04-04 00:00:00.000,2024-04-03 00:00:00.000,216.53,".66","7.88","2.62","53.70","84.38","86.20","144",2024,68
2024-04-03 00:00:00.000,2024-04-02 00:00:00.000,216.14,".66","7.87","2.62","53.70","83.65","85.54","143",2024,67
2024-03-29 00:00:00.000,2024-03-28 00:00:00.000,216.53,".66","7.85","2.61","53.70","82.92","84.74","135",2024,64
2024-03-28 00:00:00.000,2024-03-27 00:00:00.000,215.93,".66","7.81","2.60","53.70","83.18","85.00","134",2024,63
2024-03-22 00:00:00.000,2024-03-21 00:00:00.000,216.49,".66","7.90","2.63","53.70","82.10","83.92","125",2024,59
2024-03-20 00:00:00.000,2024-03-19 00:00:00.000,215.75,".66","7.87","2.62","53.70","82.39","84.19","123",2024,57
2024-03-15 00:00:00.000,2024-03-14 00:00:00.000,216.64,".66","7.94","2.64","53.70","81.10","83.00","115",2024,54
2024-03-06 00:00:00.000,2024-03-05 00:00:00.000,215.71,".66","7.91","2.63","53.70","80.83","82.78","103",2024,47
2024-03-01 00:00:00.000,2024-02-29 00:00:00.000,216.03,".66","7.89","2.62","53.70","79.88","81.67","95",2024,44
2024-02-27 00:00:00.000,2024-02-26 00:00:00.000,214.42,".66","7.86","2.61","53.70","79.93","81.74","92",2024,41
2024-02-23 00:00:00.000,2024-02-22 00:00:00.000,217.06,".66","7.87","2.62","53.70","79.16","80.99","85",2024,39
2024-02-21 00:00:00.000,2024-02-20 00:00:00.000,216.24,".66","7.87","2.62","53.70","78.64","80.48","83",2024,37
2024-02-20 00:00:00.000,2024-02-19 00:00:00.000,214.68,".66","7.83","2.61","53.70","77.98","79.83","82",2024,36
2024-02-09 00:00:00.000,2024-02-08 00:00:00.000,217.49,".66","7.94","2.64","53.70","73.72","75.25","65",2024,29
2024-02-08 00:00:00.000,2024-02-07 00:00:00.000,216.59,".66","7.87","2.62","53.70","74.29","75.92","64",2024,28
2024-02-07 00:00:00.000,2024-02-06 00:00:00.000,216.26,".66","7.91","2.63","53.70","74.30","76.06","63",2024,27
2024-02-06 00:00:00.000,2024-02-05 00:00:00.000,216.25,".66","7.90","2.63","53.70","74.86","76.33","62",2024,26
2024-01-31 00:00:00.000,2024-01-30 00:00:00.000,216.36,".66","7.89","2.62","53.70","73.63","75.14","53",2024,22
2024-01-30 00:00:00.000,2024-01-29 00:00:00.000,216.34,".66","7.88","2.62","53.70","73.59","75.01","52",2024,21
2024-01-26 00:00:00.000,2024-01-25 00:00:00.000,218.68,".66","7.91","2.63","53.70","71.76","73.28","45",2024,19
2024-01-24 00:00:00.000,2024-01-23 00:00:00.000,217.47,".66","7.82","2.60","53.70","71.30","72.93","43",2024,17
2023-12-12 00:00:00.000,2023-12-11 00:00:00.000,215.91,".66","7.87","2.62","53.70","69.66","71.39","512",2023,242
2023-11-14 00:00:00.000,2023-11-13 00:00:00.000,213.35,".66","7.73","2.57","53.70","76.10","77.83","472",2023,223
2023-11-07 00:00:00.000,2023-11-06 00:00:00.000,212.94,".66","7.82","2.60","53.70","75.92","77.81","462",2023,218
2023-11-06 00:00:00.000,2023-11-03 00:00:00.000,215.43,".66","7.86","2.62","53.70","75.29","77.35","461",2023,217
2023-10-25 00:00:00.000,2023-10-24 00:00:00.000,212.25,".66","7.81","2.60","53.70","76.81","78.89","443",2023,209
2023-10-24 00:00:00.000,2023-10-23 00:00:00.000,211.83,".66","7.75","2.58","53.70","77.05","78.97","442",2023,208
2023-10-18 00:00:00.000,2023-10-17 00:00:00.000,211.07,".66","7.75","2.58","53.70","79.10","81.13","433",2023,204
2023-10-11 00:00:00.000,2023-10-10 00:00:00.000,210.88,".66","7.80","2.59","53.70","81.66","83.73","423",2023,199
2023-10-10 00:00:00.000,2023-10-09 00:00:00.000,210.29,".66","7.80","2.59","53.70","81.75","83.90","422",2023,198
2023-10-06 00:00:00.000,2023-10-05 00:00:00.000,210.98,".66","7.81","2.60","53.70","81.71","83.85","415",2023,196
2023-09-28 00:00:00.000,2023-09-27 00:00:00.000,210.01,".66","7.78","2.59","53.70","84.82","86.88","404",2023,190
2023-09-15 00:00:00.000,2023-09-14 00:00:00.000,209.16,".66","7.70","2.56","53.70","85.58","87.71","385",2023,181
2023-09-11 00:00:00.000,2023-09-08 00:00:00.000,209.27,".66","7.70","2.56","53.70","84.52","86.77","381",2023,177
2023-08-14 00:00:00.000,2023-08-11 00:00:00.000,208.1,".66","7.73","2.57","53.70","100.07","102.23","341",2023,158
2023-07-18 00:00:00.000,2023-07-17 00:00:00.000,208.38,".66","7.69","2.56","53.70","100.94","102.92","302",2023,139
2023-06-23 00:00:00.000,2023-06-22 00:00:00.000,209.44,".66","7.73","2.57","53.70","90.36","92.78","265",2023,123
2023-06-19 00:00:00.000,2023-06-16 00:00:00.000,212.87,".66","7.77","2.58","53.70","87.34","89.40","261",2023,119
2023-06-12 00:00:00.000,2023-06-09 00:00:00.000,214.79,".66","7.84","2.61","53.70","83.96","86.08","251",2023,114
2023-06-09 00:00:00.000,2023-06-08 00:00:00.000,212.98,".66","7.77","2.59","53.70","84.10","86.10","245",2023,113
2023-06-07 00:00:00.000,2023-06-06 00:00:00.000,211.38,".66","7.72","2.57","53.70","83.54","85.39","243",2023,111
2023-05-31 00:00:00.000,2023-05-30 00:00:00.000,214.23,".66","7.75","2.58","53.70","79.74","81.65","233",2023,106
2023-05-25 00:00:00.000,2023-05-24 00:00:00.000,213.6,".66","7.77","2.58","53.70","81.35","83.52","224",2023,103
2023-05-23 00:00:00.000,2023-05-22 00:00:00.000,213.32,".66","7.73","2.57","53.70","81.39","83.31","222",2023,101
2023-05-22 00:00:00.000,2023-05-19 00:00:00.000,216.02,".66","7.91","2.63","53.70","80.61","82.74","221",2023,100
2023-05-17 00:00:00.000,2023-05-16 00:00:00.000,215.15,".66","7.81","2.60","53.70","80.00","81.91","213",2023,97
2023-05-16 00:00:00.000,2023-05-15 00:00:00.000,214.33,".66","7.83","2.60","53.70","78.51","80.57","212",2023,96
2023-05-12 00:00:00.000,2023-05-11 00:00:00.000,215.86,".66","7.87","2.62","53.70","77.65","79.61","205",2023,94
2023-05-09 00:00:00.000,2023-05-08 00:00:00.000,215.43,".66","7.79","2.59","53.70","76.61","78.51","202",2023,91
2023-05-02 00:00:00.000,2023-05-01 00:00:00.000,216.64,".66","7.86","2.61","53.70","75.93","77.86","192",2023,86
2023-05-01 00:00:00.000,2023-04-28 00:00:00.000,217.92,".66","7.92","2.63","53.70","75.20","77.29","191",2023,85
2023-03-30 00:00:00.000,2023-03-29 00:00:00.000,217.65,".66","7.85","2.61","53.70","77.26","79.18","144",2023,63
2023-03-28 00:00:00.000,2023-03-27 00:00:00.000,216.6,".66","7.80","2.59","53.70","77.90","79.58","142",2023,61
2023-03-23 00:00:00.000,2023-03-22 00:00:00.000,217.22,".66","7.83","2.61","53.70","78.78","80.75","134",2023,58
2023-03-17 00:00:00.000,2023-03-16 00:00:00.000,217.99,".66","7.83","2.61","53.70","81.07","82.96","125",2023,54
2023-03-16 00:00:00.000,2023-03-15 00:00:00.000,218.12,".66","7.83","2.60","53.70","81.52","83.25","124",2023,53
2023-03-15 00:00:00.000,2023-03-14 00:00:00.000,217.52,".66","7.81","2.60","53.70","81.68","83.45","123",2023,52
2023-03-01 00:00:00.000,2023-02-28 00:00:00.000,215.56,".66","7.82","2.60","53.70","80.77","82.84","103",2023,42
2023-02-28 00:00:00.000,2023-02-27 00:00:00.000,217.13,".66","7.83","2.60","53.70","80.50","82.34","102",2023,41
2023-02-22 00:00:00.000,2023-02-21 00:00:00.000,216.28,".66","7.86","2.61","53.70","79.98","82.07","93",2023,37
2023-02-21 00:00:00.000,2023-02-20 00:00:00.000,216.76,".66","7.76","2.58","53.70","79.76","81.37","92",2023,36
2023-02-15 00:00:00.000,2023-02-14 00:00:00.000,216.7,".66","7.87","2.62","53.70","76.94","78.85","83",2023,32
2023-02-08 00:00:00.000,2023-02-07 00:00:00.000,217.19,".66","7.76","2.58","53.70","75.63","77.30","73",2023,27
2023-02-03 00:00:00.000,2023-02-02 00:00:00.000,217.59,".66","7.85","2.61","53.70","74.96","76.70","65",2023,24
2023-01-19 00:00:00.000,2023-01-18 00:00:00.000,218.34,".66","7.83","2.60","53.70","75.86","77.60","44",2023,13
2023-01-18 00:00:00.000,2023-01-17 00:00:00.000,217.92,".66","7.83","2.60","53.70","76.61","78.24","43",2023,12
2023-01-12 00:00:00.000,2023-01-11 00:00:00.000,219.57,".66","7.95","2.64","53.70","77.57","79.19","34",2023,8
2023-01-11 00:00:00.000,2023-01-10 00:00:00.000,218.05,".66","7.89","2.62","53.70","78.28","79.63","33",2023,7
2022-11-29 00:00:00.000,2022-11-28 00:00:00.000,216.46,".66","7.80","2.60","53.70","83.88","85.77","492",2022,233
2022-09-20 00:00:00.000,2022-09-19 00:00:00.000,211.68,".66","7.78","2.59","53.70","96.68","98.47","392",2022,184
2022-09-15 00:00:00.000,2022-09-14 00:00:00.000,211.98,".66","7.78","2.59","53.70","96.22","98.29","384",2022,181
2022-09-08 00:00:00.000,2022-09-07 00:00:00.000,211.64,".66","7.84","2.61","53.70","97.99","99.99","374",2022,176
2022-09-06 00:00:00.000,2022-09-02 00:00:00.000,211.52,".66","7.81","2.60","53.70","99.78","101.74","372",2022,174
2022-09-02 00:00:00.000,2022-09-01 00:00:00.000,211.75,".66","7.87","2.62","53.70","100.81","102.77","365",2022,173
2022-09-01 00:00:00.000,2022-08-31 00:00:00.000,210.26,".66","7.82","2.60","53.70","101.77","103.81","364",2022,172
2022-08-22 00:00:00.000,2022-08-19 00:00:00.000,212.19,".66","7.84","2.61","53.70","113.06","114.97","351",2022,164
2022-08-19 00:00:00.000,2022-08-18 00:00:00.000,210.27,".66","7.74","2.58","53.70","113.58","115.72","345",2022,163
2022-08-18 00:00:00.000,2022-08-17 00:00:00.000,209.77,".66","7.80","2.60","53.70","113.90","115.91","344",2022,162
2022-08-05 00:00:00.000,2022-08-04 00:00:00.000,210.62,".66","7.77","2.58","53.70","115.47","117.56","325",2022,153
2022-07-29 00:00:00.000,2022-07-28 00:00:00.000,210.57,".66","7.77","2.59","53.70","116.48","118.44","315",2022,148
2022-07-26 00:00:00.000,2022-07-25 00:00:00.000,210.8,".66","7.80","2.59","53.70","113.88","115.69","312",2022,145
2022-07-21 00:00:00.000,2022-07-20 00:00:00.000,210.78,".66","7.78","2.59","53.70","111.56","113.69","304",2022,142
2022-07-20 00:00:00.000,2022-07-19 00:00:00.000,210.52,".66","7.80","2.59","53.70","110.79","112.82","303",2022,141
2022-07-19 00:00:00.000,2022-07-18 00:00:00.000,211.05,".66","7.73","2.57","53.70","110.97","112.96","302",2022,140
2022-07-14 00:00:00.000,2022-07-13 00:00:00.000,211.84,".66","7.80","2.60","53.70","109.56","111.61","294",2022,137
2022-07-13 00:00:00.000,2022-07-12 00:00:00.000,211.61,".66","7.79","2.59","53.70","107.79","109.85","293",2022,136
2022-07-08 00:00:00.000,2022-07-07 00:00:00.000,212.99,".66","7.88","2.62","53.70","106.33","108.54","285",2022,133
2022-06-30 00:00:00.000,2022-06-29 00:00:00.000,212.81,".66","7.86","2.61","53.70","106.33","108.55","274",2022,128
2022-06-29 00:00:00.000,2022-06-28 00:00:00.000,211.82,".66","7.85","2.61","53.70","105.86","108.13","273",2022,127
2022-06-28 00:00:00.000,2022-06-27 00:00:00.000,212.2,".66","7.81","2.60","53.70","106.38","108.34","272",2022,126
2022-06-27 00:00:00.000,2022-06-24 00:00:00.000,214.27,".66","7.84","2.61","53.70","106.31","108.45","271",2022,125
2022-06-21 00:00:00.000,2022-06-20 00:00:00.000,213.47,".66","7.79","2.59","53.70","106.06","108.15","262",2022,121
2022-06-16 00:00:00.000,2022-06-15 00:00:00.000,214.7,".66","7.81","2.60","53.70","105.44","107.68","254",2022,118
2022-05-24 00:00:00.000,2022-05-23 00:00:00.000,216.37,".66","7.79","2.59","53.70","101.05","102.90","222",2022,102
2022-05-19 00:00:00.000,2022-05-18 00:00:00.000,216.97,".66","7.93","2.64","53.70","98.42","100.52","214",2022,99
2022-05-16 00:00:00.000,2022-05-13 00:00:00.000,217.9,".66","7.93","2.64","53.70","97.06","99.16","211",2022,96
2022-05-13 00:00:00.000,2022-05-12 00:00:00.000,217.63,".66","7.85","2.61","53.70","97.99","100.07","205",2022,95
2022-05-11 00:00:00.000,2022-05-10 00:00:00.000,218.07,".66","7.87","2.62","53.70","99.02","100.93","203",2022,93
2022-05-03 00:00:00.000,2022-05-02 00:00:00.000,218.55,".66","7.88","2.62","53.70","98.79","100.77","192",2022,87
2022-04-27 00:00:00.000,2022-04-26 00:00:00.000,219.44,".66","7.95","2.65","53.70","100.14","101.93","183",2022,83
2022-04-26 00:00:00.000,2022-04-25 00:00:00.000,217.59,".66","7.82","2.60","53.70","101.44","103.03","182",2022,82
2022-04-14 00:00:00.000,2022-04-13 00:00:00.000,218.83,".66","7.92","2.63","53.70","97.60","99.47","164",2022,74
2022-04-12 00:00:00.000,2022-04-11 00:00:00.000,217.07,".66","7.87","2.62","53.70","96.91","98.77","162",2022,72
2022-04-06 00:00:00.000,2022-04-05 00:00:00.000,218.46,".66","7.94","2.64","53.70","98.07","100.06","153",2022,68
2022-04-05 00:00:00.000,2022-04-04 00:00:00.000,218.86,".66","7.93","2.64","53.70","98.61","100.38","152",2022,67
2022-04-01 00:00:00.000,2022-03-31 00:00:00.000,220.01,".66","7.92","2.63","53.70","99.36","101.07","145",2022,65
2022-03-30 00:00:00.000,2022-03-29 00:00:00.000,219.37,".66","7.85","2.61","53.70","100.08","101.80","143",2022,63
2022-03-23 00:00:00.000,2022-03-22 00:00:00.000,218.66,".66","7.92","2.64","53.70","97.61","99.43","133",2022,58
2022-03-22 00:00:00.000,2022-03-21 00:00:00.000,218.59,".66","7.88","2.62","53.70","98.21","99.95","132",2022,57
2022-03-16 00:00:00.000,2022-03-15 00:00:00.000,218.58,".66","7.89","2.63","53.70","97.20","99.03","123",2022,53
2022-03-15 00:00:00.000,2022-03-14 00:00:00.000,217.69,".66","7.90","2.63","53.70","97.33","99.17","122",2022,52
2022-03-09 00:00:00.000,2022-03-08 00:00:00.000,217.63,".66","7.89","2.63","53.70","96.51","98.29","113",2022,48
2022-03-03 00:00:00.000,2022-03-02 00:00:00.000,218.45,".66","7.86","2.61","53.70","96.68","98.57","104",2022,44
2022-02-11 00:00:00.000,2022-02-10 00:00:00.000,219.45,".66","7.88","2.62","53.70","87.71","89.44","75",2022,30
2022-02-08 00:00:00.000,2022-02-07 00:00:00.000,218.46,".66","7.85","2.61","53.70","85.45","87.10","72",2022,27
2022-02-07 00:00:00.000,2022-02-04 00:00:00.000,220,".66","7.90","2.63","53.70","84.73","86.41","71",2022,26
2022-02-04 00:00:00.000,2022-02-03 00:00:00.000,221.23,".66","7.94","2.64","53.70","84.09","85.60","65",2022,25
2022-02-02 00:00:00.000,2022-02-01 00:00:00.000,218.39,".66","7.92","2.63","53.70","82.32","84.11","63",2022,23
2025-11-03 00:00:00.000,2025-10-31 00:00:00.000,218.79,".66","8.00","2.66","53.60","87.77","89.45","451",2025,215
2025-09-26 00:00:00.000,2025-09-25 00:00:00.000,215.74,".66","7.96","2.65","53.60","100.08","101.92","395",2025,189
2025-09-15 00:00:00.000,2025-09-12 00:00:00.000,215.11,".66","7.88","2.62","53.60","100.93","102.86","381",2025,180
2025-07-14 00:00:00.000,2025-07-11 00:00:00.000,212.03,".66","7.72","2.57","53.60","102.45","104.40","291",2025,136
2025-04-29 00:00:00.000,2025-04-28 00:00:00.000,215.28,".66","7.96","2.65","53.60","88.07","89.64","182",2025,84
2025-04-07 00:00:00.000,2025-04-04 00:00:00.000,219.78,".66","7.99","2.66","53.60","86.09","87.74","151",2025,68
2024-09-30 00:00:00.000,2024-09-27 00:00:00.000,214.48,".66","7.97","2.65","53.60","81.93","84.04","401",2024,192
2024-09-20 00:00:00.000,2024-09-19 00:00:00.000,213.58,".66","7.86","2.62","53.60","82.78","84.79","385",2024,186
2024-09-11 00:00:00.000,2024-09-10 00:00:00.000,211.38,".66","7.81","2.60","53.60","83.61","85.53","373",2024,179
2024-09-04 00:00:00.000,2024-09-03 00:00:00.000,211.23,".66","7.80","2.59","53.60","84.63","86.63","363",2024,174
2024-08-16 00:00:00.000,2024-08-15 00:00:00.000,210.82,".66","7.82","2.60","53.60","88.25","90.26","335",2024,162
2024-07-18 00:00:00.000,2024-07-17 00:00:00.000,211.41,".66","7.85","2.61","53.60","88.75","90.86","294",2024,141
2024-06-26 00:00:00.000,2024-06-25 00:00:00.000,211.25,".66","7.83","2.60","53.60","88.76","90.84","263",2024,126
2024-06-17 00:00:00.000,2024-06-14 00:00:00.000,215.55,".66","7.88","2.62","53.60","89.09","90.95","251",2024,119
2024-06-05 00:00:00.000,2024-06-04 00:00:00.000,215.44,".66","7.86","2.61","53.60","90.91","92.65","233",2024,111
2024-05-23 00:00:00.000,2024-05-22 00:00:00.000,215.56,".66","7.89","2.62","53.60","90.89","92.69","214",2024,103
2024-05-08 00:00:00.000,2024-05-07 00:00:00.000,215.33,".66","7.89","2.62","53.60","89.73","91.55","193",2024,92
2024-05-03 00:00:00.000,2024-05-02 00:00:00.000,216.43,".66","7.87","2.62","53.60","89.45","91.28","185",2024,89
2024-04-26 00:00:00.000,2024-04-25 00:00:00.000,216.56,".66","7.87","2.62","53.60","89.51","91.22","175",2024,84
2024-04-25 00:00:00.000,2024-04-24 00:00:00.000,215.92,".66","7.90","2.63","53.60","89.90","91.68","174",2024,83
2024-04-18 00:00:00.000,2024-04-17 00:00:00.000,216.41,".66","7.88","2.62","53.60","89.69","91.41","164",2024,78
2024-04-16 00:00:00.000,2024-04-15 00:00:00.000,215.05,".66","7.71","2.56","53.60","89.39","91.09","162",2024,76
2024-04-12 00:00:00.000,2024-04-11 00:00:00.000,217.45,".66","7.92","2.63","53.60","88.38","90.13","155",2024,74
2024-03-26 00:00:00.000,2024-03-25 00:00:00.000,214.65,".66","7.83","2.61","53.60","82.54","84.51","132",2024,61
2024-03-25 00:00:00.000,2024-03-22 00:00:00.000,216.6,".66","7.84","2.61","53.60","82.13","83.83","131",2024,60
2024-03-21 00:00:00.000,2024-03-20 00:00:00.000,216.05,".66","7.84","2.61","53.60","82.46","84.31","124",2024,58
2024-03-19 00:00:00.000,2024-03-18 00:00:00.000,214.74,".66","7.79","2.59","53.60","82.57","84.33","122",2024,56
2024-03-14 00:00:00.000,2024-03-13 00:00:00.000,215.86,".66","7.90","2.63","53.60","81.39","83.23","114",2024,53
2024-03-08 00:00:00.000,2024-03-07 00:00:00.000,216.33,".66","7.90","2.63","53.60","80.56","82.46","105",2024,49
2024-03-07 00:00:00.000,2024-03-06 00:00:00.000,215.8,".66","7.89","2.62","53.60","80.82","82.70","104",2024,48
2024-02-29 00:00:00.000,2024-02-28 00:00:00.000,215.71,".66","7.86","2.62","53.60","80.14","82.09","94",2024,43
2024-02-28 00:00:00.000,2024-02-27 00:00:00.000,215.37,".66","7.83","2.60","53.60","79.80","81.68","93",2024,42
2024-02-22 00:00:00.000,2024-02-21 00:00:00.000,216.79,".66","7.88","2.62","53.60","79.09","80.98","84",2024,38
2024-02-19 00:00:00.000,2024-02-16 00:00:00.000,217.57,".66","7.93","2.64","53.60","76.80","78.59","81",2024,35
2024-02-15 00:00:00.000,2024-02-14 00:00:00.000,216.56,".66","7.91","2.63","53.60","75.17","76.88","74",2024,33
2024-02-02 00:00:00.000,2024-02-01 00:00:00.000,217.78,".66","7.92","2.64","53.60","74.31","75.87","55",2024,24
2024-02-01 00:00:00.000,2024-01-31 00:00:00.000,217.76,".66","7.88","2.62","53.60","74.28","75.87","54",2024,23
2024-01-29 00:00:00.000,2024-01-26 00:00:00.000,220.07,".66","7.95","2.64","53.60","72.00","73.60","51",2024,20
2024-01-22 00:00:00.000,2024-01-19 00:00:00.000,220.58,".66","7.92","2.63","53.60","70.33","71.81","41",2024,15
2024-01-18 00:00:00.000,2024-01-17 00:00:00.000,219.16,".66","7.89","2.62","53.60","70.60","71.97","34",2024,13
2023-12-28 00:00:00.000,2023-12-27 00:00:00.000,218.04,".66","7.95","2.64","53.60","68.21","69.70","534",2023,253
2023-12-27 00:00:00.000,2023-12-26 00:00:00.000,218.25,".66","7.89","2.62","53.60","68.77","70.17","533",2023,252
2023-11-17 00:00:00.000,2023-11-16 00:00:00.000,215.36,".66","7.85","2.61","53.60","74.67","76.43","475",2023,226
2023-11-08 00:00:00.000,2023-11-07 00:00:00.000,213.3,".66","7.80","2.59","53.60","76.41","78.24","463",2023,219
2023-10-12 00:00:00.000,2023-10-11 00:00:00.000,212.08,".66","7.82","2.60","53.60","81.73","83.77","424",2023,200
2023-10-02 00:00:00.000,2023-09-29 00:00:00.000,211.11,".66","7.84","2.61","53.60","83.70","85.76","411",2023,192
2023-09-29 00:00:00.000,2023-09-28 00:00:00.000,210.66,".66","7.78","2.59","53.60","84.38","86.35","405",2023,191
2023-06-26 00:00:00.000,2023-06-23 00:00:00.000,211.88,".66","7.69","2.56","53.60","90.75","92.77","271",2023,124
2023-06-08 00:00:00.000,2023-06-07 00:00:00.000,212.19,".66","7.71","2.56","53.60","84.07","86.07","244",2023,112
2023-06-06 00:00:00.000,2023-06-05 00:00:00.000,212.04,".66","7.69","2.56","53.60","82.70","84.73","242",2023,110
2023-06-02 00:00:00.000,2023-06-01 00:00:00.000,214.3,".66","7.77","2.58","53.60","81.58","83.55","235",2023,108
2023-05-30 00:00:00.000,2023-05-26 00:00:00.000,214.45,".66","7.82","2.60","53.60","80.11","82.13","232",2023,105
2023-05-26 00:00:00.000,2023-05-25 00:00:00.000,213.91,".66","7.81","2.60","53.60","80.43","82.56","225",2023,104
2023-05-24 00:00:00.000,2023-05-23 00:00:00.000,213.05,".66","7.75","2.58","53.60","81.06","83.26","223",2023,102
2023-05-18 00:00:00.000,2023-05-17 00:00:00.000,215.36,".66","7.76","2.58","53.60","81.02","82.94","214",2023,98
2023-05-11 00:00:00.000,2023-05-10 00:00:00.000,215.57,".66","7.77","2.58","53.60","77.71","79.51","204",2023,93
2023-05-05 00:00:00.000,2023-05-04 00:00:00.000,216.6,".66","7.79","2.59","53.60","76.74","78.56","195",2023,89
2023-05-04 00:00:00.000,2023-05-03 00:00:00.000,216.42,".66","7.81","2.60","53.60","77.09","78.91","194",2023,88
2023-04-27 00:00:00.000,2023-04-26 00:00:00.000,217.23,".66","7.85","2.61","53.60","74.72","76.80","184",2023,83
