date,weekly_exports,accumulated_exports,outstanding_sales,gross_sales,net_sales,total_commitment,nmy_outstanding_sales,nmy_net_sales,week_of_year,commodity,grain_year,year,indexby_year,year_grain,indexby_year_grain
2000-08-10,632071,44948842,5387940,544761,254226,50336782,3848891,732905,504,Corn,2000,2000,32,2000,50
2000-08-17,74947,5337807,872481,192655,192655,6210288,396588,36550,514,Soybean Meal,2000,2000,33,2000,51
2000-08-17,340329,26331144,1049916,89962,30206,27381060,3106732,252920,514,Soybean,2000,2000,33,2000,51
2000-08-17,1231643,46180485,4295822,332602,139525,50476307,4868109,1019218,514,Corn,2000,2000,33,2000,51
2000-08-24,150032,5487839,806157,101093,83708,6293996,417468,20880,524,Soybean Meal,2000,2000,34,2000,52
2000-08-24,233327,26564471,1002284,273956,185695,27566755,3526676,419944,524,Soybean,2000,2000,34,2000,52
2000-08-24,1137633,47318118,3371916,496988,213727,50690034,5547419,679310,524,Corn,2000,2000,34,2000,52
2000-08-31,65448,5553287,774918,43097,34209,6328205,424816,7348,534,Soybean Meal,2000,2000,35,2000,53
2000-08-31,1441336,48759454,2005828,277986,75248,50765282,8149361,596114,534,Corn,2000,2000,35,2000,53
2000-08-31,407510,26971981,613334,54469,18560,27585315,4762349,622339,534,Soybean,2000,2000,35,2000,53
2000-09-07,120994,5674281,664211,62588,10287,6338492,449703,24887,24,Soybean Meal,2001,2000,36,2001,1
2000-09-07,825106,825106,7855916,649870,531661,8681022,0,0,24,Corn,2001,2000,36,2001,1
2000-09-07,409226,409226,4784989,495474,431866,5194215,0,0,24,Soybean,2001,2000,36,2001,1
2000-09-14,108384,5782665,622038,79216,66211,6404703,467212,17509,34,Soybean Meal,2001,2000,37,2001,2
2000-09-14,339374,748600,4967992,609475,522377,5716592,0,0,34,Soybean,2001,2000,37,2001,2
2000-09-14,1022582,1847688,7509363,767273,676029,9357051,0,0,34,Corn,2001,2000,37,2001,2
2000-09-21,262551,1011151,5725993,1026197,1020552,6737144,0,0,44,Soybean,2001,2000,38,2001,3
2000-09-21,1111328,2959016,7767233,1446704,1369198,10726249,0,0,44,Corn,2001,2000,38,2001,3
2000-09-21,135335,5918000,446375,34876,-40328,6364375,530694,63482,44,Soybean Meal,2001,2000,38,2001,3
2000-09-28,165142,6083142,309365,30535,28132,6392507,677285,146591,54,Soybean Meal,2001,2000,39,2001,4
2000-09-28,400192,1411343,5836152,586429,510351,7247495,0,0,54,Soybean,2001,2000,39,2001,4
2000-09-28,1440728,4399744,6994333,1302164,667828,11394077,0,0,54,Corn,2001,2000,39,2001,4
2000-10-05,575921,1987264,5911586,735681,651355,7898850,0,0,64,Soybean,2001,2000,40,2001,5
2000-10-05,1323110,5722854,6639490,1068715,968267,12362344,0,0,64,Corn,2001,2000,40,2001,5
2000-10-05,98623,98623,875369,327207,45889,973992,0,0,64,Soybean Meal,2001,2000,40,2001,5
2000-10-05,33355,6116497,250818,4131,-25192,6367315,875369,45889,64,Soybean Meal,2001,2000,40,2001,5
2000-10-12,747090,2734354,6189847,1040142,1025351,8924201,0,0,74,Soybean,2001,2000,41,2001,6
2000-10-12,70169,168792,877713,74624,72513,1046505,0,0,74,Soybean Meal,2001,2000,41,2001,6
2000-10-12,873607,6596461,6812168,1164614,1046285,13408629,0,0,74,Corn,2001,2000,41,2001,6
2000-10-19,807386,7403847,6922859,1155371,918077,14326706,0,0,84,Corn,2001,2000,42,2001,7
2000-10-19,829057,3563411,6224315,890754,863525,9787726,0,0,84,Soybean,2001,2000,42,2001,7
2000-10-19,64994,233786,918770,129764,106051,1152556,0,0,84,Soybean Meal,2001,2000,42,2001,7
2000-10-26,155426,389212,907894,157267,144550,1297106,0,0,94,Soybean Meal,2001,2000,43,2001,8
2000-10-26,970357,4533768,6232956,1032318,978998,10766724,0,0,94,Soybean,2001,2000,43,2001,8
2000-10-26,647753,8051600,7086489,924322,811383,15138089,0,0,94,Corn,2001,2000,43,2001,8
2000-11-02,954628,5488396,5863622,633200,585294,11352018,30000,30000,104,Soybean,2001,2000,44,2001,9
2000-11-02,122288,511500,861796,84793,76190,1373296,0,0,104,Soybean Meal,2001,2000,44,2001,9
2000-11-02,1030940,9082540,6671342,685811,615793,15753882,0,0,104,Corn,2001,2000,44,2001,9
2000-11-09,567565,9650105,6621487,538199,517710,16271592,0,0,114,Corn,2001,2000,45,2001,10
2000-11-09,101309,612809,825108,72268,64621,1437917,0,0,114,Soybean Meal,2001,2000,45,2001,10
2000-11-09,754988,6243384,5726499,754840,617865,11969883,30000,0,114,Soybean,2001,2000,45,2001,10
2000-11-16,820312,7063696,5198121,487818,291934,12261817,30000,0,124,Soybean,2001,2000,46,2001,11
2000-11-16,146155,758964,835619,175795,156666,1594583,0,0,124,Soybean Meal,2001,2000,46,2001,11
2000-11-16,912921,10563026,6365987,748937,657421,16929013,0,0,124,Corn,2001,2000,46,2001,11
2000-11-23,75426,834390,967543,258424,207350,1801933,0,0,134,Soybean Meal,2001,2000,47,2001,12
2000-11-23,682152,7745848,5232635,765324,716666,12978483,30000,0,134,Soybean,2001,2000,47,2001,12
2000-11-23,580847,11143873,6223900,633387,438760,17367773,0,0,134,Corn,2001,2000,47,2001,12
2000-11-30,88764,923154,1010962,134783,132183,1934116,0,0,144,Soybean Meal,2001,2000,48,2001,13
2000-11-30,1015366,12159239,6146233,1083047,937699,18305472,0,0,144,Corn,2001,2000,48,2001,13
2000-11-30,796128,8541976,5835515,1487443,1399008,14377491,30000,0,144,Soybean,2001,2000,48,2001,13
2000-12-07,116342,1039496,1161752,268362,267132,2201248,0,0,154,Soybean Meal,2001,2000,49,2001,14
2000-12-07,794382,12953621,6663691,1400389,1311840,19617312,0,0,154,Corn,2001,2000,49,2001,14
2000-12-07,896837,9438813,5886239,1029434,947561,15325052,30000,0,154,Soybean,2001,2000,49,2001,14
2000-12-14,334925,9773738,6097336,581448,546022,15871074,30000,0,164,Soybean,2001,2000,50,2001,15
2000-12-14,118781,1158277,1260878,222275,217907,2419155,0,0,164,Soybean Meal,2001,2000,50,2001,15
2000-12-14,899708,13853329,6725829,1002309,961846,20579158,0,0,164,Corn,2001,2000,50,2001,15
2000-12-21,557602,10331340,6610112,1157168,1070378,16941452,30000,0,174,Soybean,2001,2000,51,2001,16
2000-12-21,155909,1314186,1276170,175294,171201,2590356,0,0,174,Soybean Meal,2001,2000,51,2001,16
2000-12-21,966262,14819591,6547195,970900,787628,21366786,0,0,174,Corn,2001,2000,51,2001,16
2000-12-28,111225,1425411,1297959,183566,133014,2723370,0,0,184,Soybean Meal,2001,2000,52,2001,17
2000-12-28,727809,11059149,6103776,367086,221473,17162925,30000,0,184,Soybean,2001,2000,52,2001,17
2000-12-28,449405,15268996,6697088,813203,599298,21966084,0,0,184,Corn,2001,2000,52,2001,17
2001-01-04,834654,11893803,5712300,508666,443178,17606103,30000,0,184,Soybean,2001,2001,1,2001,18
2001-01-04,627056,15896052,6252952,246380,182920,22149004,0,0,184,Corn,2001,2001,1,2001,18
2001-01-04,57953,1483364,1223474,87613,-16532,2706838,0,0,184,Soybean Meal,2001,2001,1,2001,18
2001-01-11,522451,12416254,6140360,1200145,950511,18556614,30000,0,194,Soybean,2001,2001,2,2001,19
2001-01-11,929688,16825740,5935604,890332,612340,22761344,0,0,194,Corn,2001,2001,2,2001,19
2001-01-11,198676,1682040,1458564,480177,433766,3140604,0,0,194,Soybean Meal,2001,2001,2,2001,19
2001-01-18,840740,17666480,6653645,1723019,1558781,24320125,0,0,204,Corn,2001,2001,3,2001,20
2001-01-18,697867,13114121,6553414,1181967,1110921,19667535,30000,0,204,Soybean,2001,2001,3,2001,20
2001-01-18,229998,1912038,1584329,355798,355763,3496367,0,0,204,Soybean Meal,2001,2001,3,2001,20
2001-01-25,715132,18381612,7071418,1239057,1132905,25453030,0,0,214,Corn,2001,2001,4,2001,21
2001-01-25,130730,2042768,1586957,168954,133358,3629725,0,0,214,Soybean Meal,2001,2001,4,2001,21
2001-01-25,882186,13996307,6445789,910512,774561,20442096,30000,0,214,Soybean,2001,2001,4,2001,21
2001-02-01,544387,14540694,6703369,842146,801967,21244063,30000,0,224,Soybean,2001,2001,5,2001,22
2001-02-01,531423,18913035,7569204,1278707,1029209,26482239,0,0,224,Corn,2001,2001,5,2001,22
2001-02-01,229026,2271794,1466614,121170,108683,3738408,0,0,224,Soybean Meal,2001,2001,5,2001,22
2001-02-08,961060,15501754,6479660,766332,737351,21981414,30000,0,234,Soybean,2001,2001,6,2001,23
2001-02-08,189102,2460896,1437868,186884,160356,3898764,259,259,234,Soybean Meal,2001,2001,6,2001,23
2001-02-08,1138861,20051896,7584894,1320880,1154551,27636790,0,0,234,Corn,2001,2001,6,2001,23
2001-02-15,789072,16290826,6260311,613028,569723,22551137,40500,10500,244,Soybean,2001,2001,7,2001,24
2001-02-15,764622,20816518,7576178,989885,755906,28392696,0,0,244,Corn,2001,2001,7,2001,24
2001-02-15,104680,2565576,1484774,180060,151586,4050350,967,708,244,Soybean Meal,2001,2001,7,2001,24
2001-02-22,927936,21744454,7302489,814601,654247,29046943,0,0,254,Corn,2001,2001,8,2001,25
2001-02-22,1013667,17304493,5752450,642148,505806,23056943,40500,0,254,Soybean,2001,2001,8,2001,25
2001-02-22,198492,2764068,1368671,111043,82389,4132739,967,0,254,Soybean Meal,2001,2001,8,2001,25
2001-03-01,747345,22491799,7414914,911694,859770,29906713,0,0,264,Corn,2001,2001,9,2001,26
2001-03-01,868636,18173129,5128976,341425,245162,23302105,40500,0,264,Soybean,2001,2001,9,2001,26
2001-03-01,157560,2921628,1156415,93266,-54696,4078043,1156,189,264,Soybean Meal,2001,2001,9,2001,26
2001-03-08,849195,23340994,7488398,1007841,922679,30829392,0,0,274,Corn,2001,2001,10,2001,27
2001-03-08,916146,19089275,4733386,620234,520556,23822661,40500,0,274,Soybean,2001,2001,10,2001,27
2001-03-08,263370,3184998,1012181,213341,119136,4197179,1156,0,274,Soybean Meal,2001,2001,10,2001,27
2001-03-15,151332,3336330,908671,76177,47822,4245001,1156,0,284,Soybean Meal,2001,2001,11,2001,28
2001-03-15,860394,19949669,4168154,416031,295162,24117823,41000,500,284,Soybean,2001,2001,11,2001,28
2001-03-15,819193,24160187,7314505,890496,645300,31474692,0,0,284,Corn,2001,2001,11,2001,28
2001-03-22,950459,20900128,3452988,344401,235293,24353116,41000,0,294,Soybean,2001,2001,12,2001,29
2001-03-22,1287453,25447640,6439414,688718,412362,31887054,0,0,294,Corn,2001,2001,12,2001,29
2001-03-22,227974,3564304,848836,173829,168139,4413140,17285,16129,294,Soybean Meal,2001,2001,12,2001,29
2001-03-29,172960,3737264,740995,97587,65119,4478259,17851,566,304,Soybean Meal,2001,2001,13,2001,30
2001-03-29,1187251,26634891,6337856,1272319,1085693,32972747,0,0,304,Corn,2001,2001,13,2001,30
2001-03-29,719873,21620001,2906997,283699,173882,24526998,61250,20250,304,Soybean,2001,2001,13,2001,30
2001-04-05,664000,22284001,2476821,375961,233824,24760822,88250,27000,314,Soybean,2001,2001,14,2001,31
2001-04-05,1198971,27833862,5617609,577575,478724,33451471,0,0,314,Corn,2001,2001,14,2001,31
2001-04-05,110920,3848184,784728,170067,154653,4632912,21851,4000,314,Soybean Meal,2001,2001,14,2001,31
2001-04-12,206489,4054673,671147,125460,92908,4725820,22323,472,324,Soybean Meal,2001,2001,15,2001,32
2001-04-12,947189,28781051,5215630,570196,545210,33996681,0,0,324,Corn,2001,2001,15,2001,32
2001-04-12,459563,22743564,2089610,322302,72352,24833174,88250,0,324,Soybean,2001,2001,15,2001,32
2001-04-19,56398,4111071,669165,60867,54416,4780236,22558,235,334,Soybean Meal,2001,2001,16,2001,33
2001-04-19,160865,22904429,2059915,240983,131170,24964344,113250,25000,334,Soybean,2001,2001,16,2001,33
2001-04-19,866550,29647601,4735067,725248,385987,34382668,0,0,334,Corn,2001,2001,16,2001,33
2001-04-26,142405,4253476,695250,179993,168490,4948726,40471,17913,344,Soybean Meal,2001,2001,17,2001,34
2001-04-26,834509,30482110,5168000,1374726,1267442,35650110,2550,2550,344,Corn,2001,2001,17,2001,34
2001-04-26,238715,23143144,2115284,383675,294084,25258428,113250,0,344,Soybean,2001,2001,17,2001,34
2001-05-03,156437,23299581,2109972,232725,151125,25409553,151250,38000,354,Soybean,2001,2001,18,2001,35
2001-05-03,118674,4372150,604649,94837,28073,4976799,39233,-1238,354,Soybean Meal,2001,2001,18,2001,35
2001-05-03,646767,31128877,5443943,995758,922710,36572820,38217,35667,354,Corn,2001,2001,18,2001,35
2001-05-10,316388,23615969,2133079,363902,339495,25749048,189250,38000,364,Soybean,2001,2001,19,2001,36
2001-05-10,88973,4461123,667103,154657,151427,5128226,46559,7326,364,Soybean Meal,2001,2001,19,2001,36
2001-05-10,768002,31896879,5620099,1119801,944158,37516978,65696,27479,364,Corn,2001,2001,19,2001,36
2001-05-17,165301,23781270,2082464,217822,114686,25863734,305750,116500,374,Soybean,2001,2001,20,2001,37
2001-05-17,622155,32519034,6186598,1312315,1188654,38705632,105696,40000,374,Corn,2001,2001,20,2001,37
2001-05-17,151835,4612958,694315,192682,179047,5307273,50472,3913,374,Soybean Meal,2001,2001,20,2001,37
2001-05-24,276287,24057557,1948730,371107,142553,26006287,293150,-12600,384,Soybean,2001,2001,21,2001,38
2001-05-24,76158,4689116,855245,242507,237088,5544361,53220,2748,384,Soybean Meal,2001,2001,21,2001,38
2001-05-24,741266,33260300,6164187,980295,718855,39424487,152266,46570,384,Corn,2001,2001,21,2001,38
2001-05-31,427356,33687656,6653126,1045792,916295,40340782,152266,0,394,Corn,2001,2001,22,2001,39
2001-05-31,141444,4830560,888259,261450,174458,5718819,65095,11875,394,Soybean Meal,2001,2001,22,2001,39
2001-05-31,296173,24353730,1947344,381746,294787,26301074,475150,182000,394,Soybean,2001,2001,22,2001,39
2001-06-07,83706,24437436,2148385,323961,284747,26585821,715150,240000,404,Soybean,2001,2001,23,2001,40
2001-06-07,555259,34242915,7364213,1449080,1266346,41607128,152266,0,404,Corn,2001,2001,23,2001,40
2001-06-07,45661,4876221,928822,116645,86224,5805043,102449,37354,404,Soybean Meal,2001,2001,23,2001,40
2001-06-14,90350,4966571,920653,93569,82181,5887224,128649,26200,414,Soybean Meal,2001,2001,24,2001,41
2001-06-14,933696,35176611,7368210,1058330,937693,42544821,234670,82404,414,Corn,2001,2001,24,2001,41
2001-06-14,182484,24619920,2019868,153030,53967,26639788,803414,88264,414,Soybean,2001,2001,24,2001,41
2001-06-21,145999,5112570,824839,65779,50185,5937409,163572,34923,424,Soybean Meal,2001,2001,25,2001,42
2001-06-21,961738,36138349,7448153,1163021,1041681,43586502,298949,64279,424,Corn,2001,2001,25,2001,42
2001-06-21,266517,24886437,1932041,450547,178690,26818478,987214,183800,424,Soybean,2001,2001,25,2001,42
2001-06-28,329332,25215769,2050365,538980,447656,27266134,1049914,62700,434,Soybean,2001,2001,26,2001,43
2001-06-28,785915,36924264,7532525,940320,870287,44456789,378149,79200,434,Corn,2001,2001,26,2001,43
2001-06-28,76532,5189102,769068,52520,20761,5958170,149628,-13944,434,Soybean Meal,2001,2001,26,2001,43
2001-07-05,147276,25363045,2028885,126213,125796,27391930,1417954,368040,444,Soybean,2001,2001,27,2001,44
2001-07-05,993948,37918212,7384141,1006780,845564,45302353,367599,-10550,444,Corn,2001,2001,27,2001,44
2001-07-05,51190,5240292,741620,55522,23742,5981912,149678,50,444,Soybean Meal,2001,2001,27,2001,44
2001-07-12,270139,25633184,2091770,439184,333024,27724954,1668954,251000,454,Soybean,2001,2001,28,2001,45
2001-07-12,1168933,39087145,7549751,1460822,1334543,46636896,692673,325074,454,Corn,2001,2001,28,2001,45
2001-07-12,108300,5348592,733978,102247,100658,6082570,182229,32551,454,Soybean Meal,2001,2001,28,2001,45
2001-07-19,219712,5568304,659901,167753,145635,6228205,234960,52731,464,Soybean Meal,2001,2001,29,2001,46
2001-07-19,195493,25828677,1906536,63727,10259,27735213,1883895,214941,464,Soybean,2001,2001,29,2001,46
2001-07-19,834696,39921841,7934069,1386538,1219014,47855910,904799,212126,464,Corn,2001,2001,29,2001,46
2001-07-26,1145419,41067260,7111288,685801,322638,48178548,2056724,1151925,474,Corn,2001,2001,30,2001,47
2001-07-26,44240,5612544,761798,122461,146137,6374342,218142,-16818,474,Soybean Meal,2001,2001,30,2001,47
2001-07-26,237888,26066565,1899116,261138,230468,27965681,2431902,548007,474,Soybean,2001,2001,30,2001,47
2001-08-02,97938,5710482,744113,81183,80253,6454595,226118,7976,484,Soybean Meal,2001,2001,31,2001,48
2001-08-02,270132,26336697,1790023,173470,161039,28126720,2474154,42252,484,Soybean,2001,2001,31,2001,48
2001-08-02,1259594,42326854,6465709,713540,614015,48792563,2433579,376855,484,Corn,2001,2001,31,2001,48
2001-08-09,36519,5747001,826865,121313,119271,6573866,302204,76086,494,Soybean Meal,2001,2001,32,2001,49
2001-08-09,248798,26585495,1520847,175600,-20378,28106342,3037429,563275,494,Soybean,2001,2001,32,2001,49
2001-08-09,1308696,43635550,5807269,827663,650256,49442819,3223263,789684,494,Corn,2001,2001,32,2001,49
2001-08-16,110862,5857863,759185,85825,43182,6617048,323497,21293,504,Soybean Meal,2001,2001,33,2001,50
2001-08-16,320253,26905748,1205780,99470,5186,28111528,3535481,498052,504,Soybean,2001,2001,33,2001,50
2001-08-16,1312862,44948412,4747636,590507,253229,49696048,3611554,388291,504,Corn,2001,2001,33,2001,50
2001-08-23,293925,27199673,988267,80287,76412,28187940,3741098,205617,514,Soybean,2001,2001,34,2001,51
2001-08-23,1076444,46024856,3730469,223560,59277,49755325,4292821,681267,514,Corn,2001,2001,34,2001,51
2001-08-23,76424,5934287,722371,62928,39610,6656658,421662,98165,514,Soybean Meal,2001,2001,34,2001,51
2001-08-30,132418,6066705,705412,130835,115459,6772117,579833,158171,524,Soybean Meal,2001,2001,35,2001,52
2001-08-30,1194434,47219290,2806000,347579,269965,50025290,4970438,677617,524,Corn,2001,2001,35,2001,52
2001-08-30,254290,27453963,711310,25554,-22667,28165273,4515947,774849,524,Soybean,2001,2001,35,2001,52
2001-09-06,66807,66807,5611125,1155985,637598,5677932,20000,20000,24,Soybean,2002,2001,36,2002,1
2001-09-06,113270,27567233,524387,30277,-73653,28091620,5611125,637598,24,Soybean,2002,2001,36,2002,1
2001-09-06,145831,6212536,587981,89637,28400,6800517,682124,102291,24,Soybean Meal,2002,2001,36,2002,1
2001-09-06,514935,47734225,2280847,178758,-10218,50015072,7089896,405245,24,Corn,2002,2001,36,2002,1
2001-09-06,566634,566634,7089896,2740926,405245,7656530,0,0,24,Corn,2002,2001,36,2002,1
2001-09-13,79165,6291701,579973,107020,71157,6871674,729445,47321,34,Soybean Meal,2002,2001,37,2002,2
2001-09-13,173995,240802,6005876,687553,568746,6246678,20000,0,34,Soybean,2002,2001,37,2002,2
2001-09-13,1092949,1659583,6691547,784999,694600,8351130,0,0,34,Corn,2002,2001,37,2002,2
2001-09-20,1331982,2991565,6552871,1242261,1193306,9544436,0,0,44,Corn,2002,2001,38,2002,3
2001-09-20,112193,6403894,389129,34522,-78651,6793023,992193,262748,44,Soybean Meal,2002,2001,38,2002,3
2001-09-20,264366,505168,6157828,485218,416318,6662996,20000,0,44,Soybean,2002,2001,38,2002,3
2001-09-27,226280,731448,6896158,1066995,964610,7627606,20000,0,54,Soybean,2002,2001,39,2002,4
2001-09-27,42210,6446104,365879,21049,18960,6811983,1097292,105099,54,Soybean Meal,2002,2001,39,2002,4
2001-09-27,788597,3780162,7018058,1327973,1253784,10798220,0,0,54,Corn,2002,2001,39,2002,4
2001-10-04,48063,48063,1612142,602662,287127,1660205,7752,7752,64,Soybean Meal,2002,2001,40,2002,5
2001-10-04,131104,862552,7853903,1164072,1088849,8716455,20000,0,64,Soybean,2002,2001,40,2002,5
2001-10-04,87067,6533171,275786,12174,-3026,6808957,1612142,287127,64,Soybean Meal,2002,2001,40,2002,5
2001-10-04,775679,4555841,6861625,743003,619246,11417466,0,0,64,Corn,2002,2001,40,2002,5
2001-10-11,730702,5286543,6943542,989795,812619,12230085,0,0,74,Corn,2002,2001,41,2002,6
2001-10-11,663599,1526151,8510908,1450551,1320604,10037059,20000,0,74,Soybean,2002,2001,41,2002,6
2001-10-11,186705,234768,1645602,304047,220165,1880370,7752,0,74,Soybean Meal,2002,2001,41,2002,6
2001-10-18,772338,6058881,7074374,936870,903170,13133255,0,0,84,Corn,2002,2001,42,2002,7
2001-10-18,126350,361118,1705893,212841,186641,2067011,7752,0,84,Soybean Meal,2002,2001,42,2002,7
2001-10-18,815609,2341760,8759784,1097856,1064485,11101544,20000,0,84,Soybean,2002,2001,42,2002,7
2001-10-25,850550,6909431,6787996,783131,564172,13697427,0,0,94,Corn,2002,2001,43,2002,8
2001-10-25,168880,529998,1768361,302740,231348,2298359,88794,81042,94,Soybean Meal,2002,2001,43,2002,8
2001-10-25,1153449,3495209,8490819,1253057,884484,11986028,20000,0,94,Soybean,2002,2001,43,2002,8
2001-11-01,659071,7568502,7027834,941113,898909,14596336,0,0,104,Corn,2002,2001,44,2002,9
2001-11-01,100842,630840,1746460,80646,78941,2377300,88794,0,104,Soybean Meal,2002,2001,44,2002,9
2001-11-01,1388690,4883899,8605781,1587707,1503652,13489680,20000,0,104,Soybean,2002,2001,44,2002,9
