wasde_number,report_date,report_title,attribute,reliability_projection,commodity,region,market_year,proj_est_flag,annual_quarter_flag,value,unit,release_date,forecast_year,forecast_month,market_date,market_date_sort,market_year_filter,is_latest_two_dates
663,2025-08-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2025,,III,12225.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2025,,IV,12100.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,Reliability of United States August Projections,Production,average,Broiler,United States,,,Annual,571.0,Million Pounds,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,largest,Broiler,United States,,,Annual,1424.0,Million Pounds,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,smallest,Broiler,United States,,,Annual,5.0,Million Pounds,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,root_mean_square_error,Broiler,United States,,,Annual,2.2,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,confidence_interval,Broiler,United States,,,Annual,3.6,Percent,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,above_final,Broiler,United States,,,Annual,20.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,Reliability of United States August Projections,Production,below_final,Broiler,United States,,,Annual,23.0,Years,2025-08-12,2025,8,August,,0,0
663,2025-08-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2024,,Annual,46491.0,Million Pounds,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2026,Proj.,Annual,47635.0,Million Pounds,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2025,Proj.,Annual,47251.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2024,,Annual,46994.0,Million Pounds,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2025,Proj.,Annual,47762.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2026,Proj.,Annual,48150.0,Million Pounds,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2024,,Annual,47475.0,Million Pounds,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2026,Proj.,Annual,48540.0,Million Pounds,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2025,Proj.,Annual,48163.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2024,,Annual,40034.0,Million Pounds,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2026,Proj.,Annual,41150.0,Million Pounds,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2025,Proj.,Annual,40916.0,Million Pounds,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Butter,United States,2023,,Annual,2.61,Dollars Per Pound,2025-08-12,2025,8,August 2023,202308.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Butter,United States,2024,,Annual,2.88,Dollars Per Pound,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Butter,United States,2025,Proj.,Annual,2.52,Dollars Per Pound,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Butter,United States,2026,Proj.,Annual,2.55,Dollars Per Pound,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Cheese,United States,2023,,Annual,1.75,Dollars Per Pound,2025-08-12,2025,8,August 2023,202308.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Cheese,United States,2024,,Annual,1.86,Dollars Per Pound,2025-08-12,2025,8,August 2024,202408.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Cheese,United States,2025,Proj.,Annual,1.84,Dollars Per Pound,2025-08-12,2025,8,August 2025,202508.0,0,0
663,2025-08-01,U.S. Dairy Prices,Prices,,Cheese,United States,2026,Proj.,Annual,1.81,Dollars Per Pound,2025-08-12,2025,8,August 2026,202608.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2025/26,Proj.,Annual,3.72,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2025/26,Proj.,Annual,1.58,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2025/26,Proj.,Annual,8.67,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2025/26,Proj.,Annual,2.87,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2025/26,Proj.,Annual,195.25,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2025/26,Proj.,Annual,14.54,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2025/26,Proj.,Annual,1.42,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,21.17,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,35.95,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2025/26,Proj.,Annual,6.27,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,6.9,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2025/26,Proj.,Annual,1.41,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,1.43,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2025/26,Proj.,Annual,2.1,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,2.86,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,275.32,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,1.31,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2025/26,Proj.,Annual,36.43,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2025/26,Proj.,Annual,311.75,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2025/26,Proj.,Annual,116.5,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2024/25,Est.,Annual,3.62,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2024/25,Est.,Annual,1.73,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2024/25,Est.,Annual,9.22,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2024/25,Est.,Annual,3.68,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2024/25,Est.,Annual,213.55,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2024/25,Est.,Annual,15.43,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2024/25,Est.,Annual,1.44,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2024/25,Est.,Annual,22.49,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2024/25,Est.,Annual,38.8,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2024/25,Est.,Annual,6.45,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2024/25,Est.,Annual,8.28,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2024/25,Est.,Annual,1.71,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2024/25,Est.,Annual,1.41,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2024/25,Est.,Annual,2.06,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2024/25,Est.,Annual,3.19,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2024/25,Est.,Annual,299.37,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2024/25,Est.,Annual,1.52,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2024/25,Est.,Annual,47.87,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2024/25,Est.,Annual,347.24,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2024/25,Est.,Annual,133.69,Million Metric Tons,2025-08-12,2025,8,August 2024/25,202408.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2023/24,,Annual,3.14,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2023/24,,Annual,3.97,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2023/24,,Annual,10.77,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2023/24,,Annual,3.72,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2023/24,,Annual,206.77,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2023/24,,Annual,16.53,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2023/24,,Annual,1.45,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2023/24,,Annual,30.57,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2023/24,,Annual,37.35,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2023/24,,Annual,5.61,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2023/24,,Annual,7.02,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2023/24,,Annual,2.32,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2023/24,,Annual,1.4,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2023/24,,Annual,1.91,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2023/24,,Annual,2.89,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2023/24,,Annual,300.33,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2023/24,,Annual,3.95,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2023/24,,Annual,37.14,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2023/24,,Annual,337.46,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2023/24,,Annual,130.69,Million Metric Tons,2025-08-12,2025,8,August 2023/24,202308.0,0,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Argentina,2025/26,Proj.,Annual,13.34,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Australia,2025/26,Proj.,Annual,5.09,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Brazil,2025/26,Proj.,Annual,71.5,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Canada,2025/26,Proj.,Annual,16.2,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,China,2025/26,Proj.,Annual,255.73,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,European Union,2025/26,Proj.,Annual,114.0,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Japan,2025/26,Proj.,Annual,13.55,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,141.37,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,289.61,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Mexico,2025/26,Proj.,Annual,33.95,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,63.71,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Russia,2025/26,Proj.,Annual,21.4,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,8.31,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,South Korea,2025/26,Proj.,Annual,9.39,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,42.18,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,810.68,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
663,2025-08-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,6.62,Million Metric Tons,2025-08-12,2025,8,August 2025/26,202508.0,1,0
