report_date,commodity,value,week_of_year,year,indexby_year,row_count,rankby_commodity,commodity_row_count,percent_rank_pork_column,year_offset,start_of_week,end_of_week
2013-02-14,Loin,92.81,74,2013,28,29520,650,1258,0.4833068362480127,12,2013-02-10,2013-02-15
2013-02-14,Total Loads,301.55,74,2013,28,29520,606,1258,0.5182829888712241,12,2013-02-10,2013-02-15
2013-02-14,Butt,77.77,74,2013,28,29520,1227,1258,0.0246422893481716,12,2013-02-10,2013-02-15
2013-02-14,Picnic,51.96,74,2013,28,29520,1237,1258,0.0166931637519872,12,2013-02-10,2013-02-15
2013-02-14,Carcass,86.22,74,2013,28,29520,1063,1258,0.1550079491255962,12,2013-02-10,2013-02-15
2013-02-15,Belly,132.58,75,2013,29,29520,736,1258,0.4149443561208267,12,2013-02-10,2013-02-15
2013-02-15,Total Loads,296.56,75,2013,29,29520,654,1258,0.4801271860095389,12,2013-02-10,2013-02-15
2013-02-15,Butt,77.47,75,2013,29,29520,1229,1258,0.0230524642289348,12,2013-02-10,2013-02-15
2013-02-15,Rib,127.59,75,2013,29,29520,910,1258,0.2766295707472178,12,2013-02-10,2013-02-15
2013-02-15,Carcass,86.55,75,2013,29,29520,1051,1258,0.1645468998410174,12,2013-02-10,2013-02-15
2013-02-15,Ham,74.49,75,2013,29,29520,1096,1258,0.1287758346581876,12,2013-02-10,2013-02-15
2013-02-15,Trim,68.76363636363637,75,2013,29,29520,1258,1258,0.0,12,2013-02-10,2013-02-15
2013-02-15,Picnic,52.3,75,2013,29,29520,1234,1258,0.0190779014308426,12,2013-02-10,2013-02-15
2013-02-15,Loin,93.05,75,2013,29,29520,646,1258,0.4864864864864865,12,2013-02-10,2013-02-15
2013-02-18,Loin,93.05,81,2013,30,29520,646,1258,0.4864864864864865,12,2013-02-17,2013-02-22
2013-02-18,Carcass,86.55,81,2013,30,29520,1051,1258,0.1645468998410174,12,2013-02-17,2013-02-22
2013-02-18,Trim,,81,2013,30,29520,1259,1258,0.0,12,2013-02-17,2013-02-22
2013-02-18,Total Loads,0.0,81,2013,30,29520,1259,1258,0.0,12,2013-02-17,2013-02-22
2013-02-18,Butt,77.47,81,2013,30,29520,1229,1258,0.0230524642289348,12,2013-02-17,2013-02-22
2013-02-18,Belly,132.58,81,2013,30,29520,736,1258,0.4149443561208267,12,2013-02-17,2013-02-22
2013-02-18,Rib,127.58,81,2013,30,29520,910,1258,0.2766295707472178,12,2013-02-17,2013-02-22
2013-02-18,Ham,74.49,81,2013,30,29520,1096,1258,0.1287758346581876,12,2013-02-17,2013-02-22
2013-02-18,Picnic,52.3,81,2013,30,29520,1234,1258,0.0190779014308426,12,2013-02-17,2013-02-22
2013-02-19,Total Loads,853.43,82,2013,31,29520,1,1258,0.9992050874403816,12,2013-02-17,2013-02-22
2013-02-19,Trim,70.21000000000001,82,2013,31,29520,1257,1258,0.0007949125596183,12,2013-02-17,2013-02-22
2013-02-19,Ham,73.73,82,2013,31,29520,1111,1258,0.1168521462639109,12,2013-02-17,2013-02-22
2013-02-19,Rib,129.86,82,2013,31,29520,880,1258,0.300476947535771,12,2013-02-17,2013-02-22
2013-02-19,Carcass,86.06,82,2013,31,29520,1066,1258,0.1526232114467408,12,2013-02-17,2013-02-22
2013-02-19,Belly,134.78,82,2013,31,29520,702,1258,0.4419713831478537,12,2013-02-17,2013-02-22
2013-02-19,Butt,78.82,82,2013,31,29520,1224,1258,0.0270270270270269,12,2013-02-17,2013-02-22
2013-02-19,Picnic,51.84,82,2013,31,29520,1237,1258,0.0166931637519872,12,2013-02-17,2013-02-22
2013-02-19,Loin,91.37,82,2013,31,29520,693,1258,0.4491255961844197,12,2013-02-17,2013-02-22
2013-02-20,Carcass,84.5,83,2013,32,29520,1114,1258,0.1144674085850556,12,2013-02-17,2013-02-22
2013-02-20,Belly,128.62,83,2013,32,29520,813,1258,0.3537360890302067,12,2013-02-17,2013-02-22
2013-02-20,Rib,131.3,83,2013,32,29520,851,1258,0.3235294117647058,12,2013-02-17,2013-02-22
2013-02-20,Ham,69.68,83,2013,32,29520,1185,1258,0.0580286168521462,12,2013-02-17,2013-02-22
2013-02-20,Trim,64.89555555555555,83,2013,32,29520,1259,1258,0.0,12,2013-02-17,2013-02-22
2013-02-20,Butt,78.38,83,2013,32,29520,1226,1258,0.0254372019077901,12,2013-02-17,2013-02-22
2013-02-20,Total Loads,447.14,83,2013,32,29520,7,1258,0.994435612082671,12,2013-02-17,2013-02-22
2013-02-20,Loin,92.43,83,2013,32,29520,663,1258,0.472972972972973,12,2013-02-17,2013-02-22
2013-02-20,Picnic,53.2,83,2013,32,29520,1226,1258,0.0254372019077901,12,2013-02-17,2013-02-22
2013-02-21,Ham,72.01,84,2013,33,29520,1141,1258,0.0930047694753577,12,2013-02-17,2013-02-22
2013-02-21,Loin,94.05,84,2013,33,29520,611,1258,0.5143084260731318,12,2013-02-17,2013-02-22
2013-02-21,Belly,132.16,84,2013,33,29520,741,1258,0.4109697933227345,12,2013-02-17,2013-02-22
2013-02-21,Carcass,85.56,84,2013,33,29520,1085,1258,0.1375198728139904,12,2013-02-17,2013-02-22
2013-02-21,Total Loads,267.42,84,2013,33,29520,929,1258,0.2615262321144674,12,2013-02-17,2013-02-22
2013-02-21,Butt,77.57,84,2013,33,29520,1227,1258,0.0246422893481716,12,2013-02-17,2013-02-22
2013-02-21,Trim,66.05071428571429,84,2013,33,29520,1259,1258,0.0,12,2013-02-17,2013-02-22
2013-02-21,Rib,129.2,84,2013,33,29520,894,1258,0.2893481717011129,12,2013-02-17,2013-02-22
2013-02-21,Picnic,50.13,84,2013,33,29520,1243,1258,0.0119236883942766,12,2013-02-17,2013-02-22
2013-02-22,Trim,67.91,85,2013,34,29520,1259,1258,0.0,12,2013-02-17,2013-02-22
2013-02-22,Butt,78.06,85,2013,34,29520,1227,1258,0.0246422893481716,12,2013-02-17,2013-02-22
2013-02-22,Ham,75.32,85,2013,34,29520,1072,1258,0.1478537360890301,12,2013-02-17,2013-02-22
2013-02-22,Loin,94.25,85,2013,34,29520,606,1258,0.5182829888712241,12,2013-02-17,2013-02-22
2013-02-22,Carcass,87.19,85,2013,34,29520,1034,1258,0.178060413354531,12,2013-02-17,2013-02-22
2013-02-22,Total Loads,273.95,85,2013,34,29520,872,1258,0.3068362480127185,12,2013-02-17,2013-02-22
2013-02-22,Rib,129.1,85,2013,34,29520,894,1258,0.2893481717011129,12,2013-02-17,2013-02-22
2013-02-22,Picnic,50.21,85,2013,34,29520,1242,1258,0.012718600953895,12,2013-02-17,2013-02-22
2013-02-22,Belly,136.42,85,2013,34,29520,679,1258,0.4602543720190779,12,2013-02-17,2013-02-22
2013-02-25,Trim,71.06846153846153,91,2013,35,29520,1256,1258,0.0015898251192368,12,2013-02-24,2013-03-01
2013-02-25,Picnic,51.92,91,2013,35,29520,1237,1258,0.0166931637519872,12,2013-02-24,2013-03-01
2013-02-25,Loin,92.77,91,2013,35,29520,651,1258,0.4825119236883942,12,2013-02-24,2013-03-01
2013-02-25,Total Loads,443.28,91,2013,35,29520,9,1258,0.992845786963434,12,2013-02-24,2013-03-01
2013-02-25,Ham,73.59,91,2013,35,29520,1115,1258,0.1136724960254371,12,2013-02-24,2013-03-01
2013-02-25,Belly,136.42,91,2013,35,29520,679,1258,0.4602543720190779,12,2013-02-24,2013-03-01
2013-02-25,Rib,127.42,91,2013,35,29520,912,1258,0.2750397456279809,12,2013-02-24,2013-03-01
2013-02-25,Carcass,86.65,91,2013,35,29520,1048,1258,0.1669316375198728,12,2013-02-24,2013-03-01
2013-02-25,Butt,79.16,91,2013,35,29520,1224,1258,0.0270270270270269,12,2013-02-24,2013-03-01
2013-02-26,Butt,79.17,92,2013,36,29520,1224,1258,0.0270270270270269,12,2013-02-24,2013-03-01
2013-02-26,Loin,96.82,92,2013,36,29520,470,1258,0.6263910969793322,12,2013-02-24,2013-03-01
2013-02-26,Ham,73.69,92,2013,36,29520,1112,1258,0.1160572337042925,12,2013-02-24,2013-03-01
2013-02-26,Total Loads,343.41,92,2013,36,29520,248,1258,0.8028616852146264,12,2013-02-24,2013-03-01
2013-02-26,Picnic,55.02,92,2013,36,29520,1211,1258,0.0373608903020667,12,2013-02-24,2013-03-01
2013-02-26,Belly,137.01,92,2013,36,29520,674,1258,0.46422893481717,12,2013-02-24,2013-03-01
2013-02-26,Trim,70.90363636363637,92,2013,36,29520,1256,1258,0.0015898251192368,12,2013-02-24,2013-03-01
2013-02-26,Rib,131.15,92,2013,36,29520,853,1258,0.3219395866454689,12,2013-02-24,2013-03-01
2013-02-26,Carcass,88.32,92,2013,36,29520,1004,1258,0.2019077901430842,12,2013-02-24,2013-03-01
2013-02-27,Rib,133.53,93,2013,37,29520,808,1258,0.3577106518282988,12,2013-02-24,2013-03-01
2013-02-27,Trim,73.43363636363635,93,2013,37,29520,1249,1258,0.0071542130365659,12,2013-02-24,2013-03-01
2013-02-27,Carcass,87.05,93,2013,37,29520,1037,1258,0.1756756756756756,12,2013-02-24,2013-03-01
2013-02-27,Belly,134.07,93,2013,37,29520,715,1258,0.4316375198728139,12,2013-02-24,2013-03-01
2013-02-27,Ham,71.5,93,2013,37,29520,1149,1258,0.0866454689984101,12,2013-02-24,2013-03-01
2013-02-27,Picnic,55.3,93,2013,37,29520,1208,1258,0.039745627980922,12,2013-02-24,2013-03-01
2013-02-27,Butt,78.61,93,2013,37,29520,1225,1258,0.0262321144674085,12,2013-02-24,2013-03-01
2013-02-27,Total Loads,383.17,93,2013,37,29520,87,1258,0.9308426073131956,12,2013-02-24,2013-03-01
2013-02-27,Loin,95.2,93,2013,37,29520,568,1258,0.5484896661367249,12,2013-02-24,2013-03-01
2013-02-28,Rib,129.9,94,2013,38,29520,879,1258,0.3012718600953895,12,2013-02-24,2013-03-01
2013-02-28,Loin,91.2,94,2013,38,29520,694,1258,0.4483306836248012,12,2013-02-24,2013-03-01
2013-02-28,Ham,70.57,94,2013,38,29520,1168,1258,0.0715421303656598,12,2013-02-24,2013-03-01
2013-02-28,Butt,76.68,94,2013,38,29520,1230,1258,0.0222575516693164,12,2013-02-24,2013-03-01
2013-02-28,Total Loads,292.25,94,2013,38,29520,697,1258,0.4459459459459459,12,2013-02-24,2013-03-01
2013-02-28,Belly,138.28,94,2013,38,29520,651,1258,0.4825119236883942,12,2013-02-24,2013-03-01
2013-02-28,Trim,64.2,94,2013,38,29520,1259,1258,0.0,12,2013-02-24,2013-03-01
2013-02-28,Carcass,85.35,94,2013,38,29520,1091,1258,0.1327503974562798,12,2013-02-24,2013-03-01
2013-02-28,Picnic,50.1,94,2013,38,29520,1243,1258,0.0119236883942766,12,2013-02-24,2013-03-01
2013-03-01,Picnic,51.02,95,2013,39,29520,1240,1258,0.0143084260731319,12,2013-02-24,2013-03-01
2013-03-01,Butt,77.4,95,2013,39,29520,1229,1258,0.0230524642289348,12,2013-02-24,2013-03-01
2013-03-01,Ham,69.2,95,2013,39,29520,1190,1258,0.054054054054054,12,2013-02-24,2013-03-01
2013-03-01,Loin,92.85,95,2013,39,29520,649,1258,0.4841017488076311,12,2013-02-24,2013-03-01
2013-03-01,Rib,132.81,95,2013,39,29520,822,1258,0.3465818759936406,12,2013-02-24,2013-03-01
2013-03-01,Carcass,83.58,95,2013,39,29520,1141,1258,0.0930047694753577,12,2013-02-24,2013-03-01
2013-03-01,Trim,69.13250000000001,95,2013,39,29520,1258,1258,0.0,12,2013-02-24,2013-03-01
2013-03-01,Belly,124.94,95,2013,39,29520,884,1258,0.2972972972972972,12,2013-02-24,2013-03-01
2013-03-01,Total Loads,251.62,95,2013,39,29520,1050,1258,0.1653418124006359,12,2013-02-24,2013-03-01
2013-03-04,Rib,129.26,101,2013,40,29520,893,1258,0.2901430842607313,12,2013-03-03,2013-03-08
2013-03-04,Belly,139.34,101,2013,40,29520,645,1258,0.4872813990461049,12,2013-03-03,2013-03-08
2013-03-04,Loin,93.93,101,2013,40,29520,615,1258,0.5111287758346582,12,2013-03-03,2013-03-08
2013-03-04,Carcass,86.05,101,2013,40,29520,1066,1258,0.1526232114467408,12,2013-03-03,2013-03-08
2013-03-04,Total Loads,432.05,101,2013,40,29520,18,1258,0.985691573926868,12,2013-03-03,2013-03-08
2013-03-04,Trim,67.46538461538461,101,2013,40,29520,1259,1258,0.0,12,2013-03-03,2013-03-08
2013-03-04,Ham,69.65,101,2013,40,29520,1185,1258,0.0580286168521462,12,2013-03-03,2013-03-08
2013-03-04,Picnic,51.43,101,2013,40,29520,1237,1258,0.0166931637519872,12,2013-03-03,2013-03-08
2013-03-04,Butt,77.68,101,2013,40,29520,1227,1258,0.0246422893481716,12,2013-03-03,2013-03-08
2013-03-05,Picnic,53.82,102,2013,41,29520,1220,1258,0.0302066772655007,12,2013-03-03,2013-03-08
2013-03-05,Trim,67.334,102,2013,41,29520,1259,1258,0.0,12,2013-03-03,2013-03-08
2013-03-05,Belly,136.94,102,2013,41,29520,674,1258,0.46422893481717,12,2013-03-03,2013-03-08
2013-03-05,Total Loads,312.49,102,2013,41,29520,489,1258,0.6112877583465818,12,2013-03-03,2013-03-08
2013-03-05,Butt,74.9,102,2013,41,29520,1235,1258,0.0182829888712241,12,2013-03-03,2013-03-08
2013-03-05,Loin,91.94,102,2013,41,29520,678,1258,0.4610492845786963,12,2013-03-03,2013-03-08
2013-03-05,Carcass,85.08,102,2013,41,29520,1096,1258,0.1287758346581876,12,2013-03-03,2013-03-08
2013-03-05,Ham,69.02,102,2013,41,29520,1190,1258,0.054054054054054,12,2013-03-03,2013-03-08
2013-03-05,Rib,127.37,102,2013,41,29520,912,1258,0.2750397456279809,12,2013-03-03,2013-03-08
2013-03-06,Ham,67.82,103,2013,42,29520,1201,1258,0.0453100158982512,12,2013-03-03,2013-03-08
2013-03-06,Rib,131.27,103,2013,42,29520,852,1258,0.3227344992050874,12,2013-03-03,2013-03-08
2013-03-06,Total Loads,451.67,103,2013,42,29520,6,1258,0.9952305246422892,12,2013-03-03,2013-03-08
2013-03-06,Butt,77.63,103,2013,42,29520,1227,1258,0.0246422893481716,12,2013-03-03,2013-03-08
2013-03-06,Belly,132.05,103,2013,42,29520,742,1258,0.410174880763116,12,2013-03-03,2013-03-08
2013-03-06,Carcass,85.78,103,2013,42,29520,1078,1258,0.1430842607313195,12,2013-03-03,2013-03-08
2013-03-06,Picnic,58.81,103,2013,42,29520,1175,1258,0.0659777424483306,12,2013-03-03,2013-03-08
2013-03-06,Loin,96.15,103,2013,42,29520,506,1258,0.5977742448330682,12,2013-03-03,2013-03-08
2013-03-06,Trim,64.62333333333333,103,2013,42,29520,1259,1258,0.0,12,2013-03-03,2013-03-08
2013-03-07,Picnic,53.97,104,2013,43,29520,1216,1258,0.0333863275039745,12,2013-03-03,2013-03-08
2013-03-07,Total Loads,329.81,104,2013,43,29520,352,1258,0.7201907790143085,12,2013-03-03,2013-03-08
2013-03-07,Trim,61.223333333333336,104,2013,43,29520,1259,1258,0.0,12,2013-03-03,2013-03-08
2013-03-07,Loin,94.24,104,2013,43,29520,606,1258,0.5182829888712241,12,2013-03-03,2013-03-08
2013-03-07,Carcass,84.49,104,2013,43,29520,1115,1258,0.1136724960254371,12,2013-03-03,2013-03-08
2013-03-07,Ham,65.05,104,2013,43,29520,1221,1258,0.0294117647058823,12,2013-03-03,2013-03-08
2013-03-07,Butt,74.63,104,2013,43,29520,1236,1258,0.0174880763116057,12,2013-03-03,2013-03-08
2013-03-07,Belly,136.17,104,2013,43,29520,681,1258,0.458664546899841,12,2013-03-03,2013-03-08
2013-03-07,Rib,124.39,104,2013,43,29520,941,1258,0.2519872813990461,12,2013-03-03,2013-03-08
2013-03-08,Total Loads,366.38,105,2013,44,29520,137,1258,0.8910969793322735,12,2013-03-03,2013-03-08
2013-03-08,Trim,67.91916666666667,105,2013,44,29520,1259,1258,0.0,12,2013-03-03,2013-03-08
2013-03-08,Loin,90.75,105,2013,44,29520,706,1258,0.43879173290938,12,2013-03-03,2013-03-08
2013-03-08,Ham,65.99,105,2013,44,29520,1214,1258,0.0349761526232114,12,2013-03-03,2013-03-08
2013-03-08,Carcass,83.79,105,2013,44,29520,1137,1258,0.0961844197138315,12,2013-03-03,2013-03-08
2013-03-08,Rib,129.07,105,2013,44,29520,896,1258,0.287758346581876,12,2013-03-03,2013-03-08
2013-03-08,Picnic,50.6,105,2013,44,29520,1242,1258,0.012718600953895,12,2013-03-03,2013-03-08
2013-03-08,Belly,136.14,105,2013,44,29520,682,1258,0.4578696343402225,12,2013-03-03,2013-03-08
2013-03-08,Butt,74.2,105,2013,44,29520,1237,1258,0.0166931637519872,12,2013-03-03,2013-03-08
2013-03-11,Ham,65.51,111,2013,45,29520,1220,1258,0.0302066772655007,12,2013-03-10,2013-03-15
2013-03-11,Butt,75.7,111,2013,45,29520,1233,1258,0.019872813990461,12,2013-03-10,2013-03-15
2013-03-11,Carcass,83.23,111,2013,45,29520,1149,1258,0.0866454689984101,12,2013-03-10,2013-03-15
2013-03-11,Trim,61.105555555555554,111,2013,45,29520,1259,1258,0.0,12,2013-03-10,2013-03-15
2013-03-11,Rib,130.61,111,2013,45,29520,863,1258,0.3139904610492846,12,2013-03-10,2013-03-15
2013-03-11,Loin,91.54,111,2013,45,29520,689,1258,0.4523052464228934,12,2013-03-10,2013-03-15
2013-03-11,Belly,132.02,111,2013,45,29520,742,1258,0.410174880763116,12,2013-03-10,2013-03-15
2013-03-11,Picnic,51.14,111,2013,45,29520,1238,1258,0.0158982511923688,12,2013-03-10,2013-03-15
2013-03-11,Total Loads,453.9,111,2013,45,29520,6,1258,0.9952305246422892,12,2013-03-10,2013-03-15
2013-03-12,Carcass,83.06,112,2013,46,29520,1152,1258,0.0842607313195548,12,2013-03-10,2013-03-15
2013-03-12,Picnic,53.48,112,2013,46,29520,1224,1258,0.0270270270270269,12,2013-03-10,2013-03-15
2013-03-12,Butt,73.16,112,2013,46,29520,1239,1258,0.0151033386327503,12,2013-03-10,2013-03-15
2013-03-12,Belly,136.52,112,2013,46,29520,676,1258,0.4626391096979332,12,2013-03-10,2013-03-15
2013-03-12,Trim,61.728,112,2013,46,29520,1259,1258,0.0,12,2013-03-10,2013-03-15
2013-03-12,Total Loads,341.95,112,2013,46,29520,261,1258,0.7925278219395866,12,2013-03-10,2013-03-15
2013-03-12,Rib,125.03,112,2013,46,29520,936,1258,0.2559618441971383,12,2013-03-10,2013-03-15
2013-03-12,Loin,91.64,112,2013,46,29520,688,1258,0.4531001589825118,12,2013-03-10,2013-03-15
2013-03-12,Ham,63.53,112,2013,46,29520,1229,1258,0.0230524642289348,12,2013-03-10,2013-03-15
2013-03-13,Butt,71.89,113,2013,47,29520,1243,1258,0.0119236883942766,12,2013-03-10,2013-03-15
2013-03-13,Loin,89.38,113,2013,47,29520,733,1258,0.417329093799682,12,2013-03-10,2013-03-15
2013-03-13,Belly,133.57,113,2013,47,29520,725,1258,0.4236883942766295,12,2013-03-10,2013-03-15
2013-03-13,Ham,64.96,113,2013,47,29520,1221,1258,0.0294117647058823,12,2013-03-10,2013-03-15
2013-03-13,Trim,62.96615384615384,113,2013,47,29520,1259,1258,0.0,12,2013-03-10,2013-03-15
2013-03-13,Picnic,54.88,113,2013,47,29520,1213,1258,0.0357710651828299,12,2013-03-10,2013-03-15
2013-03-13,Rib,130.81,113,2013,47,29520,859,1258,0.3171701112877582,12,2013-03-10,2013-03-15
2013-03-13,Total Loads,434.17,113,2013,47,29520,17,1258,0.9864864864864864,12,2013-03-10,2013-03-15
2013-03-13,Carcass,82.73,113,2013,47,29520,1158,1258,0.0794912559618441,12,2013-03-10,2013-03-15
2013-03-14,Ham,62.48,114,2013,48,29520,1233,1258,0.019872813990461,12,2013-03-10,2013-03-15
2013-03-14,Rib,126.03,114,2013,48,29520,929,1258,0.2615262321144674,12,2013-03-10,2013-03-15
2013-03-14,Carcass,82.43,114,2013,48,29520,1162,1258,0.0763116057233704,12,2013-03-10,2013-03-15
2013-03-14,Picnic,49.53,114,2013,48,29520,1244,1258,0.0111287758346582,12,2013-03-10,2013-03-15
2013-03-14,Butt,71.39,114,2013,48,29520,1245,1258,0.0103338632750397,12,2013-03-10,2013-03-15
2013-03-14,Belly,138.18,114,2013,48,29520,653,1258,0.4809220985691573,12,2013-03-10,2013-03-15
2013-03-14,Total Loads,401.43,114,2013,48,29520,61,1258,0.951510333863275,12,2013-03-10,2013-03-15
2013-03-14,Loin,91.55,114,2013,48,29520,688,1258,0.4531001589825118,12,2013-03-10,2013-03-15
2013-03-14,Trim,66.07230769230769,114,2013,48,29520,1259,1258,0.0,12,2013-03-10,2013-03-15
2013-03-15,Rib,129.55,115,2013,49,29520,887,1258,0.294912559618442,12,2013-03-10,2013-03-15
2013-03-15,Picnic,47.68,115,2013,49,29520,1249,1258,0.0071542130365659,12,2013-03-10,2013-03-15
2013-03-15,Total Loads,322.84,115,2013,49,29520,397,1258,0.6844197138314784,12,2013-03-10,2013-03-15
2013-03-15,Belly,134.12,115,2013,49,29520,714,1258,0.4324324324324324,12,2013-03-10,2013-03-15
2013-03-15,Loin,89.98,115,2013,49,29520,722,1258,0.4260731319554849,12,2013-03-10,2013-03-15
2013-03-15,Carcass,81.69,115,2013,49,29520,1177,1258,0.0643879173290937,12,2013-03-10,2013-03-15
2013-03-15,Trim,62.28,115,2013,49,29520,1259,1258,0.0,12,2013-03-10,2013-03-15
2013-03-15,Butt,72.33,115,2013,49,29520,1242,1258,0.012718600953895,12,2013-03-10,2013-03-15
2013-03-15,Ham,62.18,115,2013,49,29520,1235,1258,0.0182829888712241,12,2013-03-10,2013-03-15
2013-03-18,Total Loads,471.73,121,2013,50,29520,3,1258,0.9976152623211448,12,2013-03-17,2013-03-22
2013-03-18,Trim,60.486666666666665,121,2013,50,29520,1259,1258,0.0,12,2013-03-17,2013-03-22
2013-03-18,Butt,71.8,121,2013,50,29520,1243,1258,0.0119236883942766,12,2013-03-17,2013-03-22
2013-03-18,Picnic,47.88,121,2013,50,29520,1249,1258,0.0071542130365659,12,2013-03-17,2013-03-22
2013-03-18,Rib,128.74,121,2013,50,29520,899,1258,0.2853736089030206,12,2013-03-17,2013-03-22
2013-03-18,Ham,60.09,121,2013,50,29520,1241,1258,0.0135135135135134,12,2013-03-17,2013-03-22
2013-03-18,Loin,89.89,121,2013,50,29520,725,1258,0.4236883942766295,12,2013-03-17,2013-03-22
2013-03-18,Belly,138.15,121,2013,50,29520,653,1258,0.4809220985691573,12,2013-03-17,2013-03-22
2013-03-18,Carcass,81.4,121,2013,50,29520,1183,1258,0.0596184419713831,12,2013-03-17,2013-03-22
2013-03-19,Picnic,52.19,122,2013,51,29520,1235,1258,0.0182829888712241,12,2013-03-17,2013-03-22
2013-03-19,Loin,89.65,122,2013,51,29520,728,1258,0.4213036565977742,12,2013-03-17,2013-03-22
2013-03-19,Carcass,81.63,122,2013,51,29520,1179,1258,0.0627980922098568,12,2013-03-17,2013-03-22
2013-03-19,Butt,72.13,122,2013,51,29520,1242,1258,0.012718600953895,12,2013-03-17,2013-03-22
2013-03-19,Belly,135.29,122,2013,51,29520,694,1258,0.4483306836248012,12,2013-03-17,2013-03-22
2013-03-19,Trim,62.808461538461536,122,2013,51,29520,1259,1258,0.0,12,2013-03-17,2013-03-22
2013-03-19,Total Loads,359.43,122,2013,51,29520,161,1258,0.8720190779014309,12,2013-03-17,2013-03-22
2013-03-19,Ham,59.81,122,2013,51,29520,1242,1258,0.012718600953895,12,2013-03-17,2013-03-22
2013-03-19,Rib,134.5,122,2013,51,29520,786,1258,0.3751987281399046,12,2013-03-17,2013-03-22
2013-03-20,Carcass,80.92,123,2013,52,29520,1198,1258,0.0476947535771065,12,2013-03-17,2013-03-22
2013-03-20,Butt,74.34,123,2013,52,29520,1237,1258,0.0166931637519872,12,2013-03-17,2013-03-22
2013-03-20,Ham,58.25,123,2013,52,29520,1246,1258,0.0095389507154213,12,2013-03-17,2013-03-22
2013-03-20,Loin,91.21,123,2013,52,29520,694,1258,0.4483306836248012,12,2013-03-17,2013-03-22
2013-03-20,Total Loads,455.41,123,2013,52,29520,6,1258,0.9952305246422892,12,2013-03-17,2013-03-22
2013-03-20,Belly,129.97,123,2013,52,29520,783,1258,0.3775834658187599,12,2013-03-17,2013-03-22
2013-03-20,Rib,131.83,123,2013,52,29520,841,1258,0.3314785373608902,12,2013-03-17,2013-03-22
2013-03-20,Trim,58.12545454545455,123,2013,52,29520,1259,1258,0.0,12,2013-03-17,2013-03-22
2013-03-20,Picnic,51.85,123,2013,52,29520,1237,1258,0.0166931637519872,12,2013-03-17,2013-03-22
2013-03-21,Butt,72.66,124,2013,53,29520,1240,1258,0.0143084260731319,12,2013-03-17,2013-03-22
2013-03-21,Ham,57.14,124,2013,53,29520,1248,1258,0.0079491255961844,12,2013-03-17,2013-03-22
2013-03-21,Trim,62.30416666666667,124,2013,53,29520,1259,1258,0.0,12,2013-03-17,2013-03-22
2013-03-21,Belly,133.85,124,2013,53,29520,718,1258,0.4292527821939586,12,2013-03-17,2013-03-22
2013-03-21,Rib,130.19,124,2013,53,29520,872,1258,0.3068362480127185,12,2013-03-17,2013-03-22
2013-03-21,Loin,88.06,124,2013,53,29520,782,1258,0.3783783783783784,12,2013-03-17,2013-03-22
2013-03-21,Picnic,47.81,124,2013,53,29520,1249,1258,0.0071542130365659,12,2013-03-17,2013-03-22
2013-03-21,Total Loads,401.97,124,2013,53,29520,60,1258,0.9523052464228934,12,2013-03-17,2013-03-22
2013-03-21,Carcass,80.07,124,2013,53,29520,1214,1258,0.0349761526232114,12,2013-03-17,2013-03-22
2013-03-22,Carcass,78.62,125,2013,54,29520,1235,1258,0.0182829888712241,12,2013-03-17,2013-03-22
