report_date,attribute,value,week_of_year,year,indexby_year,commodity_row_count_cutout,rankby_attribute
2004-12-30,Select,134.59,534,2004,253,5568,4947
2005-01-03,Choice,140.59,21,2005,1,5568,5139
2005-01-03,Select,134.09,21,2005,1,5568,4989
2005-01-04,Choice,140.26,22,2005,2,5568,5168
2005-01-04,Select,132.96,22,2005,2,5568,5088
2005-01-05,Select,132.04,23,2005,3,5568,5179
2005-01-05,Choice,139.23,23,2005,3,5568,5242
2005-01-06,Select,133.44,24,2005,4,5568,5049
2005-01-06,Choice,140.56,24,2005,4,5568,5143
2005-01-07,Select,135.97,25,2005,5,5568,4818
2005-01-07,Choice,143.18,25,2005,5,5568,4921
2005-01-10,Select,140.3,31,2005,6,5568,4492
2005-01-10,Choice,147.62,31,2005,6,5568,4606
2005-01-11,Select,144.38,32,2005,7,5568,4292
2005-01-11,Choice,150.66,32,2005,7,5568,4438
2005-01-12,Select,146.61,33,2005,8,5568,4185
2005-01-12,Choice,153.25,33,2005,8,5568,4317
2005-01-13,Select,147.79,34,2005,9,5568,4133
2005-01-13,Choice,154.38,34,2005,9,5568,4257
2005-01-14,Choice,153.93,35,2005,10,5568,4293
2005-01-14,Select,148.07,35,2005,10,5568,4124
2005-01-17,Choice,154.92,41,2005,11,5568,4221
2005-01-17,Select,149.26,41,2005,11,5568,4089
2005-01-18,Choice,157.32,42,2005,12,5568,4101
2005-01-18,Select,151.96,42,2005,12,5568,4015
2005-01-19,Choice,155.52,43,2005,13,5568,4176
2005-01-19,Select,151.11,43,2005,13,5568,4045
2005-01-20,Choice,154.28,44,2005,14,5568,4265
2005-01-20,Select,149.84,44,2005,14,5568,4068
2005-01-21,Choice,152.35,45,2005,15,5568,4359
2005-01-21,Select,147.3,45,2005,15,5568,4151
2005-01-24,Choice,151.33,51,2005,16,5568,4404
2005-01-24,Select,145.19,51,2005,16,5568,4260
2005-01-25,Choice,150.88,52,2005,17,5568,4421
2005-01-25,Select,144.13,52,2005,17,5568,4304
2005-01-26,Choice,148.62,53,2005,18,5568,4538
2005-01-26,Select,142.32,53,2005,18,5568,4378
2005-01-27,Select,140.58,54,2005,19,5568,4465
2005-01-27,Choice,146.1,54,2005,19,5568,4690
2005-01-28,Select,138.13,55,2005,20,5568,4637
2005-01-28,Choice,143.65,55,2005,20,5568,4876
2005-01-31,Select,137.84,61,2005,21,5568,4652
2005-01-31,Choice,143.22,61,2005,21,5568,4915
2005-02-01,Choice,143.03,62,2005,22,5568,4935
2005-02-01,Select,137.7,62,2005,22,5568,4662
2005-02-02,Choice,142.59,63,2005,23,5568,4974
2005-02-02,Select,137.67,63,2005,23,5568,4666
2005-02-03,Choice,142.28,64,2005,24,5568,4998
2005-02-03,Select,137.91,64,2005,24,5568,4647
2005-02-04,Choice,142.34,65,2005,25,5568,4992
2005-02-04,Select,138.68,65,2005,25,5568,4597
2005-02-07,Choice,144.85,71,2005,26,5568,4777
2005-02-07,Select,140.69,71,2005,26,5568,4460
2005-02-08,Select,142.8,72,2005,27,5568,4361
2005-02-08,Choice,147.28,72,2005,27,5568,4622
2005-02-09,Select,143.58,73,2005,28,5568,4327
2005-02-09,Choice,147.16,73,2005,28,5568,4632
2005-02-10,Select,144.37,74,2005,29,5568,4294
2005-02-10,Choice,147.39,74,2005,29,5568,4620
2005-02-11,Select,143.96,75,2005,30,5568,4311
2005-02-11,Choice,146.33,75,2005,30,5568,4678
2005-02-14,Select,142.99,81,2005,31,5568,4352
2005-02-14,Choice,145.42,81,2005,31,5568,4736
2005-02-15,Select,141.88,82,2005,32,5568,4404
2005-02-15,Choice,145.49,82,2005,32,5568,4728
2005-02-16,Choice,144.7,83,2005,33,5568,4791
2005-02-16,Select,141.14,83,2005,33,5568,4437
2005-02-17,Select,139.02,84,2005,34,5568,4569
2005-02-17,Choice,141.99,84,2005,34,5568,5019
2005-02-18,Choice,140.07,85,2005,35,5568,5181
2005-02-18,Select,136.86,85,2005,35,5568,4734
2005-02-21,Choice,139.57,91,2005,36,5568,5221
2005-02-21,Select,136.85,91,2005,36,5568,4735
2005-02-22,Choice,138.67,92,2005,37,5568,5286
2005-02-22,Select,137.13,92,2005,37,5568,4706
2005-02-23,Select,136.57,93,2005,38,5568,4759
2005-02-23,Choice,138.76,93,2005,38,5568,5281
2005-02-24,Choice,139.26,94,2005,39,5568,5241
2005-02-24,Select,136.46,94,2005,39,5568,4769
2005-02-25,Choice,139.96,95,2005,40,5568,5191
2005-02-25,Select,136.91,95,2005,40,5568,4731
2005-02-28,Choice,140.59,101,2005,41,5568,5139
2005-02-28,Select,138.7,101,2005,41,5568,4595
2005-03-01,Choice,140.82,102,2005,42,5568,5114
2005-03-01,Select,139.8,102,2005,42,5568,4519
2005-03-02,Choice,141.4,103,2005,43,5568,5075
2005-03-02,Select,139.02,103,2005,43,5568,4569
2005-03-03,Choice,141.99,104,2005,44,5568,5019
2005-03-03,Select,138.55,104,2005,44,5568,4605
2005-03-04,Select,140.41,105,2005,45,5568,4481
2005-03-04,Choice,143.89,105,2005,45,5568,4861
2005-03-07,Choice,147.24,111,2005,46,5568,4624
2005-03-07,Select,143.86,111,2005,46,5568,4319
2005-03-08,Choice,151.26,112,2005,47,5568,4409
2005-03-08,Select,146.57,112,2005,47,5568,4189
2005-03-09,Choice,153.06,113,2005,48,5568,4329
2005-03-09,Select,147.58,113,2005,48,5568,4138
2005-03-10,Choice,153.96,114,2005,49,5568,4288
2005-03-10,Select,148.7,114,2005,49,5568,4103
2005-03-11,Choice,154.83,115,2005,50,5568,4229
2005-03-11,Select,149.76,115,2005,50,5568,4072
2005-03-14,Choice,155.95,121,2005,51,5568,4158
2005-03-14,Select,150.15,121,2005,51,5568,4059
2005-03-15,Choice,157.3,122,2005,52,5568,4102
2005-03-15,Select,150.86,122,2005,52,5568,4050
2005-03-16,Choice,158.37,123,2005,53,5568,4053
2005-03-16,Select,151.43,123,2005,53,5568,4034
2005-03-17,Choice,156.55,124,2005,54,5568,4138
2005-03-17,Select,150.18,124,2005,54,5568,4058
2005-03-18,Select,149.19,125,2005,55,5568,4091
2005-03-18,Choice,155.45,125,2005,55,5568,4183
2005-03-21,Choice,155.18,131,2005,56,5568,4205
2005-03-21,Select,148.06,131,2005,56,5568,4125
2005-03-22,Choice,153.3,132,2005,57,5568,4316
2005-03-22,Select,146.76,132,2005,57,5568,4174
2005-03-23,Choice,150.95,133,2005,58,5568,4416
2005-03-23,Select,144.97,133,2005,58,5568,4268
2005-03-24,Select,142.79,134,2005,59,5568,4363
2005-03-24,Choice,149.95,134,2005,59,5568,4469
2005-03-25,Select,140.76,135,2005,60,5568,4455
2005-03-25,Choice,149.01,135,2005,60,5568,4517
2005-03-28,Select,140.14,141,2005,61,5568,4500
2005-03-28,Choice,149.28,141,2005,61,5568,4507
2005-03-29,Select,140.87,142,2005,62,5568,4449
2005-03-29,Choice,150.22,142,2005,62,5568,4455
2005-03-30,Choice,151.04,143,2005,63,5568,4414
2005-03-30,Select,140.23,143,2005,63,5568,4496
2005-03-31,Select,140.86,144,2005,64,5568,4451
2005-03-31,Choice,152.25,144,2005,64,5568,4363
2005-04-01,Select,140.92,145,2005,65,5568,4445
2005-04-01,Choice,152.66,145,2005,65,5568,4343
2005-04-04,Select,141.63,151,2005,66,5568,4413
2005-04-04,Choice,153.54,151,2005,66,5568,4307
2005-04-05,Choice,154.46,152,2005,67,5568,4252
2005-04-05,Select,142.8,152,2005,67,5568,4361
2005-04-06,Choice,154.65,153,2005,68,5568,4239
2005-04-06,Select,141.83,153,2005,68,5568,4405
2005-04-07,Choice,154.61,154,2005,69,5568,4243
2005-04-07,Select,141.93,154,2005,69,5568,4400
2005-04-08,Choice,154.18,155,2005,70,5568,4274
2005-04-08,Select,141.19,155,2005,70,5568,4432
2005-04-11,Choice,154.69,161,2005,71,5568,4233
2005-04-11,Select,140.41,161,2005,71,5568,4481
2005-04-12,Select,139.18,162,2005,72,5568,4560
2005-04-12,Choice,154.45,162,2005,72,5568,4255
2005-04-13,Select,139.56,163,2005,73,5568,4531
2005-04-13,Choice,155.4,163,2005,73,5568,4186
2005-04-14,Select,139.09,164,2005,74,5568,4566
2005-04-14,Choice,155.3,164,2005,74,5568,4194
2005-04-15,Select,138.68,165,2005,75,5568,4597
2005-04-15,Choice,155.33,165,2005,75,5568,4191
2005-04-18,Choice,156.19,171,2005,76,5568,4147
2005-04-18,Select,139.73,171,2005,76,5568,4523
2005-04-19,Select,141.29,172,2005,77,5568,4427
2005-04-19,Choice,157.49,172,2005,77,5568,4091
2005-04-20,Select,141.9,173,2005,78,5568,4403
2005-04-20,Choice,158.31,173,2005,78,5568,4055
2005-04-21,Select,142.07,174,2005,79,5568,4390
2005-04-21,Choice,158.46,174,2005,79,5568,4049
2005-04-22,Select,142.45,175,2005,80,5568,4371
2005-04-22,Choice,158.74,175,2005,80,5568,4038
2005-04-25,Select,144.16,181,2005,81,5568,4301
2005-04-25,Choice,159.84,181,2005,81,5568,4004
2005-04-26,Choice,161.79,182,2005,82,5568,3945
2005-04-26,Select,146.03,182,2005,82,5568,4225
2005-04-27,Choice,162.9,183,2005,83,5568,3917
2005-04-27,Select,146.45,183,2005,83,5568,4198
2005-04-28,Select,147.02,184,2005,84,5568,4159
2005-04-28,Choice,163.1,184,2005,84,5568,3910
2005-04-29,Choice,163.44,185,2005,85,5568,3905
2005-04-29,Select,147.44,185,2005,85,5568,4146
2005-05-02,Select,147.59,191,2005,86,5568,4136
2005-05-02,Choice,163.89,191,2005,86,5568,3885
2005-05-03,Choice,163.49,192,2005,87,5568,3900
2005-05-03,Select,146.71,192,2005,87,5568,4180
2005-05-04,Choice,163.12,193,2005,88,5568,3909
2005-05-04,Select,145.44,193,2005,88,5568,4255
2005-05-05,Choice,160.33,194,2005,89,5568,3984
2005-05-05,Select,144.4,194,2005,89,5568,4291
2005-05-06,Choice,159.19,195,2005,90,5568,4027
2005-05-06,Select,143.24,195,2005,90,5568,4345
2005-05-09,Select,142.0,201,2005,91,5568,4397
2005-05-09,Choice,158.93,201,2005,91,5568,4032
2005-05-10,Select,140.38,202,2005,92,5568,4485
2005-05-10,Choice,156.61,202,2005,92,5568,4131
2005-05-11,Select,139.25,203,2005,93,5568,4556
2005-05-11,Choice,155.13,203,2005,93,5568,4211
2005-05-12,Select,138.53,204,2005,94,5568,4608
2005-05-12,Choice,153.63,204,2005,94,5568,4304
2005-05-13,Select,138.48,205,2005,95,5568,4613
2005-05-13,Choice,153.84,205,2005,95,5568,4297
2005-05-16,Select,139.45,211,2005,96,5568,4538
2005-05-16,Choice,155.15,211,2005,96,5568,4209
2005-05-17,Select,140.55,212,2005,97,5568,4470
2005-05-17,Choice,155.81,212,2005,97,5568,4164
2005-05-18,Choice,156.73,213,2005,98,5568,4126
2005-05-18,Select,140.67,213,2005,98,5568,4461
2005-05-19,Choice,156.98,214,2005,99,5568,4115
2005-05-19,Select,141.19,214,2005,99,5568,4432
2005-05-20,Select,142.58,215,2005,100,5568,4368
2005-05-20,Choice,156.56,215,2005,100,5568,4135
2005-05-23,Select,142.03,221,2005,101,5568,4394
2005-05-23,Choice,155.68,221,2005,101,5568,4168
2005-05-24,Select,142.13,222,2005,102,5568,4388
2005-05-24,Choice,155.47,222,2005,102,5568,4179
2005-05-25,Select,141.51,223,2005,103,5568,4415
2005-05-25,Choice,154.72,223,2005,103,5568,4230
2005-05-26,Choice,151.37,224,2005,104,5568,4400
2005-05-26,Select,140.05,224,2005,104,5568,4503
2005-05-27,Select,138.9,225,2005,105,5568,4579
2005-05-27,Choice,149.71,225,2005,105,5568,4480
2005-05-31,Choice,149.31,232,2005,106,5568,4505
2005-05-31,Select,138.57,232,2005,106,5568,4604
2005-06-01,Choice,147.02,233,2005,107,5568,4638
2005-06-01,Select,137.19,233,2005,107,5568,4699
2005-06-02,Select,136.32,234,2005,108,5568,4789
2005-06-02,Choice,144.21,234,2005,108,5568,4829
2005-06-03,Choice,143.99,235,2005,109,5568,4853
2005-06-03,Select,136.44,235,2005,109,5568,4775
2005-06-06,Choice,144.7,241,2005,110,5568,4791
2005-06-06,Select,136.84,241,2005,110,5568,4736
2005-06-07,Choice,144.73,242,2005,111,5568,4786
2005-06-07,Select,136.46,242,2005,111,5568,4769
2005-06-08,Select,136.46,243,2005,112,5568,4769
2005-06-08,Choice,144.03,243,2005,112,5568,4849
2005-06-09,Select,136.5,244,2005,113,5568,4763
2005-06-09,Choice,143.74,244,2005,113,5568,4870
2005-06-10,Choice,142.82,245,2005,114,5568,4948
2005-06-10,Select,136.28,245,2005,114,5568,4793
2005-06-13,Choice,141.77,251,2005,115,5568,5040
2005-06-13,Select,136.11,251,2005,115,5568,4806
2005-06-14,Select,135.74,252,2005,116,5568,4835
2005-06-14,Choice,141.5,252,2005,116,5568,5065
2005-06-15,Choice,139.99,253,2005,117,5568,5190
2005-06-15,Select,134.75,253,2005,117,5568,4932
2005-06-16,Choice,138.4,254,2005,118,5568,5300
2005-06-16,Select,133.81,254,2005,118,5568,5013
2005-06-17,Choice,136.45,255,2005,119,5568,5372
2005-06-17,Select,132.87,255,2005,119,5568,5100
2005-06-20,Choice,135.89,261,2005,120,5568,5394
2005-06-20,Select,133.3,261,2005,120,5568,5066
2005-06-21,Select,132.99,262,2005,121,5568,5085
2005-06-21,Choice,134.74,262,2005,121,5568,5450
2005-06-22,Select,132.17,263,2005,122,5568,5167
2005-06-22,Choice,134.13,263,2005,122,5568,5467
2005-06-23,Select,131.31,264,2005,123,5568,5222
2005-06-23,Choice,134.14,264,2005,123,5568,5466
2005-06-24,Choice,134.15,265,2005,124,5568,5465
2005-06-24,Select,131.1,265,2005,124,5568,5245
2005-06-27,Choice,134.83,271,2005,125,5568,5446
2005-06-27,Select,132.05,271,2005,125,5568,5178
2005-06-28,Choice,135.96,272,2005,126,5568,5391
2005-06-28,Select,132.93,272,2005,126,5568,5096
2005-06-29,Choice,136.33,273,2005,127,5568,5379
2005-06-29,Select,133.46,273,2005,127,5568,5047
2005-06-30,Choice,136.15,274,2005,128,5568,5385
2005-06-30,Select,133.43,274,2005,128,5568,5050
2005-07-01,Select,132.45,275,2005,129,5568,5139
2005-07-01,Choice,135.38,275,2005,129,5568,5424
2005-07-06,Select,132.86,283,2005,130,5568,5103
2005-07-06,Choice,136.39,283,2005,130,5568,5376
2005-07-07,Select,131.61,284,2005,131,5568,5204
2005-07-07,Choice,134.93,284,2005,131,5568,5441
2005-07-08,Select,131.38,285,2005,132,5568,5218
2005-07-08,Choice,134.97,285,2005,132,5568,5440
2005-07-11,Select,131.22,291,2005,133,5568,5237
2005-07-11,Choice,135.14,291,2005,133,5568,5435
2005-07-12,Choice,135.24,292,2005,134,5568,5432
2005-07-12,Select,131.23,292,2005,134,5568,5233
2005-07-13,Choice,133.64,293,2005,135,5568,5488
2005-07-13,Select,129.21,293,2005,135,5568,5355
2005-07-14,Choice,132.98,294,2005,136,5568,5498
2005-07-14,Select,128.37,294,2005,136,5568,5389
2005-07-15,Choice,132.34,295,2005,137,5568,5507
2005-07-15,Select,127.47,295,2005,137,5568,5424
2005-07-18,Choice,131.63,301,2005,138,5568,5515
2005-07-18,Select,126.76,301,2005,138,5568,5439
2005-07-19,Choice,131.6,302,2005,139,5568,5516
2005-07-19,Select,125.68,302,2005,139,5568,5469
2005-07-20,Choice,130.03,303,2005,140,5568,5529
2005-07-20,Select,124.26,303,2005,140,5568,5513
2005-07-21,Select,123.5,304,2005,141,5568,5527
2005-07-21,Choice,128.64,304,2005,141,5568,5538
2005-07-22,Select,121.26,305,2005,142,5568,5543
2005-07-22,Choice,126.97,305,2005,142,5568,5548
2005-07-25,Choice,127.04,311,2005,143,5568,5546
2005-07-25,Select,120.83,311,2005,143,5568,5546
2005-07-26,Choice,126.1,312,2005,144,5568,5555
2005-07-26,Select,119.69,312,2005,144,5568,5556
2005-07-27,Choice,124.93,313,2005,145,5568,5562
2005-07-27,Select,118.32,313,2005,145,5568,5563
2005-07-28,Choice,124.85,314,2005,146,5568,5564
2005-07-28,Select,118.3,314,2005,146,5568,5564
2005-07-29,Select,117.86,315,2005,147,5568,5566
2005-07-29,Choice,124.72,315,2005,147,5568,5566
2005-08-01,Select,118.76,321,2005,148,5568,5560
2005-08-01,Choice,125.03,321,2005,148,5568,5561
2005-08-02,Choice,127.03,322,2005,149,5568,5547
2005-08-02,Select,120.29,322,2005,149,5568,5552
2005-08-03,Choice,128.46,323,2005,150,5568,5541
2005-08-03,Select,121.21,323,2005,150,5568,5544
2005-08-04,Select,122.13,324,2005,151,5568,5541
2005-08-04,Choice,129.72,324,2005,151,5568,5532
2005-08-05,Select,123.42,325,2005,152,5568,5529
2005-08-05,Choice,131.26,325,2005,152,5568,5520
2005-08-08,Select,125.4,331,2005,153,5568,5475
2005-08-08,Choice,131.84,331,2005,153,5568,5513
2005-08-09,Choice,132.99,332,2005,154,5568,5497
2005-08-09,Select,126.54,332,2005,154,5568,5446
2005-08-10,Choice,134.13,333,2005,155,5568,5467
2005-08-10,Select,127.14,333,2005,155,5568,5431
2005-08-11,Choice,134.44,334,2005,156,5568,5460
2005-08-11,Select,127.75,334,2005,156,5568,5413
2005-08-12,Select,127.74,335,2005,157,5568,5414
2005-08-12,Choice,135.23,335,2005,157,5568,5433
2005-08-15,Select,128.14,341,2005,158,5568,5402
2005-08-15,Choice,135.4,341,2005,158,5568,5422
2005-08-16,Select,128.15,342,2005,159,5568,5400
2005-08-16,Choice,134.65,342,2005,159,5568,5455
2005-08-17,Choice,134.09,343,2005,160,5568,5471
2005-08-17,Select,127.21,343,2005,160,5568,5429
2005-08-18,Choice,134.13,344,2005,161,5568,5467
2005-08-18,Select,126.4,344,2005,161,5568,5450
2005-08-19,Choice,133.79,345,2005,162,5568,5485
2005-08-19,Select,125.94,345,2005,162,5568,5462
2005-08-22,Choice,132.98,351,2005,163,5568,5498
2005-08-22,Select,125.27,351,2005,163,5568,5480
2005-08-23,Choice,133.34,352,2005,164,5568,5493
2005-08-23,Select,125.12,352,2005,164,5568,5484
2005-08-24,Choice,133.42,353,2005,165,5568,5492
2005-08-24,Select,124.36,353,2005,165,5568,5506
2005-08-25,Select,123.84,354,2005,166,5568,5521
2005-08-25,Choice,132.75,354,2005,166,5568,5501
2005-08-26,Select,124.16,355,2005,167,5568,5514
2005-08-26,Choice,132.56,355,2005,167,5568,5504
2005-08-29,Select,124.34,361,2005,168,5568,5509
2005-08-29,Choice,133.86,361,2005,168,5568,5481
2005-08-30,Choice,135.56,362,2005,169,5568,5412
2005-08-30,Select,124.75,362,2005,169,5568,5497
2005-08-31,Select,125.07,363,2005,170,5568,5485
2005-08-31,Choice,135.93,363,2005,170,5568,5392
2005-09-01,Choice,134.8,364,2005,171,5568,5448
2005-09-01,Select,124.65,364,2005,171,5568,5501
2005-09-02,Select,123.87,365,2005,172,5568,5520
2005-09-02,Choice,133.84,365,2005,172,5568,5483
2005-09-06,Select,123.31,372,2005,173,5568,5534
2005-09-06,Choice,134.61,372,2005,173,5568,5457
2005-09-07,Select,123.33,373,2005,174,5568,5532
2005-09-07,Choice,134.99,373,2005,174,5568,5439
2005-09-08,Choice,134.85,374,2005,175,5568,5444
2005-09-08,Select,123.34,374,2005,175,5568,5531
2005-09-09,Choice,135.11,375,2005,176,5568,5436
2005-09-09,Select,123.8,375,2005,176,5568,5524
2005-09-12,Select,125.06,381,2005,177,5568,5486
2005-09-12,Choice,135.98,381,2005,177,5568,5390
2005-09-13,Select,127.57,382,2005,178,5568,5421
2005-09-13,Choice,138.37,382,2005,178,5568,5302
2005-09-14,Select,128.64,383,2005,179,5568,5378
2005-09-14,Choice,139.94,383,2005,179,5568,5192
2005-09-15,Select,129.39,384,2005,180,5568,5340
2005-09-15,Choice,140.56,384,2005,180,5568,5143
2005-09-16,Select,129.24,385,2005,181,5568,5354
2005-09-16,Choice,140.48,385,2005,181,5568,5152
2005-09-19,Select,129.41,391,2005,182,5568,5338
2005-09-19,Choice,141.43,391,2005,182,5568,5071
2005-09-20,Select,130.11,392,2005,183,5568,5300
2005-09-20,Choice,142.03,392,2005,183,5568,5016
2005-09-21,Choice,141.75,393,2005,184,5568,5042
2005-09-21,Select,129.65,393,2005,184,5568,5328
2005-09-22,Select,127.79,394,2005,185,5568,5412
2005-09-22,Choice,138.9,394,2005,185,5568,5272
2005-09-23,Select,126.62,395,2005,186,5568,5443
2005-09-23,Choice,137.58,395,2005,186,5568,5328
2005-09-26,Choice,137.95,401,2005,187,5568,5316
2005-09-26,Select,126.28,401,2005,187,5568,5457
2005-09-27,Select,124.78,402,2005,188,5568,5495
2005-09-27,Choice,137.47,402,2005,188,5568,5333
2005-09-28,Choice,137.12,403,2005,189,5568,5343
2005-09-28,Select,123.56,403,2005,189,5568,5526
2005-09-29,Choice,137.21,404,2005,190,5568,5340
2005-09-29,Select,124.46,404,2005,190,5568,5502
2005-09-30,Select,126.37,405,2005,191,5568,5453
2005-09-30,Choice,138.07,405,2005,191,5568,5310
2005-10-03,Choice,139.81,411,2005,192,5568,5203
2005-10-03,Select,127.9,411,2005,192,5568,5405
2005-10-04,Select,129.89,412,2005,193,5568,5316
2005-10-04,Choice,141.22,412,2005,193,5568,5087
2005-10-05,Choice,142.97,413,2005,194,5568,4939
2005-10-05,Select,130.39,413,2005,194,5568,5289
2005-10-06,Choice,142.73,414,2005,195,5568,4960
2005-10-06,Select,130.36,414,2005,195,5568,5291
2005-10-07,Select,130.11,415,2005,196,5568,5300
2005-10-07,Choice,141.66,415,2005,196,5568,5046
2005-10-10,Select,129.87,421,2005,197,5568,5317
2005-10-10,Choice,142.03,421,2005,197,5568,5016
2005-10-11,Select,130.13,422,2005,198,5568,5296
2005-10-11,Choice,144.17,422,2005,198,5568,4831
2005-10-12,Select,130.18,423,2005,199,5568,5294
2005-10-12,Choice,144.47,423,2005,199,5568,4809
2005-10-13,Choice,143.49,424,2005,200,5568,4884
2005-10-13,Select,129.83,424,2005,200,5568,5318
2005-10-14,Choice,143.07,425,2005,201,5568,4931
2005-10-14,Select,129.56,425,2005,201,5568,5330
2005-10-17,Choice,143.96,431,2005,202,5568,4856
2005-10-17,Select,130.94,431,2005,202,5568,5255
2005-10-18,Choice,146.45,432,2005,203,5568,4668
2005-10-18,Select,132.5,432,2005,203,5568,5134
2005-10-19,Choice,148.01,433,2005,204,5568,4577
2005-10-19,Select,132.8,433,2005,204,5568,5107
2005-10-20,Select,132.43,434,2005,205,5568,5141
2005-10-20,Choice,147.41,434,2005,205,5568,4617
2005-10-21,Choice,146.24,435,2005,206,5568,4682
2005-10-21,Select,132.32,435,2005,206,5568,5153
2005-10-24,Select,132.83,441,2005,207,5568,5104
2005-10-24,Choice,145.74,441,2005,207,5568,4712
2005-10-25,Select,132.36,442,2005,208,5568,5149
2005-10-25,Choice,145.54,442,2005,208,5568,4725
2005-10-26,Select,131.53,443,2005,209,5568,5208
2005-10-26,Choice,146.34,443,2005,209,5568,4677
2005-10-27,Select,131.15,444,2005,210,5568,5239
2005-10-27,Choice,145.9,444,2005,210,5568,4701
2005-10-28,Select,131.31,445,2005,211,5568,5222
2005-10-28,Choice,144.8,445,2005,211,5568,4782
2005-10-31,Select,131.62,451,2005,212,5568,5202
2005-10-31,Choice,144.93,451,2005,212,5568,4770
2005-11-01,Choice,145.82,452,2005,213,5568,4706
2005-11-01,Select,131.24,452,2005,213,5568,5231
2005-11-02,Choice,145.84,453,2005,214,5568,4703
2005-11-02,Select,131.64,453,2005,214,5568,5201
2005-11-03,Choice,145.46,454,2005,215,5568,4733
2005-11-03,Select,132.12,454,2005,215,5568,5172
2005-11-04,Select,132.01,455,2005,216,5568,5182
2005-11-04,Choice,144.46,455,2005,216,5568,4810
2005-11-07,Select,133.07,461,2005,217,5568,5080
2005-11-07,Choice,144.46,461,2005,217,5568,4810
2005-11-08,Select,133.28,462,2005,218,5568,5068
2005-11-08,Choice,145.32,462,2005,218,5568,4743
2005-11-09,Select,132.68,463,2005,219,5568,5120
2005-11-09,Choice,146.39,463,2005,219,5568,4672
2005-11-10,Choice,145.69,464,2005,220,5568,4716
2005-11-10,Select,133.04,464,2005,220,5568,5082
2005-11-11,Select,134.45,465,2005,221,5568,4963
2005-11-11,Choice,145.72,465,2005,221,5568,4714
2005-11-14,Choice,148.52,471,2005,222,5568,4546
2005-11-14,Select,137.32,471,2005,222,5568,4688
